UNIPROT	gene_name	difference	significant	logpval
P04217	A1BG	-0.18512454276202	NA	1.14686864803333
P01023	A2M	0.315994270142155	NA	0.75200685724797
A8K2U0	A2ML1	-2.18139383499479	+	1.97084570076538
Q9NRG9	AAAS	-0.0475359004600861	NA	1.03791388176494
Q86V21	AACS	-3.02802672722221	+	1.9975384368477
Q8N5Z0	AADAT	0.548537585315245	NA	0.583322828977922
Q6PD74	AAGAB	0.347152236223983	NA	0.728476951934383
Q2M2I8	AAK1	0.458457128920256	NA	0.646624056043326
Q9H7C9	AAMDC	0.0261326371670482	NA	0.979151545251144
Q13685	AAMP	2.23365910932889	+	0.0255055114489256
Q9Y312	AAR2	0.596045771222191	NA	0.551144649887616
Q5JTZ9	AARS2	-0.135950485401195	NA	1.10813957564551
Q9BTE6	AARSD1	0.217769553305976	NA	0.82760866817872
Q9NRN7	AASDHPPT	0.235785644584973	NA	0.813599008095728
Q9UDR5	AASS	0.638618041710233	NA	0.523071441514118
Q9NY61	AATF	-0.209680721971065	NA	1.16608312730004
P80404	ABAT	-2.58916214753896	+	1.99037902201672
O95477	ABCA1	-0.425812118376301	NA	1.32975524412897
Q86UK0	ABCA12	0.245595776480044	NA	0.805995158999614
Q86UQ4	ABCA13	-0.0540759883901333	NA	1.04312537726172
Q9BZC7	ABCA2	-1.07599557693136	NA	1.71807076545954
Q99758	ABCA3	-0.813664201713955	NA	1.58416265261305
Q8N139	ABCA6	-2.79875345601415	+	1.99486997094816
O94911	ABCA8	-1.00634565296121	NA	1.685750673181
P08183	ABCB1	-2.24525224072686	+	1.97524805586777
Q9NRK6	ABCB10	-0.379969803923235	NA	1.29603216993766
Q2M3G0	ABCB5	-0.360606371653081	NA	1.28160627450208
Q9NP58	ABCB6	-2.03886927727396	+	1.95853692412101
O75027	ABCB7	-1.48539891145804	NA	1.86256181614036
Q9NUT2	ABCB8	-0.718943795316431	NA	1.52782444934452
P33527	ABCC1	-0.769722025188401	NA	1.55853519792652
Q5T3U5	ABCC10	-1.03502747895446	NA	1.69934392157657
Q96J66	ABCC11	-1.23480865553458	NA	1.78309827472738
Q92887	ABCC2	-2.12567968970392	+	1.96647006080905
O15438	ABCC3	-1.33796928778966	NA	1.81909355137951
O15439	ABCC4	-0.535574537504167	NA	1.407747369667
O15440	ABCC5	-0.327983692157293	NA	1.25707600700484
P33897	ABCD1	0.224309641236023	NA	0.822516374717805
P28288	ABCD3	-2.24358636927298	+	1.97514097291784
P61221	ABCE1	0.455187084955233	NA	0.648974651086283
Q8NE71	ABCF1	0.0867209989340884	NA	0.930893284562349
Q9UG63	ABCF2	0.160451235503959	NA	0.872525632283141
Q9NUQ8	ABCF3	0.193213374096931	NA	0.84679186507073
P45844	ABCG1	-1.80879636991181	NA	1.92951735553047
Q9NUJ1	ABHD10	0.541997497385198	NA	0.587820229911265
Q8NFV4	ABHD11	0.897383407546248	NA	0.369514363294275
Q8N2K0	ABHD12	-0.948217066524498	NA	1.65698103940191
Q7L211	ABHD13	-1.33796928778966	NA	1.81909355137951
Q96IU4	ABHD14B	0.0408786844810224	NA	0.967392610560712
O95870	ABHD16A	-0.209680721971065	NA	1.16608312730004
Q96GS6	ABHD17A	-1.41963022193307	NA	1.84428463783574
Q5VST6	ABHD17B	0.00978241734193047	NA	0.992194884721723
Q6PCB6	ABHD17C	-0.188394586727044	NA	1.14943265711133
Q8WU67	ABHD3	-1.4333515907613	NA	1.84824261468814
Q8TB40	ABHD4	0.548537585315245	NA	0.583322828977922
Q8WTS1	ABHD5	0.135895056294914	NA	0.891904243725811
Q9BV23	ABHD6	-1.94022777833924	NA	1.9476479859821
Q8IZP0	ABI1	0.625537865850139	NA	0.531618104286644
Q9NYB9	ABI2	0.207959421410905	NA	0.835260651658013
Q9P2A4	ABI3	1.26745366607854	NA	0.204993121029829
Q7Z7G0	ABI3BP	0.576363808489313	NA	0.564369301632637
P00519	ABL1	0.255405908375115	NA	0.798409607863644
O14639	ABLIM1	0.360232412084077	NA	0.718673338150165
Q6H8Q1	ABLIM2	0.00651237337690692	NA	0.994803914556944
O94929	ABLIM3	-0.37580580712465	NA	1.29293872971211
Q12979	ABR	1.07914849284737	NA	0.280521536631818
Q9P1F3	ABRACL	0.774540812558288	NA	0.438611042978035
Q9ULW3	ABT1	-0.131076268925027	NA	1.10428502616913
Q969K4	ABTB1	-0.511018358295122	NA	1.39066179812587
Q8N961	ABTB2	-0.483130436178318	NA	1.37099687559103
P09110	ACAA1	0.492885138967108	NA	0.622093748390409
P42765	ACAA2	1.00220991125521	NA	0.316242221921164
Q13085	ACACA	-0.579750980503353	NA	1.43791744131716
O00763	ACACB	-0.471654432829367	NA	1.36282653307021
Q6JQN1	ACAD10	-0.17198266795919	NA	1.13654884506619
Q709F0	ACAD11	1.07094253346344	NA	0.284195269594062
Q9UKU7	ACAD8	-0.402921810621136	NA	1.31299425430037
Q9H845	ACAD9	-0.0688220357041074	NA	1.05486872228304
P28330	ACADL	-0.396320023748353	NA	1.30813104274592
P11310	ACADM	0.16859549594515	NA	0.866114823563158
P16219	ACADS	0.486345051037061	NA	0.626722542728765
P45954	ACADSB	-3.16067945410524	+	1.99842598387506
P49748	ACADVL	1.47383662953144	NA	0.140525583328414
P16112	ACAN	-1.0726638340236	NA	1.71657802730151
Q15027	ACAP1	1.06440244553339	NA	0.287146426410501
Q15057	ACAP2	0.201357634538122	NA	0.840418939452167
Q96P50	ACAP3	0.144039316736105	NA	0.885469423073777
P24752	ACAT1	0.00324232941188337	NA	0.997412999953948
Q9BWD1	ACAT2	-0.46511434489932	NA	1.35815042619897
Q9H3P7	ACBD3	-0.248982948494084	NA	1.19662602872025
Q5T8D3	ACBD5	-1.20531656090663	NA	1.77191888124413
Q9BR61	ACBD6	0.433900949711212	NA	0.664360370074721
Q8N6N7	ACBD7	-0.972773245733543	NA	1.66933398753909
Q96QU6	ACCS	-0.129410397471148	NA	1.10296707912937
Q96AP0	ACD	0.694332187001106	NA	0.487473910153447
P12821	ACE	-0.558464845259332	NA	1.42347299637021
Q9BYF1	ACE2	-3.25236408301138	+	1.99885550682122
Q9UKV3	ACIN1	-0.538844581469191	NA	1.41000590089923
P53396	ACLY	-0.523265598428277	NA	1.39921056265042
P21399	ACO1	1.30188167612539	NA	0.19295683732705
Q99798	ACO2	0.515837145665009	NA	0.605968156460855
Q86TX2	ACOT1	0.592775727257167	NA	0.553331254028133
Q8WXI4	ACOT11	0.527251450071223	NA	0.598018984166139
Q9NPJ3	ACOT13	0.157181191538936	NA	0.875102051019549
P49753	ACOT2	0.761460636698193	NA	0.446381981598683
Q8N9L9	ACOT4	-0.409461898551183	NA	1.31779927744015
O00154	ACOT7	0.406074726537143	NA	0.68468769506552
O14734	ACOT8	1.00874999918526	NA	0.31309454622228
Q9Y305	ACOT9	1.03984626632435	NA	0.298411330116471
Q15067	ACOX1	0.941590700016802	NA	0.346402232951082
O15254	ACOX3	-0.610908946585182	NA	1.45874013836402
P24666	ACP1	-0.406161005114792	NA	1.31537569607566
P11117	ACP2	-0.309571310261124	NA	1.24311302371802
P13686	ACP5	1.10864058747532	NA	0.267585261540157
Q9NPH0	ACP6	0.139165100259938	NA	0.889319686056847
Q96CM8	ACSF2	0.46339304433916	NA	0.643082663473683
Q4G176	ACSF3	0.319264314107178	NA	0.749526090976388
P33121	ACSL1	0.731968542070245	NA	0.464187768713945
O95573	ACSL3	-1.60821065697463	NA	1.89221095006123
O60488	ACSL4	0.941559850545434	NA	0.346418033524988
Q9ULC5	ACSL5	-0.088503998436985	NA	1.07052389348117
Q08AH1	ACSM1	-1.34784111862747	NA	1.82229051038952
Q53FZ2	ACSM3	0.778615752348481	NA	0.436206097027508
Q9NUB1	ACSS1	-0.933471019210524	NA	1.64942317307288
Q9NR19	ACSS2	-0.183458671308141	NA	1.14556185611073
Q9H6R3	ACSS3	-1.12998215182562	NA	1.74151625473919
P68133	ACTA1	-0.401255939167256	NA	1.31176830044188
P62736	ACTA2	1.81608066488966	NA	0.069357999203234
P60709	ACTB	1.09876875663751	NA	0.271868943295855
Q562R1	ACTBL2	-0.386509891853282	NA	1.300880921911
P63261	ACTG1	0.730302670616365	NA	0.465205196168784
P63267	ACTG2	0.671380180303205	NA	0.501978367701841
O96019	ACTL6A	-0.176918583378093	NA	1.14042765854957
Q9H568	ACTL8	-1.86204010739174	NA	1.93740256290099
P12814	ACTN1	0.808937973133771	NA	0.418550825222123
P35609	ACTN2	0.664840092373158	NA	0.506152776294768
Q08043	ACTN3	1.05786235760335	NA	0.290118198670614
O43707	ACTN4	-0.177720669633665	NA	1.14105764836237
P61163	ACTR1A	0.604251730606118	NA	0.545676292727194
P42025	ACTR1B	-0.746831717433236	NA	1.54483485257815
P61160	ACTR2	1.13319676668436	NA	0.257131631696465
P61158	ACTR3	1.07914849284737	NA	0.280521536631818
Q9P1U1	ACTR3B	-0.471654432829367	NA	1.36282653307021
Q9C0K3	ACTR3C	1.83736680013368	NA	0.0661557645327739
Q9H9F9	ACTR5	0.566553676594242	NA	0.571017454941283
Q9GZN1	ACTR6	0.203023505992002	NA	0.839116659672379
Q9H981	ACTR8	-0.194934674657091	NA	1.15455591158056
Q04771	ACVR1	-1.54762229520759	NA	1.87828673966366
Q03154	ACY1	-0.455304213004249	NA	1.35110960426794
P07311	ACYP1	-0.0917740424020085	NA	1.07312243183073
P14621	ACYP2	-0.872882657443483	NA	1.61727296004312
P00813	ADA	1.31662772343936	NA	0.187963441267717
Q6DHV7	ADAL	-0.463510172388176	NA	1.35700127488654
O14672	ADAM10	-1.12510793534945	NA	1.73945670090909
O43184	ADAM12	-0.247317077040204	NA	1.19533715634723
Q13444	ADAM15	-0.338230469162133	NA	1.26481048357896
P78536	ADAM17	-1.04323343833839	NA	1.70315980979629
P78325	ADAM8	-0.19684738128019	NA	1.15605302845144
Q13443	ADAM9	-0.777927984572328	NA	1.56338853049771
O15204	ADAMDEC1	-1.70643537381081	NA	1.91207295079733
Q9UHI8	ADAMTS1	-1.15126828706964	NA	1.75037812043643
P58397	ADAMTS12	-0.496272310981148	NA	1.38029770091895
Q8TE58	ADAMTS15	-2.68411682041011	+	1.99272783089216
Q8TE57	ADAMTS16	1.24060492940968	NA	0.214751730059516
O95450	ADAMTS2	0.671380180303205	NA	0.501978367701841
O75173	ADAMTS4	-0.360349540133094	NA	1.28141424351073
Q9UKP4	ADAMTS7	-0.317715570702315	NA	1.24929930095722
Q8N6G6	ADAMTSL1	-0.614178990550205	NA	1.46090294498981
Q86TH1	ADAMTSL2	-0.230966857215087	NA	1.18265944996878
P82987	ADAMTSL3	-1.42477970021963	NA	1.84577910795327
Q6UY14	ADAMTSL4	1.64412571148361	NA	0.100150237965663
O75689	ADAP1	1.06767248949842	NA	0.285668272137199
Q9NPF8	ADAP2	0.894113363581224	NA	0.371261239912926
P55265	ADAR	0.0294026811320718	NA	0.976543434496375
P78563	ADARB1	0.00978241734193047	NA	0.992194884721723
Q9NS39	ADARB2	-0.438692544639984	NA	1.33911567012938
Q9BUB4	ADAT1	-0.995725252431444	NA	1.68061634297397
Q7Z6V5	ADAT2	0.632077953780186	NA	0.527335940298803
Q96EY9	ADAT3	1.12172076333541	NA	0.261981185453524
Q86TW2	ADCK1	0.263611867759042	NA	0.792079012769017
Q3MIX3	ADCK5	-1.22826856760453	NA	1.78065383364009
O60266	ADCY3	-0.787311375106811	NA	1.56890038758614
O95622	ADCY5	0.731968542070245	NA	0.464187768713945
O43306	ADCY6	0.112943049597013	NA	0.91007570602042
P51828	ADCY7	-0.160543669721938	NA	1.1275471757406
O60503	ADCY9	-0.735551731636213	NA	1.53799645344792
P35611	ADD1	0.0195925492370011	NA	0.984368407541409
P35612	ADD2	-1.48043214656777	NA	1.86124204367454
Q9UEY8	ADD3	-0.0631148835010002	NA	1.05032497739145
Q8N7X0	ADGB	-0.18512454276202	NA	1.14686864803333
Q9UHX3	ADGRE2	2.13870443645774	+	0.0324596130988226
P48960	ADGRE5	1.34278807515955	NA	0.179340605793503
Q8IZF2	ADGRF5	0.203023505992002	NA	0.839116659672379
Q9Y653	ADGRG1	-0.825436170479274	NA	1.590875993171
Q86SQ4	ADGRG6	0.0245284646559046	NA	0.980431079029658
O94910	ADGRL1	-0.269362913269791	NA	1.21234957731837
O95490	ADGRL2	-0.962963113838472	NA	1.66443396548706
Q9HBW9	ADGRL4	-0.900708880617552	NA	1.63225687431317
Q8WXG9	ADGRV1	-0.607498565112601	NA	1.45647990540235
P00325	ADH1B	1.24616753083451	NA	0.212702896627373
P00326	ADH1C	-0.0180438058321379	NA	1.01439609290993
P11766	ADH5	0.0490846438649494	NA	0.96085184107647
Q8IWW8	ADHFE1	0.0369082744145615	NA	0.970558142215238
Q9BV57	ADI1	-0.0852339544719614	NA	1.06792460297534
Q15848	ADIPOQ	-0.360349540133094	NA	1.28141424351073
Q96A54	ADIPOR1	-2.56948018480608	+	1.98981487835127
Q15847	ADIRF	-4.41014474345792	+	1.99998966984524
P55263	ADK	1.21507126369542	NA	0.224338912510833
Q9H2P0	ADNP	0.0703707791089706	NA	0.943898548467165
Q6IQ32	ADNP2	-0.469451345521429	NA	1.36125294536081
Q96SZ5	ADO	0.795826947802309	NA	0.426132626403981
Q9BRR6	ADPGK	0.189943330131907	NA	0.849353537954868
P54922	ADPRH	0.871161356883323	NA	0.383666056269134
Q16186	ADRM1	-0.0770279950880344	NA	1.06139872573588
P30566	ADSL	0.35202645270015	NA	0.724818424258121
Q8IUX7	AEBP1	-0.322651486121219	NA	1.25304080298032
Q8N556	AFAP1	0.76800072462824	NA	0.442486754391047
Q8TED9	AFAP1L1	-0.17198266795919	NA	1.13654884506619
Q8N4X5	AFAP1L2	-0.0819022115642016	NA	1.06527552422386
P55196	AFDN	-0.890898748722481	NA	1.62701650834838
P51825	AFF1	-0.325921530086242	NA	1.25551627429675
P51816	AFF2	-1.0546477427446	NA	1.70841354006545
P51826	AFF3	-2.20755418671498	+	1.97272463426016
Q9UHB7	AFF4	0.0965928297718953	NA	0.923049750881471
Q9Y4W6	AFG3L2	-1.13818811120955	NA	1.74495805804863
P43652	AFM	-0.725483883246479	NA	1.53184477130966
Q63HM1	AFMID	-0.86961261347846	NA	1.61548785770005
Q6ULP2	AFTPH	0.160451235503959	NA	0.872525632283141
P20933	AGA	-0.502812398911195	NA	1.38490382453018
Q9UPQ3	AGAP1	-0.779532157083471	NA	1.56433369754055
Q99490	AGAP2	0.147340210172497	NA	0.882863495673748
Q96P47	AGAP3	-0.11306017764603	NA	1.0900171538639
P52594	AGFG1	0.3405504493512	NA	0.73344203746374
O95081	AGFG2	-0.311175482772268	NA	1.24433277964891
Q8N302	AGGF1	0.23251560061995	NA	0.816137571669642
Q53H12	AGK	1.40337643692659	NA	0.160504615651864
P35573	AGL	0.948161637418217	NA	0.343047173572667
Q9BSE5	AGMAT	-1.67558019562927	NA	1.90617954933932
Q9UL18	AGO1	-0.0852339544719614	NA	1.06792460297534
Q9UKV8	AGO2	0.389724506712026	NA	0.696740272860364
Q9H9G7	AGO3	0.0277985086209282	NA	0.977822855452378
Q9HCK5	AGO4	0.0490846438649494	NA	0.96085184107647
Q99943	AGPAT1	-1.11036188803548	NA	1.73315688565617
O15120	AGPAT2	-0.0524718158789896	NA	1.04184724794151
Q9NRZ7	AGPAT3	-2.11586955780885	+	1.96564409682658
Q9NUQ2	AGPAT5	-1.60821065697463	NA	1.89221095006123
O00116	AGPS	-0.486400480143341	NA	1.37331674979452
O95994	AGR2	-2.10112351049488	+	1.96436987441782
Q8TD06	AGR3	-3.7780390751246	+	1.99984193191824
O00468	AGRN	-1.30853889210445	NA	1.80930940790613
P01019	AGT	-0.358683668679214	NA	1.28016825296271
Q9UPW5	AGTPBP1	0.731968542070245	NA	0.464187768713945
Q6RW13	AGTRAP	-1.19390225650042	NA	1.76748379525026
Q8WYP5	AHCTF1	-0.51755844622517	NA	1.39523361945832
P23526	AHCY	0.605855903117261	NA	0.544610443824925
O43865	AHCYL1	0.330740317456129	NA	0.740840645622864
Q96HN2	AHCYL2	0.00484650192302699	NA	0.996133066079853
Q5TGY3	AHDC1	0.162055408015103	NA	0.871262221189433
Q09666	AHNAK	-0.0917431929306404	NA	1.0730979209179
Q8IVF2	AHNAK2	-1.12837797931447	NA	1.74083967642828
P35869	AHR	0.18173737074798	NA	0.855788836700207
O95433	AHSA1	1.73908038435476	NA	0.0820206244764304
P02765	AHSG	-0.905644796036455	NA	1.63487610962786
Q9NZD4	AHSP	-1.13491806724452	NA	1.74359035087106
Q96BJ3	AIDA	0.69593635951225	NA	0.486468685736263
P55008	AIF1	2.45312224864189	+	0.0141622199480794
