UNIPROT	gene_name	difference	significant	logpval
P04217	A1BG	0	NA	1
P01023	A2M	1.19616369865004	NA	0.231632683946486
A8K2U0	A2ML1	3.46851454804276	+	0.000523344190367458
Q9NRG9	AAAS	0.802824436514785	NA	0.422076215945838
Q86V21	AACS	-1.10711278265668	NA	1.73175483040143
Q8N5Z0	AADAT	0.10271284173851	NA	0.918190881320359
Q6PD74	AAGAB	0.209089563563218	NA	0.834378321718824
Q2M2I8	AAK1	0.021051785580021	NA	0.983204345894024
Q9H7C9	AAMDC	-0.467548358796396	NA	1.35989239800494
Q13685	AAMP	-0.280814673725236	NA	1.22114745169486
Q9Y312	AAR2	0.0198097923304623	NA	0.984195106267043
Q5JTZ9	AARS2	0.333971984806351	NA	0.738400698992616
Q9BTE6	AARSD1	0.257278901646098	NA	0.796963478435698
Q9NRN7	AASDHPPT	0.675395929110056	NA	0.499424251188942
Q9UDR5	AASS	-1.17386991982046	NA	1.75955286744011
Q9NY61	AATF	1.70090975527073	NA	0.0889599345130362
P80404	ABAT	-2.56800734245018	+	1.98977150105052
O95477	ABCA1	1.28279272780677	NA	0.199564702585206
Q86UK0	ABCA12	-0.708875916354767	NA	1.52159851833793
Q86UQ4	ABCA13	-2.11151272357485	+	1.96527173454694
Q9BZC7	ABCA2	-0.0900019113005069	NA	1.07171430400363
Q99758	ABCA3	0.491084130875535	NA	0.623366944885292
Q8N139	ABCA6	-0.489973508869638	NA	1.37584735526429
O94911	ABCA8	0.107989556597907	NA	0.914003976390067
P08183	ABCB1	-0.899265212343022	NA	1.63148858770195
Q9NRK6	ABCB10	-0.768172824852095	NA	1.5576154839745
Q2M3G0	ABCB5	-0.706321561024069	NA	1.52001181197299
Q9NP58	ABCB6	0.0952608822411572	NA	0.924107612757831
O75027	ABCB7	0.148449243153511	NA	0.881988240125843
Q9NUT2	ABCB8	-0.985894241499746	NA	1.67581498702845
P33527	ABCC1	0.41563304096484	NA	0.677678545174895
Q5T3U5	ABCC10	-1.16741768893833	NA	1.75695826896169
Q96J66	ABCC11	-2.57042922928682	+	1.98984274222296
Q92887	ABCC2	-0.0820473619082993	NA	1.06539094897066
O15438	ABCC3	-3.5328497983699	+	1.99958889403273
O15439	ABCC4	0.650680263443836	NA	0.515252906199791
O15440	ABCC5	0.427504009925645	NA	0.669012265072831
P33897	ABCD1	0.466368465209316	NA	0.640951779727322
P28288	ABCD3	-1.37426553063677	NA	1.83064073678093
P61221	ABCE1	0.801582443265226	NA	0.422794536750419
Q8NE71	ABCF1	0.675395929110056	NA	0.499424251188942
Q9UG63	ABCF2	-0.278330687226119	NA	1.21924147858411
Q9NUQ8	ABCF3	0.321614151973242	NA	0.747745021305556
P45844	ABCG1	-1.42996892787948	NA	1.84727406274701
Q9NUJ1	ABHD10	1.10587078940712	NA	0.26878244964099
Q8NFV4	ABHD11	0.430474860297067	NA	0.666850250171138
Q8N2K0	ABHD12	-1.48809421195883	NA	1.86327395030317
Q7L211	ABHD13	0.0252924671105843	NA	0.979821682385653
Q96IU4	ABHD14B	-0.343845831140344	NA	1.26903776894155
O95870	ABHD16A	-0.377255449553474	NA	1.29401622356756
Q96GS6	ABHD17A	-0.470478242347876	NA	1.36198662458082
Q5VST6	ABHD17B	0.858465734095017	NA	0.390635343741699
Q6PCB6	ABHD17C	-0.319331459750189	NA	1.25052482094527
Q8WU67	ABHD3	-1.11003156600479	NA	1.73301457558294
Q8TB40	ABHD4	-0.190459664819836	NA	1.15105105257045
Q8WTS1	ABHD5	0.158354139318742	NA	0.874177749255773
Q9BV23	ABHD6	0.100228855239392	NA	0.92016263818598
Q8IZP0	ABI1	-0.291930513308787	NA	1.22966024707676
Q9NYB9	ABI2	-0.458916505711963	NA	1.3537058746501
Q9P2A4	ABI3	0.273362714227884	NA	0.784574411333438
Q7Z7G0	ABI3BP	-1.59695492028266	NA	1.88972424378166
P00519	ABL1	-0.165743999153617	NA	1.13164158140964
O14639	ABLIM1	-0.961116476171049	NA	1.66350639374578
Q6H8Q1	ABLIM2	-0.118734554657818	NA	1.09451434047494
O94929	ABLIM3	-2.12576459611354	+	1.96647713470174
Q12979	ABR	-0.455190525963287	NA	1.35102782424612
Q9P1F3	ABRACL	0.671669949361379	NA	0.501793836245562
Q9ULW3	ABT1	1.00694602707977	NA	0.313960711791375
Q969K4	ABTB1	-0.480575086030316	NA	1.36918147409125
Q8N961	ABTB2	-3.06772332641015	+	1.99784303779114
P09110	ACAA1	-0.0407994782480054	NA	1.0325442446882
P42765	ACAA2	-0.103892735325591	NA	1.08274552771992
Q13085	ACACA	-1.07991313049134	NA	1.71981913440775
O00763	ACACB	-0.549209414954885	NA	1.41713825600493
Q6JQN1	ACAD10	0.215237430148534	NA	0.829582209699858
Q709F0	ACAD11	0.0557033972427105	NA	0.955578093098496
Q9UKU7	ACAD8	0.503441963708645	NA	0.61465357435885
Q9H845	ACAD9	0.282056666974795	NA	0.777900059458624
P28330	ACADL	-0.812603408840555	NA	1.58355452348559
P11310	ACADM	0.048251437745358	NA	0.961515856504004
P16219	ACADS	-0.269636734479207	NA	1.21256026333239
P45954	ACADSB	-2.45790464087679	+	1.98602497235918
P49748	ACADVL	-0.388371289137025	NA	1.30225871203002
P16112	ACAN	-1.45965256654394	NA	1.85561441564189
Q15027	ACAP1	0.197911624317189	NA	0.843114209179698
Q15057	ACAP2	0.932736930418631	NA	0.350955812114818
Q96P50	ACAP3	0.0309256319140132	NA	0.975328848385218
P24752	ACAT1	0.217721416647651	NA	0.827646175873772
Q9BWD1	ACAT2	0.273362714227884	NA	0.784574411333438
Q9H3P7	ACBD3	0.0123578328331097	NA	0.990140126938233
Q5T8D3	ACBD5	0.315466285387926	NA	0.752407645501377
Q9BR61	ACBD6	0.384707409050827	NA	0.700454205285583
Q8N6N7	ACBD7	0.622843698526682	NA	0.533387239031235
Q96QU6	ACCS	-1.65880618411068	NA	1.90284514618681
Q96AP0	ACD	0.564337826886795	NA	0.572524242596578
P12821	ACE	-0.230079249480761	NA	1.18196981110001
Q9BYF1	ACE2	-3.04052367424481	+	1.9976383287584
Q9UKV3	ACIN1	-0.100197805408153	NA	1.07981271172123
P53396	ACLY	-1.03843055595608	NA	1.70093034994204
P21399	ACO1	0.116312667821178	NA	0.907404746286244
Q99798	ACO2	-0.110102701573384	NA	1.08767207435965
Q86TX2	ACOT1	0.528219729037342	NA	0.597346837596161
Q8WXI4	ACOT11	-0.46140049221108	NA	1.35548870155177
Q9NPJ3	ACOT13	0.708805547523186	NA	0.478445154724316
P49753	ACOT2	-1.30993028030963	NA	1.80978057761284
Q8N9L9	ACOT4	-0.170711972151852	NA	1.13554975139498
O00154	ACOT7	0.429232867047509	NA	0.667753766560967
O14734	ACOT8	0.0754510899106949	NA	0.939855811148551
Q9Y305	ACOT9	1.2221834572283	NA	0.221638258262559
Q15067	ACOX1	0.167638038859194	NA	0.866868043968315
O15254	ACOX3	-0.520767769539989	NA	1.39747144191868
P24666	ACP1	0.857844737470238	NA	0.390978202673682
P11117	ACP2	-0.545483435206209	NA	1.41457892979474
P13686	ACP5	-0.00614786658531585	NA	1.00490525693022
Q9NPH0	ACP6	0.460158498961522	NA	0.645402457171579
Q96CM8	ACSF2	-1.52398781687108	NA	1.87248824538774
Q4G176	ACSF3	0.424326993711751	NA	0.671327355514707
P33121	ACSL1	1.3570018244679	NA	0.174780630806817
O95573	ACSL3	-1.15288023390292	NA	1.75104045384841
O60488	ACSL4	0.57889305361934	NA	0.562661337563733
Q9ULC5	ACSL5	-0.306772332641015	NA	1.24098333115864
Q08AH1	ACSM1	-1.15689332872484	NA	1.75268405531806
Q53FZ2	ACSM3	0.391970693210012	NA	0.695079868049625
Q9NUB1	ACSS1	-0.170711972151852	NA	1.13554975139498
Q9NR19	ACSS2	-0.525735742538224	NA	1.40092817383523
Q9H6R3	ACSS3	-2.50367209212303	+	1.98770881104307
P68133	ACTA1	0.275846700727001	NA	0.782665812713577
P62736	ACTA2	-0.804066429764343	NA	1.57864138897631
P60709	ACTB	0.411907061216164	NA	0.680407544999272
Q562R1	ACTBL2	0.0111779392460289	NA	0.991081480577093
P63261	ACTG1	0.262246874644333	NA	0.793131116836013
P63267	ACTG2	0.56653522078623	NA	0.571029997172653
O96019	ACTL6A	0.470094444957992	NA	0.638287542801127
Q9H568	ACTL8	3.93736699975119	+	8.23805646015923e-05
P12814	ACTN1	0.130533490528626	NA	0.896144359196495
P35609	ACTN2	-1.26049894897719	NA	1.7925105731983
Q08043	ACTN3	-0.679121908858732	NA	1.50293937828319
O43707	ACTN4	0.410696117797844	NA	0.681295373964027
P61163	ACTR1A	-0.248647048561664	NA	1.19636618834877
P42025	ACTR1B	-0.0568832908297913	NA	1.04536183525455
P61160	ACTR2	0.376075555966394	NA	0.70686072617097
P61158	ACTR3	0.103892735325591	NA	0.91725447228008
Q9P1U1	ACTR3B	-0.0271996521653369	NA	1.02169950686352
Q9C0K3	ACTR3C	0.358749750135049	NA	0.719782307128481
Q9H9F9	ACTR5	0.0804190629089299	NA	0.935903965997672
Q9GZN1	ACTR6	0.479968291291984	NA	0.6312499401583
Q9H981	ACTR8	0.179343825236285	NA	0.85766773709068
Q04771	ACVR1	-1.22957331706318	NA	1.78114307290197
Q03154	ACY1	0.0593672773289089	NA	0.952659575980266
P07311	ACYP1	1.47573637912572	NA	0.140014675820671
P14621	ACYP2	0.49605210387377	NA	0.619857650330476
P00813	ADA	0.279572680475678	NA	0.779805369409024
Q6DHV7	ADAL	-0.864675700342811	NA	1.61278318970958
O14672	ADAM10	-0.973474309004158	NA	1.66968237729588
O43184	ADAM12	1.31400239156735	NA	0.188845399413599
Q13444	ADAM15	0.238121155771654	NA	0.811787126670788
P78536	ADAM17	-0.0346516116626895	NA	1.02764245396866
P78325	ADAM8	-1.37381955435049	NA	1.83050229110996
Q13443	ADAM9	0.638322430610726	NA	0.523263813564889
O15204	ADAMDEC1	-1.08109302407843	NA	1.72034426382434
Q9UHI8	ADAMTS1	-0.0407994782480054	NA	1.0325442446882
P58397	ADAMTS12	-1.07991313049134	NA	1.71981913440775
Q8TE58	ADAMTS15	-2.04723957291019	+	1.95936543229683
Q8TE57	ADAMTS16	-2.01382995449706	+	1.95597261036094
O95450	ADAMTS2	-1.12195460198891	NA	1.73811825709915
O75173	ADAMTS4	-0.555419381202679	NA	1.42139216104628
Q9UKP4	ADAMTS7	-1.16523806673603	NA	1.75607735919569
Q8N6G6	ADAMTSL1	-0.112524588410024	NA	1.0895925251846
Q86TH1	ADAMTSL2	0.032167625163572	NA	0.97433837418794
P82987	ADAMTSL3	-0.0766930831602536	NA	1.06113229282601
Q6UY14	ADAMTSL4	-0.105134728575149	NA	1.08373109742133
