UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,0.26347231523550046,NA,0.7921865591787491
P01023,A2M,-0.20093369673445804,NA,1.1592495811677705
A8K2U0,A2ML1,-2.267224381418555,+,1.97662347786276
Q9NRG9,AAAS,0.1209039042659995,NA,0.9037671497024333
Q86V21,AACS,-0.7122897019853758,NA,1.5237146003551534
Q8N5Z0,AADAT,-0.5967063378270752,NA,1.449296539571374
Q6PD74,AAGAB,-0.27740388186919684,NA,1.2185299987509761
Q2M2I8,AAK1,0.09997586804533665,NA,0.9203634839508152
Q9H7C9,AAMDC,2.2863726139723584,+,0.022232469069835777
Q13685,AAMP,0.6948599005581962,NA,0.487143104702755
Q9Y312,AAR2,0.7505247945527452,NA,0.4529386963940773
Q5JTZ9,AARS2,0.45483189569305704,NA,0.64923018179813
Q9BTE6,AARSD1,-0.7453081286326385,NA,1.5439145317611325
Q9NRN7,AASDHPPT,-0.4043836676186146,NA,1.3140693915736756
Q9UDR5,AASS,-0.8114063544674008,NA,1.5828676488517035
Q9NY61,AATF,-0.3835170039381882,NA,1.298663535009756
P80404,ABAT,2.2237112503908425,+,0.026167877807126143
O95477,ABCA1,0.14870566499315574,NA,0.8817858909265678
Q86UK0,ABCA12,-1.7529293788067313,NA,1.9203858700177001
Q86UQ4,ABCA13,0.7557414604728517,NA,0.4498042207922693
Q9BZC7,ABCA2,-0.02144174006749104,NA,1.0171067225490245
Q99758,ABCA3,0.2721872159490903,NA,0.785478071083638
Q8N139,ABCA6,-1.274093935310736,NA,1.7973698725007723
O94911,ABCA8,-1.009428654618298,NA,1.6872308981504855
P08183,ABCB1,-2.2237726229310795,+,1.973836253761119
Q9NRK6,ABCB10,2.8794768428183577,+,0.00398335550159436
Q2M3G0,ABCB5,-1.0131992667651706,NA,1.6890350093472493
Q9NP58,ABCB6,0.8705081107151964,NA,0.384022788738309
O75027,ABCB7,2.4524773941225755,+,0.014187629368609692
Q9NUT2,ABCB8,1.291462364197679,NA,0.19654339747032712
P33527,ABCC1,-0.02172587924373797,NA,1.0173333800085425
Q5T3U5,ABCC10,-1.1328095136698366,NA,1.7427057446178364
Q96J66,ABCC11,0.6200467740098442,NA,0.5352269928768484
Q92887,ABCC2,0.37218232119354216,NA,0.7097571078065421
O15438,ABCC3,3.954355512521259,+,7.67412304777148e-5
O15439,ABCC4,0.39395033577840144,NA,0.6936177065300961
O15440,ABCC5,1.9989852301204167,+,0.04560995196121059
P33897,ABCD1,2.293307711019088,+,0.021830295608072765
P28288,ABCD3,-0.11390743467903304,NA,1.090688828091168
P61221,ABCE1,-0.29483368329637644,NA,1.2318790660000087
Q8NE71,ABCF1,-0.18350389530727845,NA,1.145597337341892
Q9UG63,ABCF2,-0.4652652275332702,NA,1.3582584671308269
Q9NUQ8,ABCF3,0.684426568717983,NA,0.49370584365580084
P45844,ABCG1,-0.1469872338665324,NA,1.1168579032304717
Q9NUJ1,ABHD10,1.3001772649112688,NA,0.19354022089482997
Q8NFV4,ABHD11,-0.22351879154150772,NA,1.1768682404813424
Q8N2K0,ABHD12,0.7818247900733847,NA,0.4343175500060533
Q7L211,ABHD13,-1.0358289430510272,NA,1.6997180477246796
Q96IU4,ABHD14B,-0.11740566947251628,NA,1.0934614084437195
O95870,ABHD16A,0.3017687803431064,NA,0.7628283316809727
Q96GS6,ABHD17A,-0.30354858400996626,NA,1.2385281718379235
Q5VST6,ABHD17B,0.27396701961595016,NA,0.7841099668263207
Q6PCB6,ABHD17C,-1.0307285434392892,NA,1.6973318644530269
Q8WU67,ABHD3,-0.8235921235654228,NA,1.5898286471358851
Q8TB40,ABHD4,0.07389253844480376,NA,0.9410958930775155
Q8WTS1,ABHD5,-0.5174932592745726,NA,1.395188126777687
Q9BV23,ABHD6,0.755943852586705,NA,0.4496828601582409
