UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,-0.1081693438523284,NA,1.0861386376975486
P01023,A2M,-0.36225699648829296,NA,1.2828400093393946
A8K2U0,A2ML1,-2.7704868816978516,+,1.9944027445155619
Q9NRG9,AAAS,0.49336286355955145,NA,0.6217562173762636
Q86V21,AACS,-0.08498769748449368,NA,1.0677288286932438
Q8N5Z0,AADAT,-1.990154845956419,+,1.9534261193623337
Q6PD74,AAGAB,0.35077122608247757,NA,0.7257599855297967
Q2M2I8,AAK1,-0.07693365116334265,NA,1.0613236728881363
Q9H7C9,AAMDC,0.34839002977883293,NA,0.7275472891777419
Q13685,AAMP,0.6871502215649853,NA,0.49198806915184123
Q9Y312,AAR2,-0.10291670494722988,NA,1.081970920528321
Q5JTZ9,AARS2,0.07644340486553344,NA,0.9390663385181737
Q9BTE6,AARSD1,0.7491313606451475,NA,0.4537780347884024
Q9NRN7,AASDHPPT,0.8722532165806562,NA,0.3830702536094573
Q9UDR5,AASS,-0.34222693346351735,NA,1.267819882364765
Q9NY61,AATF,-0.0261581417473905,NA,1.0208687975055866
P80404,ABAT,0.4234677485290408,NA,0.6719540244835431
O95477,ABCA1,-0.12672866798367638,NA,1.1008448450018187
Q86UK0,ABCA12,-0.24690904613232997,NA,1.1950213847576752
Q86UQ4,ABCA13,0.02237624173571958,NA,0.9821478319548067
Q9BZC7,ABCA2,0.7374354846831283,NA,0.4608575630172244
Q99758,ABCA3,0.11587321424647282,NA,0.9077530246073481
Q8N139,ABCA6,-0.9067279949852582,NA,1.6354493445841816
O94911,ABCA8,0.60105460982857,NA,0.5478036140686325
P08183,ABCB1,0.35560365387516824,NA,0.7221374068968105
Q9NRK6,ABCB10,0.1973941700536015,NA,0.8435190914946213
Q2M3G0,ABCB5,-2.5350285883786365,+,1.9887561850447715
Q9NP58,ABCB6,0.28108621660817085,NA,0.7786442727175067
O75027,ABCB7,-0.3277646676781462,NA,1.2569103960475223
Q9NUT2,ABCB8,-0.19207149596310172,NA,1.1523137978835645
P33527,ABCC1,-0.7088611290393924,NA,1.5215893410557702
Q5T3U5,ABCC10,-0.4333427096706259,NA,1.3352341855285712
Q96J66,ABCC11,-0.4086903244093637,NA,1.317233064763021
Q92887,ABCC2,-0.8100619719442901,NA,1.5820954409813857
O15438,ABCC3,-2.5308264772545574,+,1.9886205871276086
O15439,ABCC4,-0.694013669734314,NA,1.5123263636713775
O15440,ABCC5,-0.4361441170866784,NA,1.3372678298258593
P33897,ABCD1,-0.8469004794653808,NA,1.6029494047814912
P28288,ABCD3,-1.1816686656836586,NA,1.7626628039431602
P61221,ABCE1,0.3605061168532602,NA,0.7184686831404627
Q8NE71,ABCF1,-0.4327824281874154,NA,1.3348271598204118
Q9UG63,ABCF2,-0.2876695240358943,NA,1.2264002793812272
Q9NUQ8,ABCF3,0.9520933279381536,NA,0.3410496524779202
P45844,ABCG1,-0.20488793489154203,NA,1.1623403181806533
