UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,-0.22970848472253963,NA,1.1816816986563012
P01023,A2M,-0.0432058262836407,NA,1.034462539275254
A8K2U0,A2ML1,-2.572989180811759,+,1.989917564051237
Q9NRG9,AAAS,-0.1432968321552582,NA,1.1139442424114812
Q86V21,AACS,-0.6089180984542166,NA,1.4574212726817177
Q8N5Z0,AADAT,-0.9618772761810458,NA,1.6638887455156732
Q6PD74,AAGAB,0.282856136085288,NA,0.7772871202817409
Q2M2I8,AAK1,-0.47429233178148833,NA,1.364708541011815
Q9H7C9,AAMDC,-0.7436186156914494,NA,1.5428927621621993
Q13685,AAMP,0.2791933584245641,NA,0.7800964402826204
Q9Y312,AAR2,-0.8955117627647331,NA,1.6294864193105187
Q5JTZ9,AARS2,-0.19270695529277812,NA,1.15281152397838
Q9BTE6,AARSD1,0.5657870227350805,NA,0.571538569346796
Q9NRN7,AASDHPPT,-0.4594917200095837,NA,1.3541189033536767
Q9UDR5,AASS,0.17543957489222275,NA,0.8607342465048827
Q9NY61,AATF,-0.09754948667846214,NA,1.0777099631002
P80404,ABAT,0.6065260803900704,NA,0.5441654692524859
O95477,ABCA1,-0.242117078430298,NA,1.1913105548374752
Q86UK0,ABCA12,1.6552017498246647,NA,0.09788358041630371
Q86UQ4,ABCA13,0.9906692313790488,NA,0.321847119999722
Q9BZC7,ABCA2,-0.5064350745184529,NA,1.3874487428441136
Q99758,ABCA3,0.5126393713723322,NA,0.6082036071871124
Q8N139,ABCA6,-0.5099177748742274,NA,1.389890931409621
O94911,ABCA8,0.07834442533394477,NA,0.9375540797300759
P08183,ABCB1,1.795391725431522,NA,0.07259130989104294
Q9NRK6,ABCB10,0.29399397019646867,NA,0.7687625109663538
Q2M3G0,ABCB5,-1.2179109474729377,NA,1.7767421844213445
Q9NP58,ABCB6,-0.18777341803547656,NA,1.1489457255773246
O75027,ABCB7,-0.4199486713866669,NA,1.3254770490463597
Q9NUT2,ABCB8,-0.8324970368873816,NA,1.5948715499848771
P33527,ABCC1,-1.1944392702185034,NA,1.7676938168510676
Q5T3U5,ABCC10,-0.03454786566467913,NA,1.027559726171919
Q96J66,ABCC11,-1.1413663694202596,NA,1.746282506366317
Q92887,ABCC2,-0.20504079843603193,NA,1.162459750411902
O15438,ABCC3,0.07781533764925602,NA,0.9379749457646972
O15439,ABCC4,-2.097426089433693,+,1.9640441264132749
O15440,ABCC5,-0.5890229192076067,NA,1.4441541009899574
P33897,ABCD1,-1.3080601282654476,NA,1.8091470842374817
P28288,ABCD3,-2.732282633770995,+,1.9937102840858771
P61221,ABCE1,0.11862914586875052,NA,0.9055691733324758
Q8NE71,ABCF1,-0.1074165611930652,NA,1.0855414834108217
Q9UG63,ABCF2,-0.25198415294490106,NA,1.1989466872228067
Q9NUQ8,ABCF3,-0.03827228902633917,NA,1.030529415253187
P45844,ABCG1,-0.5184287983256123,NA,1.395840873832324
Q9NUJ1,ABHD10,0.4619584886382345,NA,0.644111089324175
Q8NFV4,ABHD11,-0.8362345651126101,NA,1.5969770433473824
Q8N2K0,ABHD12,-0.20623680746810505,NA,1.16339406240112
Q7L211,ABHD13,-0.31619488785432553,NA,1.2481454122436242
Q96IU4,ABHD14B,0.22238292940109183,NA,0.8240157995003967
O95870,ABHD16A,-0.5385778172554174,NA,1.4098218027673528
Q96GS6,ABHD17A,0.01980889959371072,NA,0.9841958184281706
Q5VST6,ABHD17B,0.2347167725443457,NA,0.8144285687600968
Q6PCB6,ABHD17C,1.671273121193147,NA,0.09466774302882858
Q8WU67,ABHD3,1.2928274610715509,NA,0.19607074039005984
Q8TB40,ABHD4,-0.24084631883372035,NA,1.190325771173265
Q8WTS1,ABHD5,-0.1592934529592359,NA,1.1265623213177547
Q9BV23,ABHD6,0.2791933584245641,NA,0.7800964402826204
Q8IZP0,ABI1,-3.2535930706258576,+,1.9988604461056698
Q9NYB9,ABI2,1.0944230149113905,NA,0.2737694945740106
Q9P2A4,ABI3,-0.15069713804121046,NA,1.1197853690354052
Q7Z7G0,ABI3BP,-0.7077383447292565,NA,1.5208922394102142
P00519,ABL1,0.6497319066737112,NA,0.5158654101675983
O14639,ABLIM1,-0.5187689176617067,NA,1.3960781044647663
Q6H8Q1,ABLIM2,0.2631219870560818,NA,0.7924565576557747
O94929,ABLIM3,-0.8939694581032116,NA,1.628661767410616
Q12979,ABR,2.9003219027772658,+,0.0037277961155905742
Q9P1F3,ABRACL,1.4637655541284642,NA,0.14325801711401828
Q9ULW3,ABT1,-0.8807111509928285,NA,1.621525820256874
Q969K4,ABTB1,1.7705627678483309,NA,0.07663343795286644
Q8N961,ABTB2,-0.09388670901773824,NA,1.0748008481339286
P09110,ACAA1,-0.7966915164896933,NA,1.5743697878612108
P42765,ACAA2,0.01734213096505995,NA,0.9861636749996858
Q13085,ACACA,-0.16183497215239123,NA,1.1285641877504975
O00763,ACACB,0.8634437705922731,NA,0.3878935225365436
Q6JQN1,ACAD10,0.7386850784341479,NA,0.4600982486282037
Q709F0,ACAD11,0.22963513491017545,NA,0.818375302640788
Q9UKU7,ACAD8,0.25445092157355187,NA,0.7991472153954884
Q9H845,ACAD9,0.7473561439166778,NA,0.4548486107110844
