UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,-0.250267466932628,NA,1.1976194863184082
P01023,A2M,-1.3399336040797607,NA,1.8197330681258617
A8K2U0,A2ML1,-2.625372571855948,+,1.9913445799827902
Q9NRG9,AAAS,-0.28091361894950256,NA,1.2212233453221812
Q86V21,AACS,-1.254792815759313,NA,1.7904460187217717
Q8N5Z0,AADAT,-1.4267738093327529,NA,1.846354897262392
Q6PD74,AAGAB,1.2445963141640497,NA,0.21328017591600162
Q2M2I8,AAK1,-0.19407341369651057,NA,1.1538816013723299
Q9H7C9,AAMDC,0.6163218742025788,NA,0.5376821047137893
Q13685,AAMP,0.18727574596633503,NA,0.8514444384631897
Q9Y312,AAR2,-0.38480464075901816,NA,1.299617839426102
Q5JTZ9,AARS2,0.5822768883206164,NA,0.5603801903730627
Q9BTE6,AARSD1,-0.6095242064724031,NA,1.4578229671013712
Q9NRN7,AASDHPPT,-0.42224846050606823,NA,1.3271563269746787
Q9UDR5,AASS,1.0181773315181204,NA,0.30859369017086646
Q9NY61,AATF,0.33370883832053233,NA,0.7385992795387935
P80404,ABAT,-1.2156495790797186,NA,1.7758815609975975
O95477,ABCA1,5.770086958297304,+,7.923063653863945e-9
Q86UK0,ABCA12,-1.4049746043864817,NA,1.8399711698939099
Q86UQ4,ABCA13,-0.7542578818940565,NA,1.549305612494853
Q9BZC7,ABCA2,0.7031513353498823,NA,0.48196144306316907
Q99758,ABCA3,0.5082351541891611,NA,0.6112884400629002
Q8N139,ABCA6,-3.0663712658510835,+,1.9978332591084857
O94911,ABCA8,0.99119454376957,NA,0.32159059432411397
P08183,ABCB1,0.1735491853402646,NA,0.8622197700691165
Q9NRK6,ABCB10,0.0544946363035736,NA,0.9565410818514176
Q2M3G0,ABCB5,0.8579399095540925,NA,0.39092564528502505
Q9NP58,ABCB6,-0.07998589029173171,NA,1.0637515220710165
O75027,ABCB7,0.8623691224193896,NA,0.38848442648078985
Q9NUT2,ABCB8,0.575479220590441,NA,0.5649672400189242
P33527,ABCC1,-0.8631905072701189,NA,1.6119672679412818
Q5T3U5,ABCC10,-1.2963874769675925,NA,1.8051579756630813
Q96J66,ABCC11,-0.3983999762193692,NA,1.3096646245590604
Q92887,ABCC2,0.7253111468097261,NA,0.4682611688936509
O15438,ABCC3,0.362655573404863,NA,0.7168621907389434
O15439,ABCC4,0.31016922467079117,NA,0.7564322723725455
O15440,ABCC5,-0.46139169718566214,NA,1.355482392712322
P33897,ABCD1,0.7525584649615127,NA,0.4517152847258661
P28288,ABCD3,1.4642176290798028,NA,0.14313449490690594
P61221,ABCE1,0.15493017701691664,NA,0.876876363062458
Q8NE71,ABCF1,0.29626501857348225,NA,0.7670276985209648
Q9UG63,ABCF2,-0.38480464075901816,NA,1.299617839426102
Q9NUQ8,ABCF3,-0.4852401814723611,NA,1.3724940176926723
P45844,ABCG1,1.2871950319398158,NA,0.19802631844183552
Q9NUJ1,ABHD10,1.060719402062802,NA,0.2888174398666402
Q8NFV4,ABHD11,0.750859048028969,NA,0.4527374884177976
Q8N2K0,ABHD12,-0.5039337677303438,NA,1.3856920796201793
Q7L211,ABHD13,0.882220521546284,NA,0.37765756649129056
Q96IU4,ABHD14B,0.02554790121924293,NA,0.979617941292538
O95870,ABHD16A,0.0204496504216113,NA,0.9836846768086515
Q96GS6,ABHD17A,-0.4085964778146324,NA,1.317164184105179
Q5VST6,ABHD17B,-0.9907602585032,NA,1.6781973408190427
Q6PCB6,ABHD17C,0.6333726907591023,NA,0.5264902943369829
Q8WU67,ABHD3,-0.7816967366997608,NA,1.565607180053342
Q8TB40,ABHD4,-0.47844251374218566,NA,1.3676647192875138
Q8WTS1,ABHD5,-0.8376992532819608,NA,1.5978003670652217
Q9BV23,ABHD6,-0.09739289467653046,NA,1.0775856128678385
Q8IZP0,ABI1,0.5209845842868673,NA,0.6023775103425013
Q9NYB9,ABI2,-0.31835743869655264,NA,1.249786180958539
Q9P2A4,ABI3,0.8904944726529906,NA,0.3732004350331136
Q7Z7G0,ABI3BP,0.5397348177759348,NA,0.5893799247329214
P00519,ABL1,0.15323076008437275,NA,0.8782163010646317
O14639,ABLIM1,-0.5567289871013735,NA,1.4222873912348142
Q6H8Q1,ABLIM2,-0.12938227579767367,NA,1.1029448283392655
O94929,ABLIM3,2.2159547091905862,+,0.026694604105861653
Q12979,ABR,0.24516921613499637,NA,0.8063254110663178
Q9P1F3,ABRACL,-1.825173785552122,NA,1.932025191634942
Q9ULW3,ABT1,0.13623659075893402,NA,0.8916342495785725
Q969K4,ABTB1,-0.6573442769684683,NA,1.4890404274169635
Q8N961,ABTB2,0.8257466875230689,NA,0.408947802050374
P09110,ACAA1,-0.3983999762193692,NA,1.3096646245590604
P42765,ACAA2,-0.6657182597085206,NA,1.4944087999770912
Q13085,ACACA,0.21792189798320963,NA,0.8274899650293533
O00763,ACACB,0.0067976677301755,NA,0.9945762876387331
Q6JQN1,ACAD10,-0.8053536843325424,NA,1.5793843892943633
Q709F0,ACAD11,-0.3831052238264743,NA,1.2983582534694622
Q9UKU7,ACAD8,1.7434884783278466,NA,0.08124832513213952
Q9H845,ACAD9,-0.11918577420241044,NA,1.0948718231482868
P28330,ACADL,-1.299090950467623,NA,1.806087281624
P11310,ACADM,1.7230388279062352,NA,0.08488150372625988
P16219,ACADS,0.10213495764588693,NA,0.9186495539006149
P45954,ACADSB,0.5669821359277216,NA,0.5707263186415289
P49748,ACADVL,-0.7287099806748136,NA,1.533820913684836
P16112,ACAN,-0.22132073184829737,NA,1.1751572914692792
Q15027,ACAP1,1.6429962903834188,NA,0.1003837007857313
Q15057,ACAP2,-0.07998589029173171,NA,1.0637515220710165
Q96P50,ACAP3,-0.07998589029173171,NA,1.0637515220710165
P24752,ACAT1,0.888738408489362,NA,0.37414368396650793
Q9BWD1,ACAT2,0.4137513758433488,NA,0.6790561974481062
Q9H3P7,ACBD3,0.5141869165566918,NA,0.6071213141540732
Q5T8D3,ACBD5,1.1782057593326687,NA,0.23871458708834295
Q9BR61,ACBD6,-0.6078247895398593,NA,1.4566963139096822
Q8N6N7,ACBD7,1.036870917776103,NA,0.29979601914260773
Q96QU6,ACCS,-0.34751400581245606,NA,1.2717948017291918
Q96AP0,ACD,-1.0563950919224483,NA,1.7092122525953375
P12821,ACE,-0.47844251374218566,NA,1.3676647192875138
Q9BYF1,ACE2,-1.8064235520630545,NA,1.9291477945405895
Q9UKV3,ACIN1,0.34990994641078393,NA,0.7264062821938724
P53396,ACLY,-0.15832901088200435,NA,1.1258024509258906
P21399,ACO1,0.4681893649158376,NA,0.639649176857443
Q99798,ACO2,0.3643549903374068,NA,0.7155929413298092
Q86TX2,ACOT1,2.371706271058232,+,0.017706160398399545
Q8WXI4,ACOT11,-1.1577561089110575,NA,1.7530364205946833
Q9NPJ3,ACOT13,1.3791334879904396,NA,0.16785360045445927
P49753,ACOT2,0.6452686092869094,NA,0.518753131400975
Q8N9L9,ACOT4,-0.13793600769147785,NA,1.1097090076257161
O00154,ACOT7,-0.09023903911807976,NA,1.071902737870307
O14734,ACOT8,0.0067976677301755,NA,0.9945762876387331
Q9Y305,ACOT9,-0.11918577420241044,NA,1.0948718231482868
Q15067,ACOX1,-0.21707218951693769,NA,1.1718479132239192
O15254,ACOX3,0.35585790567468745,NA,0.7219469812974348
P24666,ACP1,0.6929372542447652,NA,0.48834892909377686
P11117,ACP2,0.25964258367716175,NA,0.7951394854643132
P13686,ACP5,-0.6146224572700348,NA,1.461195919988474
Q9NPH0,ACP6,-0.13108169273021755,NA,1.1042893167212855
Q96CM8,ACSF2,-0.24177038226990868,NA,1.1910419103127665
Q4G176,ACSF3,1.3297371024844975,NA,0.18360490576846442
P33121,ACSL1,0.6521229242481698,NA,0.5143218766212331
O95573,ACSL3,-1.4897655302990456,NA,1.8637141025698414
O60488,ACSL4,-0.2553657177302596,NA,1.201559353525405
Q9ULC5,ACSL5,-0.35755732260723133,NA,1.2793253788921088
Q08AH1,ACSM1,-0.6725159274386961,NA,1.4987446961307955
