UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,0.3695129516493651,NA,0.7117454211740111
P01023,A2M,0.23805629954572816,NA,0.811837428348831
A8K2U0,A2ML1,2.4856308386905384,+,0.01293220391235627
Q9NRG9,AAAS,0.2352712009842104,NA,0.8139982461026909
Q86V21,AACS,-0.5923208365707837,NA,1.4463642344122822
Q8N5Z0,AADAT,0.13513458828208846,NA,0.8925054634950299
Q6PD74,AAGAB,-0.37369059949164174,NA,1.2913654800030634
Q2M2I8,AAK1,1.0643254152840014,NA,0.28718130843200024
Q9H7C9,AAMDC,0.3889390141159514,NA,0.6973212608284207
Q13685,AAMP,-0.26569840276879164,NA,1.2095285064106682
Q9Y312,AAR2,0.24223394738800477,NA,0.8085988919696329
Q5JTZ9,AARS2,-0.6379964529796746,NA,1.4765240109545545
Q9BTE6,AARSD1,0.23805629954572816,NA,0.811837428348831
Q9NRN7,AASDHPPT,0.1868801134778399,NA,0.8517546316498487
Q9UDR5,AASS,-0.6657081836667761,NA,1.4944023583439456
Q9NY61,AATF,1.3895552998052343,NA,0.1646639574683886
P80404,ABAT,-2.3222848080575234,+,1.9797823949799358
O95477,ABCA1,-0.4082954491184996,NA,1.3169432200177775
Q86UK0,ABCA12,-1.489453909275676,NA,1.86363211826091
Q86UQ4,ABCA13,-2.0925838041963485,+,1.963613676427708
Q9BZC7,ABCA2,-0.21270852119830216,NA,1.1684456800928278
Q99758,ABCA3,-0.3349081020225073,NA,1.2623055898244584
Q8N139,ABCA6,-0.6476746704809487,NA,1.4828046097122147
O94911,ABCA8,0.5257484717850489,NA,0.5990629806678165
P08183,ABCB1,-1.6884660029201255,NA,1.908678190241591
Q9NRK6,ABCB10,-0.02624955394230461,NA,1.0209417088482728
Q2M3G0,ABCB5,-1.255243921676042,NA,1.7906097743524712
Q9NP58,ABCB6,-0.6490672197617076,NA,1.483705071312089
O75027,ABCB7,0.2512158902488995,NA,0.8016471997772269
Q9NUT2,ABCB8,-1.8379561682095895,NA,1.933931135614036
P33527,ABCC1,-0.294802682736652,NA,1.2318553830583738
Q5T3U5,ABCC10,-0.8599421527052334,NA,1.6101790691632343
Q96J66,ABCC11,-0.3363006513032662,NA,1.2633558411667796
Q92887,ABCC2,-0.7584434687964725,NA,1.551814456513119
O15438,ABCC3,-1.541760936192179,NA,1.876868302001105
O15439,ABCC4,0.5923904640348217,NA,0.5535891504595727
O15440,ABCC5,-1.0942883480520464,NA,1.7261714659981737
P33897,ABCD1,0.7113838000756668,NA,0.4768464349764255
P28288,ABCD3,-2.272501171270394,+,1.9769437426655274
P61221,ABCE1,1.0504695499404508,NA,0.2935022836779853
Q8NE71,ABCF1,-0.21591476598166223,NA,1.1709458130199741
Q9UG63,ABCF2,0.914835249994537,NA,0.36027812634780904
Q9NUQ8,ABCF3,0.23255572988673068,NA,0.8161064072158901
P45844,ABCG1,-0.1397423203241522,NA,1.1111364123326437
Q9NUJ1,ABHD10,0.5010392312170401,NA,0.6163435131102364
Q8NFV4,ABHD11,0.5328589822823802,NA,0.5941312007828338
Q8N2K0,ABHD12,-1.3147754034284835,NA,1.8114146037948922
Q7L211,ABHD13,0.3231768979243432,NA,0.7465612757418294
Q96IU4,ABHD14B,-0.5286813344401036,NA,1.402973472340225
O95870,ABHD16A,-0.9715120057214232,NA,1.6687066224477927
Q96GS6,ABHD17A,-0.10513747069729436,NA,1.0837332732595384
Q5VST6,ABHD17B,0.6200325672578851,NA,0.5352363459165519
Q6PCB6,ABHD17C,-0.8818550192365359,NA,1.6221447858526727
Q8WU67,ABHD3,0.5707177959198964,NA,0.5681909536187403
Q8TB40,ABHD4,0.9480475503406364,NA,0.34310524765528777
Q8WTS1,ABHD5,0.39861723161722545,NA,0.6901752627793907
Q9BV23,ABHD6,-0.106907040397469,NA,1.0851372722250616
Q8IZP0,ABI1,1.049077000659692,NA,0.29414268052147197
Q9NYB9,ABI2,0.0858506631587841,NA,0.9315851317329714
Q9P2A4,ABI3,1.0643254152840014,NA,0.28718130843200024
Q7Z7G0,ABI3BP,-1.0781116531635142,NA,1.7190160682139655
P00519,ABL1,-0.6047841526335755,NA,1.4546775753316556
O14639,ABLIM1,-1.1196096217301286,NA,1.7371198464165025
Q6H8Q1,ABLIM2,0.04846071497040856,NA,0.961349072547854
O94929,ABLIM3,-1.635458034357656,NA,1.8980469348782445
Q12979,ABR,0.5079323501567965,NA,0.6115007866815823
Q9P1F3,ABRACL,1.714785184326468,NA,0.08638461884729896
Q9ULW3,ABT1,0.6726013026065324,NA,0.5012009727920981
Q969K4,ABTB1,-2.2046801098358633,+,1.9725234501703806
Q8N961,ABTB2,-0.935590345232812,NA,1.650515852587322
P09110,ACAA1,-0.28644738705209877,NA,1.2254645151609975
P42765,ACAA2,0.8387324318010652,NA,0.40161947463024855
Q13085,ACACA,-0.6504597690424664,NA,1.4846047193903025
O00763,ACACB,0.5757495001297532,NA,0.5647845118827468
Q6JQN1,ACAD10,-0.30998146989692366,NA,1.243424952336475
Q709F0,ACAD11,-1.0421142542558977,NA,1.702641289340863
Q9UKU7,ACAD8,-0.30169580167640836,NA,1.237116030975562
Q9H845,ACAD9,0.3363006513032662,NA,0.7366441588332203
P28330,ACADL,-0.08995868353702274,NA,1.0716799525827576
P11310,ACADM,-0.8608043379010931,NA,1.6106541845388938
P16219,ACADS,0.07477989637675113,NA,0.940389837391347
P45954,ACADSB,-1.060147767441725,NA,1.710922620618668
P49748,ACADVL,0.5383595519413776,NA,0.5903288451955571
P16112,ACAN,-0.1508130871061852,NA,1.119876837667462
Q15027,ACAP1,0.2975877812981697,NA,0.7660178014052673
Q15057,ACAP2,0.5964984844130604,NA,0.5508422660460573
Q96P50,ACAP3,-0.4387410212875951,NA,1.3391508000999661
P24752,ACAT1,-0.0346048496268578,NA,1.0276051656254386
Q9BWD1,ACAT2,-0.02764210322306348,NA,1.0220523990329597
Q9H3P7,ACBD3,0.7363104322012506,NA,0.4615417988951333
Q5T8D3,ACBD5,0.3584421848673322,NA,0.720012427016972
Q9BR61,ACBD6,0.36261983270960874,NA,0.7168888929282389
Q8N6N7,ACBD7,0.9687965346239432,NA,0.3326467159541591
Q96QU6,ACCS,-0.7026659927555198,NA,1.5177360744536101
Q96AP0,ACD,1.1072159331313745,NA,0.2682005804273778
P12821,ACE,-0.3459788688045403,NA,1.2706414045597438
Q9BYF1,ACE2,-1.40769678880216,NA,1.8407791268900295
Q9UKV3,ACIN1,-0.9756896535636996,NA,1.6707817190185419
P53396,ACLY,-1.7189280184367255,NA,1.9143725203718573
P21399,ACO1,-0.0940667039152614,NA,1.074943830504327
Q99798,ACO2,-0.26159038239055304,NA,1.2063627403649282
Q86TX2,ACOT1,-0.01246331606279185,NA,1.0099440300208384
Q8WXI4,ACOT11,-0.14252741888566994,NA,1.1133365766950758
Q9NPJ3,ACOT13,0.9438699024983594,NA,0.345236133932635
P49753,ACOT2,-0.14517943831520308,NA,1.115430800225021
Q8N9L9,ACOT4,0.2795542681123424,NA,0.7798194973312467
O00154,ACOT7,0.35433416448909355,NA,0.723088466909918
O14734,ACOT8,-0.18541793673304305,NA,1.1470987591353614
Q9Y305,ACOT9,0.959118317122669,NA,0.33749914373723955
Q15067,ACOX1,1.206156559529292,NA,0.22775713007275752
O15254,ACOX3,-0.8594117886203344,NA,1.6098866319112013
P24666,ACP1,1.2802053675336449,NA,0.20047291869557707
P11117,ACP2,0.00278509856151773,NA,0.9977778157302813
P13686,ACP5,1.3936633201834732,NA,0.163419297564835
Q9NPH0,ACP6,-0.15638328422922065,NA,1.1242690876802968
Q96CM8,ACSF2,-0.3695129516493651,NA,1.288254578825989
Q4G176,ACSF3,-0.4165811173390148,NA,1.3230151767032374
P33121,ACSL1,0.5439297490644132,NA,0.586489816425287
O95573,ACSL3,-0.41518856805825594,NA,1.3219961330815408
O60488,ACSL4,1.865667898896691,NA,0.062087843535985954
Q9ULC5,ACSL5,0.8594814160843722,NA,0.3900749686246935
Q08AH1,ACSM1,-1.2569278463366074,NA,1.7912202358943106
Q53FZ2,ACSM3,-0.6661105532942462,NA,1.4946595604389008
Q9NUB1,ACSS1,-1.212353403828669,NA,1.7746228705758105
Q9NR19,ACSS2,-0.5784649712272331,NA,1.4370497598312229
Q9H6R3,ACSS3,-1.2358874866734937,NA,1.783499611015548
P68133,ACTA1,0.5245733140618649,NA,0.5998798419359721
P62736,ACTA2,-0.5646787333477203,NA,1.4277076981592893
P60709,ACTB,0.950832648902154,NA,0.3416893359660061
Q562R1,ACTBL2,1.0947526170685826,NA,0.27362503008194766
P63261,ACTG1,0.7072061522333902,NA,0.47943837587150184
P63267,ACTG2,1.0200423481558694,NA,0.30770837697750775
O96019,ACTL6A,0.905157032493263,NA,0.36538220129419596
Q9H568,ACTL8,-1.3493802530553416,NA,1.8227851397991466
P12814,ACTN1,-0.37160177557050345,NA,1.2898106330929542
P35609,ACTN2,0.808235602552446,NA,0.41895496609073396
Q08043,ACTN3,0.2684835013303094,NA,0.7883271728689223
O43707,ACTN4,-0.10586855906969282,NA,1.0843133599317216
P61163,ACTR1A,0.18270246563556328,NA,0.8550314810290157
P42025,ACTR1B,0.6048537800976136,NA,0.5452761560128837
P61160,ACTR2,0.523180764781106,NA,0.6008484658063018
P61158,ACTR3,0.5037547023145199,NA,0.6144337627798182
Q9P1U1,ACTR3B,0.3612272834288499,NA,0.7179295479344013
Q9C0K3,ACTR3C,0.7612370643268344,NA,0.446515483775205
Q9H9F9,ACTR5,0.5107174487183143,NA,0.6095489208646752
Q9GZN1,ACTR6,0.5065398008760376,NA,0.612477756471701
Q9H981,ACTR8,-0.3294075323635098,NA,1.2581523247939872
Q04771,ACVR1,-0.884702091774654,NA,1.6236826727915028
Q03154,ACY1,0.32383733524047437,NA,0.746061188573623
P07311,ACYP1,-0.03181975106534009,NA,1.0253842044614194
P14621,ACYP2,-1.267707237738834,NA,1.7950974808548166
P00813,ADA,0.938369332839362,NA,0.3480546403266486
Q6DHV7,ADAL,-0.2671194062231513,NA,1.2106227736999031
O14672,ADAM10,-0.6421741008219511,NA,1.479239852883993
O43184,ADAM12,-0.5078451809458839,NA,1.3884380783308197
Q13444,ADAM15,-1.3908782216219555,NA,1.8357376420870515
