UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,2.306488809281405,+,0.02108333471726776
P01023,A2M,2.265302633683588,+,0.023494114544652778
A8K2U0,A2ML1,-1.5531092700204236,NA,1.879602968158236
Q9NRG9,AAAS,-0.5717573214871229,NA,1.432513605430795
Q86V21,AACS,-1.448758363345221,NA,1.8525949247940805
Q8N5Z0,AADAT,-0.8081537465312143,NA,1.5809979193910166
Q6PD74,AAGAB,-0.04376818354813861,NA,1.0349108113798107
Q2M2I8,AAK1,0.04635019149846045,NA,0.9630311352368532
Q9H7C9,AAMDC,1.2581935814507357,NA,0.20832175568859926
Q13685,AAMP,-0.0759488192216621,NA,1.060540183133745
Q9Y312,AAR2,-0.5679157974634733,NA,1.4299078554118843
Q5JTZ9,AARS2,-0.02833911164987392,NA,1.0226083134692696
Q9BTE6,AARSD1,0.12620351054743853,NA,0.899570832571816
Q9NRN7,AASDHPPT,0.17129418597257126,NA,0.8639924518236086
Q9UDR5,AASS,1.4359112993972782,NA,0.15102758280312997
Q9NY61,AATF,-0.4339662630650693,NA,1.33568705997439
P80404,ABAT,0.8885885897327134,NA,0.3742242255417993
O95477,ABCA1,0.3374415771077799,NA,0.7357840466326577
Q86UK0,ABCA12,-0.18326027006698764,NA,1.1454061936813074
Q86UQ4,ABCA13,1.697386836220115,NA,0.08962354964336262
Q9BZC7,ABCA2,-0.8975941296570066,NA,1.630598030177665
Q99758,ABCA3,-0.9529498610797604,NA,1.6593845248158887
Q8N139,ABCA6,-0.5756618213144388,NA,1.435156214135415
O94911,ABCA8,-0.26915858487013583,NA,1.212192350970707
P08183,ABCB1,-0.6567746564367447,NA,1.4886741776684818
Q9NRK6,ABCB10,-0.5575877656621859,NA,1.4228740873529961
Q2M3G0,ABCB5,1.811270755580275,NA,0.07009895025910144
Q9NP58,ABCB6,-2.0167371366123605,+,1.9562770477315938
O75027,ABCB7,-0.3974299913878456,NA,1.3089495971466731
Q9NUT2,ABCB8,-0.3734465157416718,NA,1.2911838551495092
P33527,ABCC1,-0.6683622043113598,NA,1.496097584612991
Q5T3U5,ABCC10,0.9266653428866172,NA,0.3541003169904118
Q96J66,ABCC11,-1.3792330760975304,NA,1.8321770969509215
Q92887,ABCC2,0.17757956356786225,NA,0.85905317534445
O15438,ABCC3,-0.5746043736408933,NA,1.4344411065469989
O15439,ABCC4,-0.7491164773467814,NA,1.5462129954868153
O15440,ABCC5,0.1249439944741108,NA,0.9005678886905987
P33897,ABCD1,-1.5762843657696537,NA,1.8850397169484019
P28288,ABCD3,-2.614251561799036,+,1.991057683166577
P61221,ABCE1,-0.20605682959641655,NA,1.1632534799300973
Q8NE71,ABCF1,-0.5460002177875708,NA,1.414934212496684
Q9UG63,ABCF2,-0.05793773937307556,NA,1.0462017780753303
Q9NUQ8,ABCF3,-0.3837745475429592,NA,1.2988544456848634
P45844,ABCG1,1.2672620971786954,NA,0.2050615884615183
Q9NUJ1,ABHD10,0.4095316512425113,NA,0.6821495439919818
Q8NFV4,ABHD11,0.01032803180128738,NA,0.9917595693812387
Q8N2K0,ABHD12,-1.7102339001680578,NA,1.9127773707165563
