UNIPROT	gene_name	difference	significant	logpval
P04217	A1BG	0.615415420735893	NA	0.538280410054343
P01023	A2M	-0.382247279641199	NA	1.29772204447971
A8K2U0	A2ML1	-2.32243566989629	+	1.97979051144364
Q9NRG9	AAAS	0.56196558926064	NA	0.574139464291843
Q86V21	AACS	-1.1579447076419	NA	1.75311339873616
Q8N5Z0	AADAT	-1.78307827955511	NA	1.92542643838414
Q6PD74	AAGAB	0.25746351903799	NA	0.796820973845995
Q2M2I8	AAK1	-0.874566118797723	NA	1.6181899703839
Q9H7C9	AAMDC	2.39525431656523	+	0.0166088408168912
Q13685	AAMP	0.236407524820466	NA	0.813116457701054
Q9Y312	AAR2	0.0210559942175237	NA	0.983200988631301
Q5JTZ9	AARS2	0.821048800161516	NA	0.411618471948374
Q9BTE6	AARSD1	0.0664073663783439	NA	0.947053505629037
Q9NRN7	AASDHPPT	0.192675844522532	NA	0.847212842241182
Q9UDR5	AASS	-0.34985344238347	NA	1.2735513108689
Q9NY61	AATF	-0.205700866586578	NA	1.16297541840215
P80404	ABAT	-1.25512621941508	NA	1.79056705627927
O95477	ABCA1	-1.08350636911007	NA	1.72141627462454
Q86UK0	ABCA12	-1.50950235983416	NA	1.86882954730508
Q86UQ4	ABCA13	2.55722350285387	+	0.0105511400876826
Q9BZC7	ABCA2	0.345939699180006	NA	0.729388032849722
Q99758	ABCA3	-1.7117536144676	NA	1.91305791642058
Q8N139	ABCA6	-1.73779439455524	NA	1.91775295126698
O94911	ABCA8	-0.681069395368883	NA	1.50417241880296
P08183	ABCB1	0.59931483697006	NA	0.548962955693458
Q9NRK6	ABCB10	0.11823750599071	NA	0.905879472892574
Q2M3G0	ABCB5	-0.858145187446603	NA	1.60918770181289
Q9NP58	ABCB6	-0.46809094837418	NA	1.36028044801211
O75027	ABCB7	-1.13854214886773	NA	1.74510583061097
Q9NUT2	ABCB8	-0.86646765948329	NA	1.61376624585948
P33527	ABCC1	-1.13047743313378	NA	1.74172489778119
Q5T3U5	ABCC10	-1.05400296743173	NA	1.70811844145416
Q96J66	ABCC11	-1.384701568446	NA	1.83385626069432
Q92887	ABCC2	1.00407398066768	NA	0.315342955809319
O15438	ABCC3	-3.24552505741965	+	1.99882765753316
O15439	ABCC4	-0.143409115588714	NA	1.11403291580994
O15440	ABCC5	0.0874633605958676	NA	0.930303207796589
P33897	ABCD1	-1.80413427377263	NA	1.92878974009632
P28288	ABCD3	-1.11428051450492	NA	1.73484113635151
P61221	ABCE1	0.105279971087618	NA	0.916153655400357
Q8NE71	ABCF1	0.346546571496744	NA	0.728931990855868
Q9UG63	ABCF2	-0.617035112598779	NA	1.46278843396955
Q9NUQ8	ABCF3	0.362743490125608	NA	0.716796508852719
P45844	ABCG1	0.600838193969915	NA	0.547947762304438
Q9NUJ1	ABHD10	0.0178166104917508	NA	0.985785153607033
Q8NFV4	ABHD11	-0.372529128463881	NA	1.29050107127506
Q8N2K0	ABHD12	-0.631612339364757	NA	1.47235977847675
Q7L211	ABHD13	-1.18555240870768	NA	1.76420089386018
Q96IU4	ABHD14B	0.652668333582281	NA	0.513970121520666
O95870	ABHD16A	-0.526399855438092	NA	1.40138958388864
Q96GS6	ABHD17A	-0.319079296988628	NA	1.2503336176249
Q5VST6	ABHD17B	-0.834541876834497	NA	1.59602430042356
Q6PCB6	ABHD17C	0.944145381740886	NA	0.345095361347933
