UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,-0.6051755098234459,NA,1.4549376136549044
P01023,A2M,-0.4385670501813684,NA,1.3390247235585513
A8K2U0,A2ML1,-2.2656710045629365,+,1.9765284658867006
Q9NRG9,AAAS,-0.8115286925324301,NA,1.5829378775555139
Q86V21,AACS,-0.21411582393298936,NA,1.1695432637728858
Q8N5Z0,AADAT,0.04147468311111353,NA,0.9669174754337025
Q6PD74,AAGAB,0.7171349752485267,NA,0.4732908167635962
Q2M2I8,AAK1,0.4823039887349063,NA,0.6295900141678112
Q9H7C9,AAMDC,1.03296357819091,NA,0.301620943552401
Q13685,AAMP,0.27453135163067555,NA,0.7836763136489852
Q9Y312,AAR2,0.6942462731251742,NA,0.4875277780792144
Q5JTZ9,AARS2,0.2700955566455297,NA,0.7870867404052195
Q9BTE6,AARSD1,0.4515195715379942,NA,0.6516151225116376
Q9NRN7,AASDHPPT,-0.23602865115960975,NA,1.1865895622365654
Q9UDR5,AASS,-0.8688391637405142,NA,1.6150648914002248
Q9NY61,AATF,-0.6563645839520288,NA,1.488410427915995
P80404,ABAT,0.2024053251722043,NA,0.8395998656745594
O95477,ABCA1,-1.2527128617550345,NA,1.7896897765036373
Q86UK0,ABCA12,-1.488431007265684,NA,1.8633627356127098
Q86UQ4,ABCA13,0.7700983673711679,NA,0.4412415444024527
Q9BZC7,ABCA2,0.36315853543388926,NA,0.7164864600810286
Q99758,ABCA3,0.5290572678783434,NA,0.596765723605355
Q8N139,ABCA6,1.4523236360865968,NA,0.1464116383811702
O94911,ABCA8,-0.9176071835102076,NA,1.6411754442834292
P08183,ABCB1,2.3673394256224793,+,0.017916492813593785
Q9NRK6,ABCB10,-0.2767492491232485,NA,1.218027347141677
Q2M3G0,ABCB5,-0.9522321094612558,NA,1.6590207200280152
Q9NP58,ABCB6,-0.4606573092073946,NA,1.3549555119301846
O75027,ABCB7,-0.6367583701176842,NA,1.4757177535837087
Q9NUT2,ABCB8,0.10783417608889516,NA,0.9141272323497706
P33527,ABCC1,-0.8205777143021276,NA,1.5881131539760114
Q5T3U5,ABCC10,-0.8821465486959517,NA,1.6223024373710488
Q96J66,ABCC11,-0.6255801667551167,NA,1.4684096490226235
Q92887,ABCC2,-0.8611021778545689,NA,1.610818230175915
O15438,ABCC3,-0.7936080807924408,NA,1.57257637333028
O15439,ABCC4,-0.2716037269404793,NA,1.2140732665328553
O15440,ABCC5,1.017793159341711,NA,0.3087762636095427
P33897,ABCD1,-0.6960205911192325,NA,1.5135840654288106
