UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,1.413077184797751,VIPER+PhosphoScore
P18850,ATF6,tf,3.9888737702104056,VIPER
Q99626,CDX2,tf,-4.218319366449174,VIPER
O00716,E2F3,tf,2.3096763132682683,VIPER
Q16254,E2F4,tf,9.514156297017875,VIPER
Q92731,ESR2,tf,2.75816977599947,VIPER
P14921,ETS1,tf,0.21263285232493234,VIPER+PhosphoScore
P15036,ETS2,tf,2.0170985389959535,VIPER
Q08050,FOXM1,tf,2.653292497036688,VIPER
P10070,GLI2,tf,-2.2858265044481594,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.3218983044163735,VIPER
P20823,HNF1A,tf,-5.487698343594571,VIPER
P41235,HNF4A,tf,-2.7638371215622093,VIPER
P10914,IRF1,tf,2.4143032589114024,VIPER
P01106,MYC,tf,13.050990634384254,VIPER
P04198,MYCN,tf,3.2306815788074843,VIPER
Q16236,NFE2L2,tf,4.15514574717364,VIPER
P19838,NFKB1,tf,3.491083571809075,VIPER
P23511,NFYA,tf,2.096829862388935,VIPER
P24468,NR2F2,tf,-2.0555090463271477,VIPER
Q13285,NR5A1,tf,-2.9040809444526965,VIPER
P26367,PAX6,tf,-2.077283326078,VIPER
Q07869,PPARA,tf,-2.555064325547773,VIPER
Q04206,RELA,tf,3.285955283056966,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,7.2073528418384205,VIPER
P48382,RFX5,tf,6.915462012508259,VIPER
Q13761,RUNX3,tf,-2.566017114652234,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-2.6798924851524233,VIPER
P17947,SPI1,tf,2.019959085073138,VIPER
P42224,STAT1,tf,5.299518616205356,VIPER
P40763,STAT3,tf,2.0052107866171593,VIPER
P19532,TFE3,tf,3.921718818581331,VIPER
P19484,TFEB,tf,4.223797654542563,VIPER
P04637,TP53,tf,2.6169855187433924,VIPER
P22415,USF1,tf,2.3438810380935275,VIPER
P46937,YAP1,tf,2.0523320974599693,VIPER
P03372,ESR1,tf,-3.6489823245165,PhosphoScore
P42229,STAT5A,tf,2.3452597098710064,PhosphoScore
Q2M2I8,AAK1,kin,2.3614809843972524,VIPER
Q8TDC3,BRSK1,kin,-4.612616192311058,VIPER
Q8IWQ3,BRSK2,kin,-6.740324533087157,VIPER
Q13554,CAMK2B,kin,-1.8185957026606954,VIPER
P06493,CDK1,kin,8.720271159628183,VIPER
Q15131,CDK10,kin,12.741470031857197,VIPER
Q9NYV4,CDK12,kin,4.736231299722173,VIPER
Q14004,CDK13,kin,4.695251615021273,VIPER
O94921,CDK14,kin,4.162135485914832,VIPER
Q00536,CDK16,kin,6.811734170013741,VIPER
Q00537,CDK17,kin,5.262156495987529,VIPER
Q07002,CDK18,kin,4.115712199352604,VIPER
Q9BWU1,CDK19,kin,3.456960927221864,VIPER
P24941,CDK2,kin,11.979182785823978,VIPER
Q00526,CDK3,kin,8.115158279460946,VIPER
P11802,CDK4,kin,8.159254158111363,VIPER
Q00535,CDK5,kin,11.73301558579871,VIPER
SIGNOR-C144,CDK5_CDK5R1,kin,2.828657871292571,VIPER
Q00534,CDK6,kin,8.862419852986188,VIPER
P50613,CDK7,kin,7.755028122532965,VIPER
P49336,CDK8,kin,4.476081499064417,VIPER
P50750,CDK9,kin,8.828203103699868,VIPER
O96017,CHEK2,kin,-1.972309925205424,VIPER
P49759,CLK1,kin,8.43036964795841,VIPER
P49760,CLK2,kin,11.221808686929819,VIPER
P49761,CLK3,kin,11.693595123120812,VIPER
Q9HAZ1,CLK4,kin,7.415124209351917,VIPER
Q9Y463,DYRK1B,kin,3.749789793347176,VIPER
Q92630,DYRK2,kin,2.9689015571485404,VIPER
O43781,DYRK3,kin,3.7067232910517753,VIPER
Q9NR20,DYRK4,kin,5.7598976886926385,VIPER
O00418,EEF2K,kin,2.050583679434214,VIPER
P49840,GSK3A,kin,2.814159604245009,VIPER
P49841,GSK3B,kin,3.382714777081361,VIPER
Q86Z02,HIPK1,kin,2.769122625533876,VIPER
Q9H2X6,HIPK2,kin,4.349986935600793,VIPER
Q9H422,HIPK3,kin,2.6000799356606197,VIPER
P57058,HUNK,kin,-6.545851666285222,VIPER
P51617,IRAK1,kin,-3.2960881539003326,VIPER
Q16539,MAPK14,kin,3.020013056726231,VIPER
Q9P0L2,MARK1,kin,-9.71692452662834,VIPER
Q7KZI7,MARK2,kin,-10.22669756240338,VIPER
P27448,MARK3,kin,-9.640348642623456,VIPER
Q96L34,MARK4,kin,-11.207005103741748,VIPER
Q6P0Q8,MAST2,kin,-7.716303152904408,VIPER
Q96GX5,MASTL,kin,-2.3615266801348858,VIPER
Q14680,MELK,kin,-2.931088569274911,VIPER
Q9UQ07,MOK,kin,3.8671657796925785,VIPER
P42345,MTOR,kin,2.3632138785576657,VIPER
Q9UBE8,NLK,kin,6.819052988900853,VIPER
Q9H093,NUAK2,kin,3.8981728955052004,VIPER
Q8NEB9,PIK3C3,kin,2.3085651957278595,VIPER
