UNIPROT,gene_name,mf,final_score,method
O00444,PLK4,kin,3.1058347254419525,VIPER
Q05513,PRKCZ,kin,-2.3307603088046904,VIPER
P04049,RAF1,kin,2.150168935433213,VIPER
P51812,RPS6KA3,kin,-2.2956457652280498,VIPER
O00141,SGK1,kin,-2.4257040680499133,VIPER
Q96SB4,SRPK1,kin,-7.1243634447336435,VIPER
P78362,SRPK2,kin,-7.8644321855298,VIPER
Q9UPE1,SRPK3,kin,-8.314334350302031,VIPER
Q9UHD2,TBK1,kin,3.5904539776417197,VIPER
P37173,TGFBR2,kin,2.392413479897839,VIPER
Q9UKI8,TLK1,kin,3.035683697061405,VIPER
O75385,ULK1,kin,2.9960469439103594,VIPER
Q8IYT8,ULK2,kin,2.0929610528136964,VIPER
Q9H4A3,WNK1,kin,-2.0298247209804536,VIPER
P15056,BRAF,kin,2.0811685593575513,PhosphoScore
Q9NYV4,CDK12,kin,2.9192027522001163,PhosphoScore
P04626,ERBB2,kin,3.0249405260043183,PhosphoScore
O95747,OXSR1,kin,-2.9405246870976653,PhosphoScore
Q06124,PTPN11,phos,2.510043540522987,PhosphoScore
P07949,RET,kin,-2.244589414233427,PhosphoScore
Q96J92,WNK4,kin,-3.608162819596011,PhosphoScore
Q13085,ACACA,other,-2.2457387378617337,PhosphoScore
Q96AP0,ACD,other,2.0823277143586987,PhosphoScore
Q9Y271,CYSLTR1,other,-2.95423730693884,PhosphoScore
P13807,GYS1,other,-2.5702046876874465,PhosphoScore
P46940,IQGAP1,other,1.9803242434214263,PhosphoScore
Q96G74,OTUD5,other,-1.9991097399668505,PhosphoScore
Q13835,PKP1,other,-2.3320965373817324,PhosphoScore
O43148,RNMT,other,-2.999338351387559,PhosphoScore
P06702,S100A9,other,4.232205917917212,PhosphoScore
Q16623,STX1A,other,-2.7791437969437256,PhosphoScore
Q12933,TRAF2,other,2.972388693896233,PhosphoScore
