UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,4.191562584169109,VIPER+PhosphoScore
P15336,ATF2,tf,2.888562350390912,VIPER
P18848,ATF4,tf,2.3416075368377105,VIPER
P18850,ATF6,tf,5.149532607847607,VIPER
Q99626,CDX2,tf,-2.8447373451963034,VIPER
Q16254,E2F4,tf,8.343872086287297,VIPER
P18146,EGR1,tf,2.8023086259660963,VIPER
P19419,ELK1,tf,2.510731049529958,VIPER
P03372,ESR1,tf,2.948175626171159,VIPER
Q92731,ESR2,tf,4.643860837995908,VIPER
O43524,FOXO3,tf,3.0271562769685754,VIPER
P98177,FOXO4,tf,2.6209530363935247,VIPER
P15976,GATA1,tf,-2.3656172995315607,VIPER
Q14526,HIC1,tf,-2.388121561841952,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,3.4794779127825404,VIPER
Q16665,HIF1A,tf,5.714124027702092,VIPER
P20823,HNF1A,tf,-4.706337513706275,VIPER
P01106,MYC,tf,11.908147049746068,VIPER
P04198,MYCN,tf,2.3145440160677504,VIPER
SIGNOR-C93,MYOD1_SWI_SNF_COMPLEX,tf,-1.9659692467456895,VIPER
Q16236,NFE2L2,tf,5.222723956177331,VIPER
SIGNOR-C13,NFKB_P65_P50,tf,2.2911666413538527,VIPER
P19838,NFKB1,tf,2.2831855110340964,VIPER
Q13285,NR5A1,tf,-3.7745219421912384,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,6.001631603711966,VIPER
P48382,RFX5,tf,5.500774015669981,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.166920207389314,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.316374957587928,VIPER
P48436,SOX9,tf,-2.7617020108146697,VIPER
P08047,SP1,tf,2.623603043688423,VIPER
Q12772,SREBF2,tf,2.315811468015836,VIPER
P42224,STAT1,tf,3.24280781575226,VIPER
P40763,STAT3,tf,3.142083146075297,VIPER
P42229,STAT5A,tf,2.1604873351087437,VIPER
P05549,TFAP2A,tf,2.1089851789121776,VIPER
Q92754,TFAP2C,tf,2.9144900987254183,VIPER
P19532,TFE3,tf,4.3086351084178816,VIPER
P19484,TFEB,tf,4.643655165626743,VIPER
P04637,TP53,tf,2.997956559101678,VIPER
Q15853,USF2,tf,2.4253698115073514,VIPER
P11473,VDR,tf,2.2879021298512567,VIPER
P46937,YAP1,tf,2.8957023982416397,VIPER
P27540,ARNT,tf,-2.6764957917647507,PhosphoScore
P06748,NPM1,tf,2.8609811416005506,PhosphoScore
P30530,AXL,kin,2.012731976208671,VIPER
P51813,BMX,kin,2.484408886131828,VIPER
Q13554,CAMK2B,kin,-2.938239007764373,VIPER
Q13557,CAMK2D,kin,-3.881192665787305,VIPER
Q16566,CAMK4,kin,-5.45551418815122,VIPER
P50613,CDK7,kin,2.0950244487374383,VIPER
P49759,CLK1,kin,2.3507552794194826,VIPER
P07333,CSF1R,kin,2.336457994094815,VIPER
P53355,DAPK1,kin,-6.333164770446985,VIPER
O43293,DAPK3,kin,-4.799246286980225,VIPER
Q16828,DUSP6,phos,2.5487345922977216,VIPER
Q13627,DYRK1A,kin,2.8469685911249476,VIPER
Q9Y463,DYRK1B,kin,3.2105201381339143,VIPER
Q92630,DYRK2,kin,2.548651349301136,VIPER
O43781,DYRK3,kin,3.381787062125676,VIPER
Q9NR20,DYRK4,kin,3.6206326493671,VIPER
P00533,EGFR,kin,2.6310030984655155,VIPER
Q86Z02,HIPK1,kin,2.4295503481415293,VIPER
Q9H2X6,HIPK2,kin,3.1233596730586384,VIPER
P23458,JAK1,kin,3.053861468863682,VIPER
O60674,JAK2,kin,2.5367269502713015,VIPER
P10721,KIT,kin,2.763893265989783,VIPER
O95835,LATS1,kin,-3.0472751926640185,VIPER
Q9NRM7,LATS2,kin,-2.023424644833746,VIPER
P06239,LCK,kin,2.5603631777977953,VIPER
Q6P0Q8,MAST2,kin,-8.265521268206674,VIPER
Q8NEV4,MYO3A,kin,-2.9985504190292804,VIPER
Q8WXR4,MYO3B,kin,-2.623292668427397,VIPER
P51955,NEK2,kin,-2.8665438203676294,VIPER
Q16288,NTRK3,kin,2.466960548125884,VIPER
Q13153,PAK1,kin,-4.772405978730195,VIPER
Q13177,PAK2,kin,-4.838851250274904,VIPER
O75914,PAK3,kin,-4.210404929804889,VIPER
Q9P286,PAK5,kin,-2.8655472903827657,VIPER
P16234,PDGFRA,kin,2.6476332700149925,VIPER
Q16513,PKN2,kin,-4.44581943557833,VIPER
Q14289,PTK2B,kin,2.592780275606557,VIPER
