UNIPROT,gene_name,mf,final_score,method
Q08345,DDR1,kin,-0.5472988898349891,VIPER
Q9Y463,DYRK1B,kin,-4.370373420791594,VIPER
Q92630,DYRK2,kin,-3.5100385831215437,VIPER
O43781,DYRK3,kin,-2.5880013631260734,VIPER
Q9NR20,DYRK4,kin,-2.6109286242734053,VIPER
P54753,EPHB3,kin,-0.4533244894750623,VIPER
P04626,ERBB2,kin,-0.27868009879385214,VIPER
Q15303,ERBB4,kin,-1.3204112428553634,VIPER
Q8IXL6,FAM20C,kin,-8.74402622789481,VIPER
P21802,FGFR2,kin,-1.1347854396664956,VIPER
Q15835,GRK1,kin,-5.177629181218032,VIPER
P25098,GRK2,kin,-4.7534935440513095,VIPER
P35626,GRK3,kin,-4.039484005255809,VIPER
P34947,GRK5,kin,-2.811742490361186,VIPER
P43250,GRK6,kin,-5.613787180867441,VIPER
Q8WTQ7,GRK7,kin,-7.5816606407337845,VIPER
P49840,GSK3A,kin,-6.740499117644267,VIPER
P49841,GSK3B,kin,-3.0588345499705856,VIPER+PhosphoScore
Q86Z02,HIPK1,kin,-4.159127263754365,VIPER
Q9H2X6,HIPK2,kin,-5.374422376169171,VIPER
Q9H422,HIPK3,kin,-1.9678557451936687,VIPER
Q8NE63,HIPK4,kin,-2.3705384661224014,VIPER
P08069,IGF1R,kin,-0.9464998695308664,VIPER
P51617,IRAK1,kin,6.5633843183840765,VIPER
Q9NWZ3,IRAK4,kin,8.712293170708005,VIPER
Q9NRM7,LATS2,kin,-2.041952080977644,VIPER
O43283,MAP3K13,kin,2.11895384143514,VIPER
Q6ZN16,MAP3K15,kin,6.171532226630382,VIPER
Q16644,MAPKAPK3,kin,2.4179435951674866,VIPER
Q8IW41,MAPKAPK5,kin,2.587832618756715,VIPER
Q6P0Q8,MAST2,kin,-8.162732799557624,VIPER
Q14680,MELK,kin,6.939878337524673,VIPER
P00540,MOS,kin,-7.065604332892533,VIPER
O15146,MUSK,kin,-0.1264411870080773,VIPER
Q86YV6,MYLK4,kin,2.1910615164797123,VIPER
Q96PY6,NEK1,kin,8.742529263238008,VIPER
Q8NG66,NEK11,kin,6.9974558924100085,VIPER
P51955,NEK2,kin,4.615547741709049,VIPER
P51956,NEK3,kin,5.492891883406549,VIPER
P51957,NEK4,kin,10.515461718924975,VIPER
Q6P3R8,NEK5,kin,4.699035487434143,VIPER
Q86SG6,NEK8,kin,8.418909996841307,VIPER
Q8TD19,NEK9,kin,7.721610786997999,VIPER
Q9UBE8,NLK,kin,-2.7788709191756067,VIPER
P15531,NME1,kin,-2.1854749175560593,VIPER
O75914,PAK3,kin,3.0251065288193635,VIPER
Q9P286,PAK5,kin,2.5675531434996177,VIPER
Q15118,PDK1,kin,3.65147993262108,VIPER
Q16816,PHKG1,kin,6.865231600506189,VIPER
P15735,PHKG2,kin,11.423452525411022,VIPER
Q9BXM7,PINK1,kin,-3.5238162983421066,VIPER
Q16512,PKN1,kin,6.087567966957419,VIPER
Q16513,PKN2,kin,7.139001267163635,VIPER
Q9NYY3,PLK2,kin,-5.993642345346995,VIPER
Q9H4B4,PLK3,kin,-3.1986094217913124,VIPER
O00444,PLK4,kin,7.542587234777541,VIPER
P05771,PRKCB,kin,2.28386174318846,VIPER
Q05655,PRKCD,kin,2.8712201160361817,VIPER
Q02156,PRKCE,kin,2.1965131958101605,VIPER
P05129,PRKCG,kin,4.054107340855482,VIPER
P04049,RAF1,kin,4.036574510402409,VIPER
Q13546,RIPK1,kin,6.616570910871711,VIPER
O43353,RIPK2,kin,11.317745657619586,VIPER
Q9Y572,RIPK3,kin,4.873763739912793,VIPER
Q9NRH2,SNRK,kin,7.1850275714230785,VIPER
Q96SB4,SRPK1,kin,-2.3317246334011164,VIPER
Q9BYT3,STK33,kin,4.673391774544464,VIPER
Q9UHD2,TBK1,kin,10.001964003173931,VIPER
P36897,TGFBR1,kin,-5.555879626359936,VIPER
Q96PF2,TSSK2,kin,3.1729507757039386,VIPER
Q5TCY1,TTBK1,kin,10.624108973089417,VIPER
Q6IQ55,TTBK2,kin,6.418726841477724,VIPER
O75385,ULK1,kin,8.42567296580867,VIPER
Q8IYT8,ULK2,kin,7.9419721288283425,VIPER
Q6PHR2,ULK3,kin,1.9697395838384613,VIPER
Q99986,VRK1,kin,4.116348401461236,VIPER
Q9H4A3,WNK1,kin,6.192087104165009,VIPER
Q9BYP7,WNK3,kin,6.632649281996762,VIPER
Q96J92,WNK4,kin,0.8684924409630193,VIPER+PhosphoScore
Q9UIG0,BAZ1B,kin,-3.494770868972035,PhosphoScore
Q01813,PFKP,kin,4.077528797300875,PhosphoScore
Q13188,STK3,kin,-2.1881553411514028,PhosphoScore
Q02952,AKAP12,other,-3.179628528919206,PhosphoScore
Q9H4E7,DEF6,other,3.97973621303736,PhosphoScore
Q9UBM7,DHCR7,other,-2.9813783088906707,PhosphoScore
P13807,GYS1,other,-6.935278328205118,PhosphoScore
P09651,HNRNPA1,other,-3.356262220102211,PhosphoScore
Q9Y4H2,IRS2,other,2.3960894238057144,PhosphoScore
O75581,LRP6,other,2.4279740408505246,PhosphoScore
P33991,MCM4,other,-2.2792112674527836,PhosphoScore
P14598,NCF1,other,2.4149808356127296,PhosphoScore
Q13835,PKP1,other,-2.711023639904781,PhosphoScore
P08567,PLEK,other,2.390551196848944,PhosphoScore
O43663,PRC1,other,2.1270812442419396,PhosphoScore
O43148,RNMT,other,-3.7731947216708113,PhosphoScore
P62753,RPS6,other,3.4621980172869886,PhosphoScore
Q9NYV6,RRN3,other,-3.512463849773686,PhosphoScore
Q13586,STIM1,other,2.7178343270752907,PhosphoScore
Q16623,STX1A,other,-3.4160037912609216,PhosphoScore
