UNIPROT,gene_name,mf,final_score,method
Q8WTQ7,GRK7,kin,-5.433881770312767,VIPER
P49840,GSK3A,kin,-3.181551675025671,VIPER
Q86Z02,HIPK1,kin,-0.3757359598702508,VIPER
P51617,IRAK1,kin,3.01530085071093,VIPER
Q8IVT5,KSR1,kin,2.8925219716872865,VIPER
P53667,LIMK1,kin,2.388870482507107,VIPER
Q5S007,LRRK2,kin,-6.723843492321283,VIPER
P46734,MAP2K3,kin,3.6159516526824795,VIPER
Q13233,MAP3K1,kin,2.5455501400162284,VIPER
O43283,MAP3K13,kin,-2.535972995917097,VIPER
Q99558,MAP3K14,kin,2.4798640988591956,VIPER
P41279,MAP3K8,kin,2.3136098148073154,VIPER
Q16539,MAPK14,kin,-2.610666510202244,VIPER
Q16644,MAPKAPK3,kin,3.575103933983494,VIPER
Q8IW41,MAPKAPK5,kin,2.855289655253309,VIPER
Q9P0L2,MARK1,kin,2.9108422668870815,VIPER
Q7KZI7,MARK2,kin,3.575533062795939,VIPER
P27448,MARK3,kin,2.369407829811408,VIPER
Q96L34,MARK4,kin,2.753654140795434,VIPER
Q6P0Q8,MAST2,kin,-7.410264866700071,VIPER
Q14680,MELK,kin,4.497181613108618,VIPER
Q86YV6,MYLK4,kin,3.72254845070379,VIPER
Q8NEV4,MYO3A,kin,-6.248096535987258,VIPER
Q8WXR4,MYO3B,kin,-2.0858934912701494,VIPER
Q8TD19,NEK9,kin,2.161526639659409,VIPER
Q9UBE8,NLK,kin,-2.8027625112645644,VIPER
Q13153,PAK1,kin,2.9731950500404882,VIPER
Q13177,PAK2,kin,2.5937568832949416,VIPER
O75914,PAK3,kin,3.1804728891529606,VIPER
O96013,PAK4,kin,2.9541725432033044,VIPER
Q9P286,PAK5,kin,2.725668145332728,VIPER
Q9NQU5,PAK6,kin,2.930296338065585,VIPER
Q9BXM7,PINK1,kin,-4.312250581941218,VIPER
Q9NYY3,PLK2,kin,-3.506385824824598,VIPER
P05129,PRKCG,kin,2.570998784921745,VIPER
Q15139,PRKD1,kin,2.903637349781984,VIPER
O94806,PRKD3,kin,2.5174183319422427,VIPER+PhosphoScore
Q13976,PRKG1,kin,2.1528486262676507,VIPER
O75365,PTP4A3,phos,2.6652421119043725,VIPER
P04049,RAF1,kin,2.424417060699618,VIPER+PhosphoScore
Q13546,RIPK1,kin,2.19411926062368,VIPER
O43353,RIPK2,kin,2.5219475461808663,VIPER
Q9Y572,RIPK3,kin,3.032865562811765,VIPER
Q96Q15,SMG1,kin,3.2810303751124374,VIPER
Q9NRH2,SNRK,kin,2.54628992860743,VIPER
O75716,STK16,kin,-2.31706512922608,VIPER
Q9UHD2,TBK1,kin,3.724908149464872,VIPER
Q15569,TESK1,kin,2.0533446232216233,VIPER
P36897,TGFBR1,kin,-3.468399378470185,VIPER
Q9UKE5,TNIK,kin,-3.94542329156597,VIPER
Q59H18,TNNI3K,kin,3.05562935304947,VIPER
Q96PF2,TSSK2,kin,4.805929862357665,VIPER
P33981,TTK,kin,-3.59987183985759,VIPER
Q6PHR2,ULK3,kin,2.3341788873322025,VIPER
Q9H4A3,WNK1,kin,2.487564552625796,VIPER
Q9BYP7,WNK3,kin,3.8045776623795327,VIPER
Q96J92,WNK4,kin,1.9864577511241417,VIPER
P07948,LYN,kin,-2.0401525963498424,PhosphoScore
P28482,MAPK1,kin,3.3736902228888828,PhosphoScore
O95747,OXSR1,kin,2.307487444911032,PhosphoScore
P29350,PTPN6,phos,-2.6718318083974553,PhosphoScore
P18433,PTPRA,phos,2.197104477645132,PhosphoScore
P07949,RET,kin,-2.973974966971999,PhosphoScore
O75116,ROCK2,kin,-2.236423374014299,PhosphoScore
O75582,RPS6KA5,kin,-2.8279793927487797,PhosphoScore
Q8WYL5,SSH1,phos,-2.492801915503419,PhosphoScore
Q9Y4P1,ATG4B,other,-2.672924562003941,PhosphoScore
Q96FF9,CDCA5,other,2.531363724715174,PhosphoScore
P13498,CYBA,other,-2.4560613074207542,PhosphoScore
Q9UBM7,DHCR7,other,-2.1527095762119117,PhosphoScore
Q9H8V3,ECT2,other,-2.10323866971464,PhosphoScore
P17302,GJA1,other,2.167937591404069,PhosphoScore
P61978,HNRNPK,other,-2.4700001784696597,PhosphoScore
P04792,HSPB1,other,-2.104447242348938,PhosphoScore
Q05469,LIPE,other,2.1209644016843465,PhosphoScore
P27816,MAP4,other,2.2631226434636944,PhosphoScore
P33991,MCM4,other,5.469355170761921,PhosphoScore
Q9UKF7,PITPNC1,other,1.9736796833178756,PhosphoScore
Q13835,PKP1,other,-5.033946736378764,PhosphoScore
Q13522,PPP1R1A,other,-2.5474293985736964,PhosphoScore
P47736,RAP1GAP,other,-2.5791745731012616,PhosphoScore
P06702,S100A9,other,-3.7938706420798822,PhosphoScore
Q13586,STIM1,other,2.129907839178153,PhosphoScore
Q16623,STX1A,other,-2.98025954467035,PhosphoScore
