UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.821553376498723,VIPER
P15336,ATF2,tf,3.3845418925468977,VIPER
P18850,ATF6,tf,5.485435406880882,VIPER
Q99626,CDX2,tf,-2.868945219015813,VIPER
Q16254,E2F4,tf,7.563879903043131,VIPER
P18146,EGR1,tf,1.9884676066360794,VIPER
P19419,ELK1,tf,2.7669733764270537,VIPER
P03372,ESR1,tf,0.20357439995665794,VIPER+PhosphoScore
Q92731,ESR2,tf,4.497144053045757,VIPER
O43524,FOXO3,tf,3.490209269987994,VIPER
P98177,FOXO4,tf,2.548485338291937,VIPER
P15976,GATA1,tf,-2.565850653900509,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.9219860126097528,VIPER
Q16665,HIF1A,tf,5.533711133466918,VIPER
P20823,HNF1A,tf,-5.1450286271596735,VIPER
P01106,MYC,tf,10.64815693149419,VIPER
P04198,MYCN,tf,2.3949866135203726,VIPER
Q13469,NFATC2,tf,-2.0122848278777847,VIPER
Q16236,NFE2L2,tf,4.1583018478266585,VIPER
Q13285,NR5A1,tf,-2.6472543660386023,VIPER
P26367,PAX6,tf,-2.091645553877632,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,6.064347240784816,VIPER
P48382,RFX5,tf,5.715586664647251,VIPER
P84022,SMAD3,tf,3.414741119232004,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.3224456201462442,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.88268992421863,VIPER
P08047,SP1,tf,3.115384427328478,VIPER
Q12772,SREBF2,tf,2.0862262342063813,VIPER
P11831,SRF,tf,2.3436292434030257,VIPER
P42224,STAT1,tf,4.089507728121975,VIPER
P40763,STAT3,tf,3.3071679795499116,VIPER
P05549,TFAP2A,tf,2.8560012852590067,VIPER
Q92754,TFAP2C,tf,2.654793896229996,VIPER
P19532,TFE3,tf,4.132492075673493,VIPER
P19484,TFEB,tf,5.103123986492376,VIPER
P04637,TP53,tf,3.113752919918192,VIPER
P22415,USF1,tf,2.3107938819660605,VIPER
Q15853,USF2,tf,3.2505793196280783,VIPER
P11473,VDR,tf,2.604705067013647,VIPER
P46937,YAP1,tf,2.3123472969071184,VIPER+PhosphoScore
P14921,ETS1,tf,2.2946017162889003,PhosphoScore
Q00613,HSF1,tf,-2.302222845624185,PhosphoScore
O14896,IRF6,tf,-2.58468249050151,PhosphoScore
P06748,NPM1,tf,2.501963884778575,PhosphoScore
Q13263,TRIM28,tf,3.2545323599883864,PhosphoScore
P27037,ACVR2A,kin,-6.678895198868503,VIPER
Q13705,ACVR2B,kin,-6.388632779597924,VIPER
Q13315,ATM,kin,-2.3789237556009124,VIPER
O14874,BCKDK,kin,2.0617340394078982,VIPER
P36894,BMPR1A,kin,-7.559298304297701,VIPER
O00238,BMPR1B,kin,-9.370925569992114,VIPER
Q13873,BMPR2,kin,-3.353474367281075,VIPER
Q8IWQ3,BRSK2,kin,3.606705457516887,VIPER
Q14012,CAMK1,kin,1.9827795036843048,VIPER
Q13557,CAMK2D,kin,2.3470640144124078,VIPER
Q13555,CAMK2G,kin,-2.6213249173056994,VIPER
Q16566,CAMK4,kin,3.6732705020899026,VIPER
Q8N5S9,CAMKK1,kin,4.265959180595115,VIPER
Q96RR4,CAMKK2,kin,3.670428162118042,VIPER
P06493,CDK1,kin,-2.502672683011799,VIPER
P24941,CDK2,kin,-4.185749050174813,VIPER
Q00526,CDK3,kin,-3.5628706323355015,VIPER
Q00535,CDK5,kin,-3.2956332964520643,VIPER
