UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.471566327736649,VIPER
P15336,ATF2,tf,3.116425169337711,VIPER
P18850,ATF6,tf,4.0628905842040846,VIPER
Q99626,CDX2,tf,-2.1757482125098844,VIPER
Q16254,E2F4,tf,7.861603698302593,VIPER
P19419,ELK1,tf,2.391936387540801,VIPER
P03372,ESR1,tf,2.020634785442848,VIPER
Q92731,ESR2,tf,3.5426491853055952,VIPER
P55317,FOXA1,tf,2.2143144334548377,VIPER
O43524,FOXO3,tf,2.5826033338868597,VIPER
P15976,GATA1,tf,-2.7159242952308715,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.0364480278573733,VIPER
Q16665,HIF1A,tf,3.4751818922417916,VIPER
P20823,HNF1A,tf,-4.540431027962894,VIPER
P01106,MYC,tf,10.722823061896866,VIPER
P04198,MYCN,tf,2.5515872475038166,VIPER
Q16236,NFE2L2,tf,3.586708651820929,VIPER
Q13285,NR5A1,tf,-2.3907595149990706,VIPER
P26367,PAX6,tf,-2.088668142976472,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,6.0790610666021685,VIPER
P48382,RFX5,tf,5.66670930981732,VIPER
Q15797,SMAD1,tf,1.9929133173461115,VIPER
P84022,SMAD3,tf,2.3041680995198974,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.3020634927667065,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.1439372572726803,VIPER
Q12772,SREBF2,tf,2.1335103303389413,VIPER
P05549,TFAP2A,tf,2.1489360884739557,VIPER
Q92754,TFAP2C,tf,2.500224392169945,VIPER
P19532,TFE3,tf,3.897128690152529,VIPER
P19484,TFEB,tf,4.143416472549163,VIPER
P04637,TP53,tf,3.5483371694941814,VIPER
P22415,USF1,tf,1.9703667510008063,VIPER
Q15853,USF2,tf,3.3051751976891044,VIPER
P11473,VDR,tf,2.5190178031186874,VIPER
P46937,YAP1,tf,2.0768935403486015,VIPER
Q00613,HSF1,tf,-2.621149949028573,PhosphoScore
Q99708,RBBP8,tf,-2.328740177770911,PhosphoScore
Q02447,SP3,tf,2.420147503489737,PhosphoScore
P42229,STAT5A,tf,-3.1759947579179117,PhosphoScore
P31749,AKT1,kin,2.0827418797895687,VIPER
P51813,BMX,kin,-3.072271752490149,VIPER
Q8TDC3,BRSK1,kin,4.750295747133037,VIPER
Q8IWQ3,BRSK2,kin,3.1172361174501426,VIPER
Q96NX5,CAMK1G,kin,2.286777148601758,VIPER
Q16566,CAMK4,kin,1.9753966199769304,VIPER
P06493,CDK1,kin,-3.9642744181463834,VIPER
Q14004,CDK13,kin,-2.0479935320274243,VIPER
O94921,CDK14,kin,-3.688978507825997,VIPER
Q00536,CDK16,kin,-4.925301970070878,VIPER
Q00537,CDK17,kin,-4.098090410242112,VIPER
Q07002,CDK18,kin,-2.709272427106241,VIPER
Q9BWU1,CDK19,kin,-2.6430254108872866,VIPER
P24941,CDK2,kin,-7.102296915100513,VIPER
Q00526,CDK3,kin,-3.6019486877765936,VIPER
P11802,CDK4,kin,-3.5107850947553407,VIPER
Q00535,CDK5,kin,-4.3800460868143185,VIPER
Q15078,CDK5R1,kin,-2.878997502734716,VIPER
Q00534,CDK6,kin,-6.620389585473635,VIPER
P49336,CDK8,kin,-2.9172588757468683,VIPER
P41240,CSK,kin,-2.4782399656137635,VIPER
Q13202,DUSP8,phos,-2.0969057816679535,VIPER
P00533,EGFR,kin,-4.382727110634512,VIPER
P54764,EPHA4,kin,-2.041122737608607,VIPER
Q15375,EPHA7,kin,-2.48321238778982,VIPER
P29322,EPHA8,kin,-2.3479243716719673,VIPER
P29323,EPHB2,kin,-2.2327677534504917,VIPER
Q15303,ERBB4,kin,-4.57582436246264,VIPER
P16591,FER,kin,-4.12530152897798,VIPER
P21802,FGFR2,kin,-2.429707057802318,VIPER
P22607,FGFR3,kin,-2.1920224718903296,VIPER
P42685,FRK,kin,-2.218901678297461,VIPER
P06241,FYN,kin,-2.2739694037559217,VIPER
P35557,GCK,kin,-3.3342392547016053,VIPER
P08631,HCK,kin,-2.4981526581587037,VIPER
P08069,IGF1R,kin,-2.1357274316675894,VIPER
P06213,INSR,kin,-2.0486676771283685,VIPER
P14616,INSRR,kin,-2.8153619995387533,VIPER
Q08881,ITK,kin,-2.6138582624896234,VIPER
P52333,JAK3,kin,-2.8526766380547577,VIPER
P10721,KIT,kin,-2.0405897860388817,VIPER
P06239,LCK,kin,-2.517823932933773,VIPER
Q5S007,LRRK2,kin,-4.138972069839164,VIPER
P46734,MAP2K3,kin,-2.331858473871883,VIPER
P52564,MAP2K6,kin,-2.2397461463168864,VIPER
P28482,MAPK1,kin,-2.936320778925973,VIPER
P27361,MAPK3,kin,-2.2230029628078976,VIPER
P45984,MAPK9,kin,-2.0822925962570698,VIPER
Q9P0L2,MARK1,kin,2.2049578147332203,VIPER
Q7KZI7,MARK2,kin,2.2874015644869012,VIPER
P27448,MARK3,kin,2.9476037128701025,VIPER
Q96L34,MARK4,kin,3.736440357797629,VIPER
Q6P0Q8,MAST2,kin,-8.389059824373183,VIPER
P42679,MATK,kin,-3.346613183600559,VIPER
Q14680,MELK,kin,3.245408487796582,VIPER
O15146,MUSK,kin,-2.229150469305992,VIPER
Q8NEV4,MYO3A,kin,-4.322348502776832,VIPER
Q8WXR4,MYO3B,kin,-4.061761120595376,VIPER
Q9UBE8,NLK,kin,-3.684269473301606,VIPER
P04629,NTRK1,kin,-2.1709940811943587,VIPER
Q16620,NTRK2,kin,-2.36830186273761,VIPER
Q16288,NTRK3,kin,-2.4761382008587765,VIPER
O60285,NUAK1,kin,3.6989633860431423,VIPER
Q9H093,NUAK2,kin,3.9597252154123423,VIPER
Q8NEB9,PIK3C3,kin,2.520765318941719,VIPER
P11309,PIM1,kin,3.6618477808709335,VIPER
Q9P1W9,PIM2,kin,3.029254905398565,VIPER
Q86V86,PIM3,kin,3.5945158713212715,VIPER
Q9BXM7,PINK1,kin,-4.945388557216347,VIPER
P54646,PRKAA2,kin,-0.25946372608163887,VIPER
P17252,PRKCA,kin,-2.407409978076422,VIPER
P05771,PRKCB,kin,-1.3637618994838123,VIPER
Q04759,PRKCQ,kin,-0.7399119410149599,VIPER
O94806,PRKD3,kin,2.4227604855596265,VIPER
P51817,PRKX,kin,3.400609673425083,VIPER
Q05397,PTK2,kin,-3.7638657348651567,VIPER
P35236,PTPN7,phos,-0.3337622814277954,VIPER
Q9Y572,RIPK3,kin,-2.3258096774933215,VIPER
Q13464,ROCK1,kin,2.364781575459441,VIPER
P08922,ROS1,kin,-1.0799875134135533,VIPER
Q96BR1,SGK3,kin,2.0374484446063774,VIPER
Q96Q15,SMG1,kin,-2.7822800162914336,VIPER
P12931,SRC,kin,-2.9976267490019146,VIPER+PhosphoScore
Q9H3Y6,SRMS,kin,-2.4152855664385786,VIPER
Q9UEE5,STK17A,kin,-2.2167601793954885,VIPER
P43405,SYK,kin,-5.397100385505491,VIPER
P42680,TEC,kin,-3.3684725606080903,VIPER
Q02763,TEK,kin,-2.1250025214487573,VIPER
Q9UKI8,TLK1,kin,2.2625960177329594,VIPER
Q9UKE5,TNIK,kin,-4.019166238133198,VIPER
Q96PF2,TSSK2,kin,2.9112684168543845,VIPER
P42681,TXK,kin,-2.677574050570168,VIPER
Q8TAS1,UHMK1,kin,-3.547911197404393,VIPER
Q86Y07,VRK2,kin,-2.8463483440277884,VIPER
P07947,YES1,kin,-3.5037217806374406,VIPER
P43403,ZAP70,kin,-3.640924084108125,VIPER
P15056,BRAF,kin,-2.455039966851236,PhosphoScore
Q96RR4,CAMKK2,kin,-2.3418931533333556,PhosphoScore
P45985,MAP2K4,kin,2.879838144957002,PhosphoScore
O95544,NADK,kin,-2.1006902186867524,PhosphoScore
Q13153,PAK1,kin,2.6476120185577634,PhosphoScore
Q9Y478,PRKAB1,kin,2.6836753699515272,PhosphoScore
Q06124,PTPN11,phos,-2.094094216104992,PhosphoScore
P29350,PTPN6,phos,-2.64349451301692,PhosphoScore
Q9H2G2,SLK,kin,3.006215993239478,PhosphoScore
Q8WYL5,SSH1,phos,-0.11144419830814933,PhosphoScore
P20810,CAST,other,-3.0254966161707753,PhosphoScore
Q96FF9,CDCA5,other,2.409913527436819,PhosphoScore
P32927,CSF2RB,other,-2.3926345297912652,PhosphoScore
Q9NQC7,CYLD,other,-2.0868347103049487,PhosphoScore
Q9UM11,FZR1,other,1.972355358835747,PhosphoScore
P08238,HSP90AB1,other,-2.279406762011476,PhosphoScore
P35568,IRS1,other,2.7030340520849765,PhosphoScore
Q13257,MAD2L1,other,-2.263638803176973,PhosphoScore
O15553,MEFV,other,2.16387914282799,PhosphoScore
P35240,NF2,other,-3.064191738423528,PhosphoScore
Q96F24,NRBF2,other,2.522264512314042,PhosphoScore
Q08499,PDE4D,other,-2.165050030860255,PhosphoScore
Q13835,PKP1,other,-2.2276535109853604,PhosphoScore
Q13522,PPP1R1A,other,-2.1843306537915534,PhosphoScore
P06702,S100A9,other,-3.222908338410665,PhosphoScore
Q53H47,SETMAR,other,-2.5801688678992956,PhosphoScore
P29353,SHC1,other,-2.2385037400843504,PhosphoScore
Q16623,STX1A,other,-2.8694376324214734,PhosphoScore
