UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,1.662998806626403,VIPER+PhosphoScore
P18848,ATF4,tf,2.599099473976682,VIPER
P18850,ATF6,tf,5.886765298282202,VIPER
Q99626,CDX2,tf,-2.45762134022939,VIPER
Q16254,E2F4,tf,6.426905789318567,VIPER
P19419,ELK1,tf,2.206857599035922,VIPER
Q92731,ESR2,tf,3.2386761632338876,VIPER
P15407,FOSL1,tf,2.1536695692356047,VIPER
O43524,FOXO3,tf,2.2714292686390363,VIPER
P98177,FOXO4,tf,2.774823114967681,VIPER
P15976,GATA1,tf,-3.0973275945931538,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.3646386817356144,VIPER
Q16665,HIF1A,tf,3.50560890948385,VIPER
P20823,HNF1A,tf,-2.9842242225429017,VIPER
P01106,MYC,tf,10.351189463688598,VIPER
P04198,MYCN,tf,2.6905080590382737,VIPER
SIGNOR-C93,MYOD1_SWI_SNF_COMPLEX,tf,-2.388976891304067,VIPER
Q13469,NFATC2,tf,-2.7869937970673506,VIPER
Q16236,NFE2L2,tf,4.479033001268695,VIPER
Q14938,NFIX,tf,-2.0711347579597224,VIPER
Q13285,NR5A1,tf,-2.0572089767385626,VIPER
P26367,PAX6,tf,-2.1656050546730237,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.164737887994622,VIPER
P48382,RFX5,tf,4.9447806332211215,VIPER
P84022,SMAD3,tf,2.2268312188785084,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.75104588850932,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.746122331706594,VIPER
P36956,SREBF1,tf,2.7846684122259804,VIPER
Q12772,SREBF2,tf,3.5152883084566384,VIPER
P19532,TFE3,tf,4.1380756234333775,VIPER
P19484,TFEB,tf,5.191647099463169,VIPER
P04637,TP53,tf,3.437574320382046,VIPER
Q15672,TWIST1,tf,2.5646195655292985,VIPER
Q15853,USF2,tf,2.6386397919384437,VIPER
P11473,VDR,tf,3.4280594476382635,VIPER
P15336,ATF2,tf,2.7821895399530656,PhosphoScore
P03372,ESR1,tf,-5.4833738257675,PhosphoScore
P27037,ACVR2A,kin,-5.1164513107085074,VIPER
