UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,4.947868848478748,VIPER
P15336,ATF2,tf,3.0046270326549673,VIPER
P18850,ATF6,tf,4.761099811015783,VIPER
Q99626,CDX2,tf,-2.712951958909551,VIPER
Q9Y222,DMTF1,tf,2.1310243317291633,VIPER
Q14209,E2F2,tf,-2.3547479726749936,VIPER
Q16254,E2F4,tf,4.157782086934108,VIPER
P19419,ELK1,tf,3.7772116281313637,VIPER
P03372,ESR1,tf,3.0169500012401635,VIPER
Q92731,ESR2,tf,3.598700916333148,VIPER
O43524,FOXO3,tf,2.7153053403539436,VIPER
P98177,FOXO4,tf,2.270304806628196,VIPER
P15976,GATA1,tf,-2.7863661579110124,VIPER
P10070,GLI2,tf,-2.275377879003114,VIPER
Q13547,HDAC1,tf,-2.1251544302823913,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.5746941419300304,VIPER
Q16665,HIF1A,tf,5.218447323067319,VIPER
P20823,HNF1A,tf,-4.6223260011504586,VIPER
P01106,MYC,tf,9.821736417535089,VIPER
Q16236,NFE2L2,tf,3.4736135033965323,VIPER
Q13285,NR5A1,tf,-2.3911244078518537,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,6.361280440395066,VIPER
P48382,RFX5,tf,5.774599270006894,VIPER
Q15797,SMAD1,tf,2.545949400878825,VIPER
P84022,SMAD3,tf,3.3306181595692332,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.840240660799803,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.48074047885517,VIPER
P08047,SP1,tf,2.8163134653657136,VIPER
P11831,SRF,tf,2.79861365397093,VIPER
P42224,STAT1,tf,2.9088199222862983,VIPER
P40763,STAT3,tf,2.769786931410933,VIPER
P19532,TFE3,tf,4.211921606458154,VIPER
P19484,TFEB,tf,4.9247768210822045,VIPER
P04637,TP53,tf,3.3810150606333598,VIPER
P22415,USF1,tf,2.749327587517981,VIPER
Q15853,USF2,tf,3.2172267485464845,VIPER
P11473,VDR,tf,2.18837001656912,VIPER
Q12778,FOXO1,tf,-4.054424645329041,PhosphoScore
P06748,NPM1,tf,3.930172452864352,PhosphoScore
P04150,NR3C1,tf,2.2849653035362585,PhosphoScore
Q2M2I8,AAK1,kin,-3.0801034936163223,VIPER
P00519,ABL1,kin,2.604422491627834,VIPER
P27037,ACVR2A,kin,-5.2930877681833435,VIPER
Q13705,ACVR2B,kin,-3.1004674512877015,VIPER
Q13315,ATM,kin,-2.931844372445927,VIPER
Q96GD4,AURKB,kin,-1.4675798593281006,VIPER
P36894,BMPR1A,kin,-3.7662321733579067,VIPER
O00238,BMPR1B,kin,-4.6459759512778955,VIPER
P06493,CDK1,kin,-6.189727051913672,VIPER
P24941,CDK2,kin,-12.043629643766131,VIPER
Q00526,CDK3,kin,-5.154068049024786,VIPER
P11802,CDK4,kin,-2.7531876056378994,VIPER
Q00535,CDK5,kin,-5.894656649394947,VIPER
Q00534,CDK6,kin,-5.776303067066772,VIPER
O14757,CHEK1,kin,-2.0092819313673567,VIPER
P07333,CSF1R,kin,2.6270149227052824,VIPER
P68400,CSNK2A1,kin,-4.035373849715511,VIPER
Q08345,DDR1,kin,2.24054615942366,VIPER
Q16832,DDR2,kin,2.3014363151679915,VIPER
