UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,4.805198443884619,VIPER
P18848,ATF4,tf,2.0474309412143583,VIPER
P18850,ATF6,tf,5.569933923017076,VIPER
Q99626,CDX2,tf,-3.0960775290777347,VIPER
P49715,CEBPA,tf,2.2631657987129707,VIPER
Q01094,E2F1,tf,2.3717254379487107,VIPER
Q16254,E2F4,tf,8.403613155526582,VIPER
P19419,ELK1,tf,2.1239279522121843,VIPER
P11308,ERG,tf,2.0543096138400454,VIPER
Q92731,ESR2,tf,3.5048329381927315,VIPER
P14921,ETS1,tf,2.5104641489330595,VIPER
P15036,ETS2,tf,2.0034582386673634,VIPER
P15407,FOSL1,tf,2.5029387925233952,VIPER
Q08050,FOXM1,tf,1.9936689229819686,VIPER
O43524,FOXO3,tf,2.4734004904769518,VIPER
P98177,FOXO4,tf,2.4648252917820073,VIPER
P15976,GATA1,tf,-2.7253920868868464,VIPER
P10070,GLI2,tf,-2.0421788420580578,VIPER
Q14526,HIC1,tf,-2.224581844763045,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,3.40912016821089,VIPER
Q16665,HIF1A,tf,7.342924161356449,VIPER
P20823,HNF1A,tf,-5.518210315224782,VIPER
P10914,IRF1,tf,2.5528299128962453,VIPER
P01106,MYC,tf,12.338181978463913,VIPER
P04198,MYCN,tf,3.6975253170601086,VIPER
Q16236,NFE2L2,tf,4.916495717257013,VIPER
P19838,NFKB1,tf,2.3558416437019947,VIPER
Q13285,NR5A1,tf,-2.236809041176079,VIPER
Q04206,RELA,tf,2.2528907486138814,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.656794083218283,VIPER
P48382,RFX5,tf,6.245699156519599,VIPER
Q13761,RUNX3,tf,-2.033020912787423,VIPER
P56693,SOX10,tf,-2.0565431109321444,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-1.9681290528712043,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.9281450466460672,VIPER
P08047,SP1,tf,2.2949268305558244,VIPER
Q12772,SREBF2,tf,2.141145038261835,VIPER
P42224,STAT1,tf,4.0351659120154535,VIPER
P40763,STAT3,tf,2.9344461642763697,VIPER
P05549,TFAP2A,tf,2.476842227137595,VIPER
P19532,TFE3,tf,4.369126679267832,VIPER
P19484,TFEB,tf,5.034323648111112,VIPER
P04637,TP53,tf,2.741063249673455,VIPER
P22415,USF1,tf,2.13695233665398,VIPER
Q15853,USF2,tf,2.113136073705756,VIPER
P11473,VDR,tf,2.351045622585903,VIPER
P46937,YAP1,tf,2.868687218749474,VIPER
Q09472,EP300,tf,-1.973201881327721,PhosphoScore
P03372,ESR1,tf,-4.673034666955705,PhosphoScore
P06400,RB1,tf,-2.3500048458900347,PhosphoScore
O43255,SIAH2,tf,-2.5088731020796624,PhosphoScore
P27037,ACVR2A,kin,-2.071453156693454,VIPER
Q9UM73,ALK,kin,2.868639476498686,VIPER
Q13315,ATM,kin,2.4020926247313534,VIPER
Q13535,ATR,kin,2.7378984079661133,VIPER
P30530,AXL,kin,3.7465554466228563,VIPER
P51451,BLK,kin,4.110873536604198,VIPER
P36894,BMPR1A,kin,-3.1065213555167777,VIPER
O00238,BMPR1B,kin,-2.8388366039525468,VIPER
P51813,BMX,kin,3.195227361829471,VIPER
Q8TDC3,BRSK1,kin,-4.111289425589705,VIPER
Q8IWQ3,BRSK2,kin,-3.6556884654518136,VIPER
Q06187,BTK,kin,2.279014913858793,VIPER
Q13557,CAMK2D,kin,4.173571604264848,VIPER
Q13555,CAMK2G,kin,3.456527895291488,VIPER
Q8N5S9,CAMKK1,kin,3.6916779450213735,VIPER
Q96RR4,CAMKK2,kin,3.286595246442197,VIPER
P06493,CDK1,kin,4.334653348849825,VIPER
Q14004,CDK13,kin,2.8940387222390385,VIPER
Q00537,CDK17,kin,2.165340561767345,VIPER
Q9BWU1,CDK19,kin,4.163799140195417,VIPER
Q15078,CDK5R1,kin,-2.3010342040352683,VIPER
P49336,CDK8,kin,4.971935379281718,VIPER
Q00532,CDKL1,kin,-3.0423442191573042,VIPER
P49759,CLK1,kin,-2.7815556138130306,VIPER
P49760,CLK2,kin,-4.387932807265944,VIPER
P49761,CLK3,kin,-2.5954190850080088,VIPER
Q9HAZ1,CLK4,kin,-3.191945444333866,VIPER
P07333,CSF1R,kin,4.256007549757661,VIPER
P41240,CSK,kin,4.062185733454478,VIPER
P68400,CSNK2A1,kin,-2.471844659517462,VIPER
SIGNOR-C18,CYCLIND_CDK4,kin,-2.5726352225305886,VIPER
Q08345,DDR1,kin,3.596634810700006,VIPER
Q16832,DDR2,kin,4.270189777320607,VIPER
Q9BY84,DUSP16,phos,2.476417188201276,VIPER
Q13202,DUSP8,phos,2.299581265629887,VIPER
P00533,EGFR,kin,5.493510822384328,VIPER
P21709,EPHA1,kin,2.1057936878607424,VIPER
P29320,EPHA3,kin,2.8452822065974885,VIPER
Q15375,EPHA7,kin,3.2817166644845206,VIPER
P29322,EPHA8,kin,3.6150128550428025,VIPER
P54762,EPHB1,kin,2.169748928558773,VIPER
P04626,ERBB2,kin,2.8223677676866497,VIPER+PhosphoScore
Q15303,ERBB4,kin,4.107990133448265,VIPER
P16591,FER,kin,4.104322905349026,VIPER
P07332,FES,kin,2.5222541062815997,VIPER
P11362,FGFR1,kin,2.080853773778833,VIPER
P21802,FGFR2,kin,2.817178386452231,VIPER
P22607,FGFR3,kin,2.575062609825367,VIPER
P22455,FGFR4,kin,4.127820010333428,VIPER
P42685,FRK,kin,3.14287314801302,VIPER
P06241,FYN,kin,4.237157187503821,VIPER
P25098,GRK2,kin,-3.7059700540252565,VIPER
