UNIPROT,gene_name,mf,final_score,method
P23458,JAK1,kin,4.648446051394235,VIPER
O60674,JAK2,kin,3.748851716557627,VIPER
P52333,JAK3,kin,2.759865896261067,VIPER
Q8IVT5,KSR1,kin,2.021570979773025,VIPER
P53667,LIMK1,kin,3.0356313388354033,VIPER
P53671,LIMK2,kin,3.073056800188563,VIPER
P29376,LTK,kin,2.7622182251183736,VIPER
P07948,LYN,kin,2.0345915974621667,VIPER
P45985,MAP2K4,kin,2.6266205345960554,VIPER
O14733,MAP2K7,kin,3.1810079059860414,VIPER
O43283,MAP3K13,kin,-4.014593368744951,VIPER
Q99558,MAP3K14,kin,2.381732656345097,VIPER
Q16644,MAPKAPK3,kin,2.0470413995639998,VIPER
Q8IW41,MAPKAPK5,kin,3.1863151831774177,VIPER
Q6P0Q8,MAST2,kin,-7.699086028332682,VIPER
Q14680,MELK,kin,4.1425276403636895,VIPER
Q12866,MERTK,kin,2.1241674114827633,VIPER
P08581,MET,kin,1.9954923736455803,VIPER
P00540,MOS,kin,-2.7203290064253633,VIPER
O15146,MUSK,kin,2.5587076695443205,VIPER
Q96PY6,NEK1,kin,5.955538904716048,VIPER
Q6ZWH5,NEK10,kin,3.2501271621607777,VIPER
P51955,NEK2,kin,3.4346301654486733,VIPER
P51956,NEK3,kin,2.296678625942453,VIPER
P51957,NEK4,kin,4.4552069967407935,VIPER
Q6P3R8,NEK5,kin,2.999787408083377,VIPER
Q86SG6,NEK8,kin,2.3823792992609754,VIPER
Q8TD19,NEK9,kin,2.6238824188987895,VIPER
P04629,NTRK1,kin,2.658628258933642,VIPER
Q16288,NTRK3,kin,2.422743370634912,VIPER
O75914,PAK3,kin,2.2883326951987772,VIPER
P16234,PDGFRA,kin,3.3445429716042074,VIPER
P09619,PDGFRB,kin,3.0475879126016014,VIPER
Q15118,PDK1,kin,2.624204622985182,VIPER
O15530,PDPK1,kin,4.380019422003437,VIPER
Q16816,PHKG1,kin,5.0758644179397825,VIPER
P15735,PHKG2,kin,5.170464121822011,VIPER
Q9BXM7,PINK1,kin,-2.135882442794986,VIPER
Q16512,PKN1,kin,4.9634780419928894,VIPER
Q9NYY3,PLK2,kin,-4.166386581217742,VIPER
Q9H4B4,PLK3,kin,-3.1055583705202503,VIPER
P05771,PRKCB,kin,2.095617774519099,VIPER
Q05513,PRKCZ,kin,2.21548436374246,VIPER
O94806,PRKD3,kin,2.609824829513412,VIPER
Q14289,PTK2B,kin,2.248561950138278,VIPER
P07949,RET,kin,3.273480056078915,VIPER
Q13546,RIPK1,kin,3.196130067528356,VIPER
O43353,RIPK2,kin,4.21944981028626,VIPER
Q13464,ROCK1,kin,2.6963248989818713,VIPER
Q9NRH2,SNRK,kin,5.281857816734019,VIPER
Q13188,STK3,kin,2.342018193399751,VIPER
Q9BYT3,STK33,kin,4.338720180140638,VIPER
P43405,SYK,kin,2.5650860453679467,VIPER
P42680,TEC,kin,2.231512428924624,VIPER
Q02763,TEK,kin,2.8968333933064616,VIPER
Q15569,TESK1,kin,2.446346801480944,VIPER
P36897,TGFBR1,kin,-2.6287064379413456,VIPER
Q13470,TNK1,kin,4.67127625704005,VIPER
Q07912,TNK2,kin,2.780181203362473,VIPER
Q5TCY1,TTBK1,kin,3.565792188278141,VIPER
P33981,TTK,kin,-2.1462263285350858,VIPER
P42681,TXK,kin,2.619415153671135,VIPER
P29597,TYK2,kin,3.6924854745453697,VIPER
Q06418,TYRO3,kin,3.0875293151377705,VIPER
Q99986,VRK1,kin,2.9921065190422813,VIPER
Q9H4A3,WNK1,kin,4.3165938228682865,VIPER
Q9BYP7,WNK3,kin,3.2429800503775064,VIPER
Q96J92,WNK4,kin,5.365784475860387,VIPER
P43403,ZAP70,kin,3.6339594791867578,VIPER
P50750,CDK9,kin,-2.286143061040967,PhosphoScore
O00418,EEF2K,kin,2.8991720511323846,PhosphoScore
P17858,PFKL,kin,2.151916217617799,PhosphoScore
O75116,ROCK2,kin,-2.670942702684699,PhosphoScore
Q9UKV8,AGO2,other,2.0868730326754665,PhosphoScore
Q02952,AKAP12,other,2.319588609157814,PhosphoScore
Q96FF9,CDCA5,other,2.077221488094615,PhosphoScore
Q9UBM7,DHCR7,other,-3.1757038763053815,PhosphoScore
Q96QB1,DLC1,other,2.7506025565990044,PhosphoScore
P35269,GTF2F1,other,2.244899108435834,PhosphoScore
P13807,GYS1,other,2.150334611066675,PhosphoScore
P61978,HNRNPK,other,-4.179882073609602,PhosphoScore
P51787,KCNQ1,other,-2.2078146726121406,PhosphoScore
P13796,LCP1,other,2.2611971628419876,PhosphoScore
Q05469,LIPE,other,2.586062421450766,PhosphoScore
P33991,MCM4,other,2.2203270069816723,PhosphoScore
Q9Y6X9,MORC2,other,-2.6767857038770444,PhosphoScore
P08559,PDHA1,other,-3.4383841885018422,PhosphoScore
Q13835,PKP1,other,-3.6077232393785006,PhosphoScore
P62753,RPS6,other,2.2570208209862863,PhosphoScore
P06702,S100A9,other,-1.9688184196716505,PhosphoScore
P19634,SLC9A1,other,2.3992484630721194,PhosphoScore
Q16623,STX1A,other,-4.6936494615248785,PhosphoScore
P11388,TOP2A,other,-3.2043968916473307,PhosphoScore
Q9ULW0,TPX2,other,-2.173691189593006,PhosphoScore
P49815,TSC2,other,-3.699560233811173,PhosphoScore
