UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.740366952701914,VIPER
P15336,ATF2,tf,1.9710167559227811,VIPER
P18850,ATF6,tf,4.44448591208473,VIPER
Q99626,CDX2,tf,-3.543915729164456,VIPER
Q16254,E2F4,tf,6.907686681346007,VIPER
P19419,ELK1,tf,2.411460478118205,VIPER
Q92731,ESR2,tf,3.6063498562217644,VIPER
O43524,FOXO3,tf,2.534548261996565,VIPER
P98177,FOXO4,tf,1.9628877774649305,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.4930702508692546,VIPER
Q16665,HIF1A,tf,3.642405846397302,VIPER
P20823,HNF1A,tf,-4.197093352024477,VIPER
P01106,MYC,tf,11.809883913019908,VIPER
P04198,MYCN,tf,2.8215765160639283,VIPER
SIGNOR-C93,MYOD1_SWI_SNF_COMPLEX,tf,-2.666866589941321,VIPER
Q13469,NFATC2,tf,-2.944783309302171,VIPER
Q16236,NFE2L2,tf,3.8350768103667257,VIPER
P24468,NR2F2,tf,-1.968886497248425,VIPER
Q13285,NR5A1,tf,-2.279841341872115,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,4.487676633697544,VIPER
P48382,RFX5,tf,3.9848421543845407,VIPER
P84022,SMAD3,tf,2.324251162906642,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-3.0707155051783057,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.4019836593476516,VIPER
P08047,SP1,tf,2.00976572560984,VIPER
Q12772,SREBF2,tf,2.614168844209115,VIPER
Q92754,TFAP2C,tf,3.309896563831358,VIPER
P19532,TFE3,tf,4.221064720594209,VIPER
P19484,TFEB,tf,5.117909155892508,VIPER
Q15853,USF2,tf,2.8865091368726534,VIPER
P11473,VDR,tf,2.8533016668261895,VIPER
P46937,YAP1,tf,1.9612227888059865,VIPER
P03372,ESR1,tf,3.639846876415157,PhosphoScore
P14921,ETS1,tf,-2.009310911955642,PhosphoScore
P41212,ETV6,tf,2.170540038460788,PhosphoScore
Q13263,TRIM28,tf,2.293940302940592,PhosphoScore
P31749,AKT1,kin,-2.218335787666547,VIPER
Q96GD4,AURKB,kin,-4.488557930108135,VIPER
P30530,AXL,kin,-3.088240350583613,VIPER
P51451,BLK,kin,-4.035209677851248,VIPER
P36894,BMPR1A,kin,2.3173479351066653,VIPER
O00238,BMPR1B,kin,2.259749045335581,VIPER
P51813,BMX,kin,-3.580352954172735,VIPER
Q8TDC3,BRSK1,kin,3.0352880464502796,VIPER
Q8IWQ3,BRSK2,kin,2.9963814988533266,VIPER
Q06187,BTK,kin,-2.143406955732429,VIPER
Q96NX5,CAMK1G,kin,2.0042850736896525,VIPER
Q8N5S9,CAMKK1,kin,-2.861597869067683,VIPER
O00311,CDC7,kin,3.135365303264823,VIPER
P06493,CDK1,kin,-2.258168586100586,VIPER
Q9BWU1,CDK19,kin,2.0515883086244324,VIPER
P24941,CDK2,kin,-4.531422375482741,VIPER
Q00526,CDK3,kin,-2.4459232125468247,VIPER
SIGNOR-C144,CDK5_CDK5R1,kin,-3.2079482375868027,VIPER
Q00534,CDK6,kin,-2.2676572262959063,VIPER
P50613,CDK7,kin,1.9680522890846222,VIPER
P38936,CDKN1A,kin,-2.901061523643323,VIPER
P49759,CLK1,kin,-2.5555984351337915,VIPER
Q9HAZ1,CLK4,kin,-2.5404133336961516,VIPER
P07333,CSF1R,kin,-4.1007807713566855,VIPER
P41240,CSK,kin,-2.542538383213752,VIPER
SIGNOR-C16,CYCLINE_CDK2,kin,-2.4399091411670617,VIPER
P53355,DAPK1,kin,-2.44305891619054,VIPER
O00418,EEF2K,kin,-2.9932974016675975,VIPER
P00533,EGFR,kin,-2.785387506416484,VIPER
P21709,EPHA1,kin,-2.7229036598903797,VIPER
P29322,EPHA8,kin,-3.8105058472445514,VIPER
P54760,EPHB4,kin,-2.141188954354393,VIPER
P04626,ERBB2,kin,-2.7919417466309526,VIPER+PhosphoScore
P16591,FER,kin,-2.9303203389877863,VIPER
P07332,FES,kin,-2.591754472109046,VIPER
P21802,FGFR2,kin,-2.686326999626572,VIPER
P22607,FGFR3,kin,-2.2736562488745604,VIPER
P42685,FRK,kin,-3.847935654729211,VIPER
P06241,FYN,kin,-3.1598185199643534,VIPER
P35557,GCK,kin,-5.385096563864563,VIPER
P35626,GRK3,kin,2.4142724966824014,VIPER
P08631,HCK,kin,-2.95490718540456,VIPER
P57058,HUNK,kin,2.354831893256718,VIPER
Q9NWZ3,IRAK4,kin,-3.4148145061419384,VIPER
Q08881,ITK,kin,-2.191781292265115,VIPER
P10721,KIT,kin,-2.0738903762239844,VIPER
P06239,LCK,kin,-3.4702445233562322,VIPER
Q5S007,LRRK2,kin,-6.206830932536688,VIPER
P29376,LTK,kin,-2.408304128889434,VIPER
P07948,LYN,kin,-3.462899314624563,VIPER
Q6P0Q8,MAST2,kin,7.647389410729972,VIPER
P42679,MATK,kin,-3.7752972227945363,VIPER
Q14680,MELK,kin,2.109754714329255,VIPER
P08581,MET,kin,-3.429914236843174,VIPER
P00540,MOS,kin,3.19979503268941,VIPER
Q04912,MST1R,kin,-2.001839000124196,VIPER
Q8NEV4,MYO3A,kin,-6.774001864172183,VIPER
Q8WXR4,MYO3B,kin,-8.456387638261303,VIPER
Q96PY6,NEK1,kin,-2.5301404710931057,VIPER
Q8NG66,NEK11,kin,-5.016686097849666,VIPER
P51957,NEK4,kin,-4.5706789603607545,VIPER
Q86SG6,NEK8,kin,-5.099432417433981,VIPER
Q9H093,NUAK2,kin,2.3095270340616296,VIPER
Q13153,PAK1,kin,-4.5009985626713815,VIPER
Q13177,PAK2,kin,-7.467563654131015,VIPER
O75914,PAK3,kin,-8.099047578681935,VIPER
O96013,PAK4,kin,-4.753648378979301,VIPER
Q9P286,PAK5,kin,-5.424892311242459,VIPER
Q9NQU5,PAK6,kin,-3.2637360822368113,VIPER
Q15118,PDK1,kin,-2.0230583008979313,VIPER
Q16654,PDK4,kin,-2.016915798459952,VIPER
Q8NEB9,PIK3C3,kin,-2.211812365036545,VIPER
Q86V86,PIM3,kin,2.552781048234668,VIPER
Q9BXM7,PINK1,kin,-3.31510073964744,VIPER
Q16513,PKN2,kin,-5.856128123454665,VIPER
P22694,PRKACB,kin,-2.08882963700479,VIPER
P60484,PTEN,phos,-3.140399252618429,VIPER
Q14289,PTK2B,kin,-3.3898256079456,VIPER
Q13882,PTK6,kin,-2.3581707715729214,VIPER
O43353,RIPK2,kin,-4.818252144489057,VIPER
Q13464,ROCK1,kin,-8.205309618716363,VIPER
O75116,ROCK2,kin,-6.9474088603783235,VIPER
P08922,ROS1,kin,-2.2312101927929793,VIPER
Q9H2G2,SLK,kin,-4.336036438045965,VIPER
P12931,SRC,kin,-2.985515038648667,VIPER
Q9H3Y6,SRMS,kin,-3.596778491349243,VIPER
Q9BYT3,STK33,kin,-8.7119273170472,VIPER
P42680,TEC,kin,-3.859382471663544,VIPER
Q86UE8,TLK2,kin,3.3923249916472233,VIPER
Q9UKE5,TNIK,kin,-5.879880689469239,VIPER
Q07912,TNK2,kin,-2.2299886785314604,VIPER
Q96PF2,TSSK2,kin,2.735197192318177,VIPER
P42681,TXK,kin,-2.581004081044914,VIPER
Q06418,TYRO3,kin,-3.357749296862826,VIPER
Q9H4A3,WNK1,kin,-5.946960783405463,VIPER
Q96J92,WNK4,kin,-5.394783323623651,VIPER
P07947,YES1,kin,-5.166092414651337,VIPER
P43403,ZAP70,kin,-3.192528487792026,VIPER
Q9NYV4,CDK12,kin,-2.277459525579883,PhosphoScore
O96017,CHEK2,kin,-2.0893806114076705,PhosphoScore
P28482,MAPK1,kin,2.2652859858105923,PhosphoScore
Q7KZI7,MARK2,kin,2.301614828020579,PhosphoScore
P53350,PLK1,kin,-2.0068507242939817,PhosphoScore
Q9BZL6,PRKD2,kin,2.8823677143729496,PhosphoScore
P29350,PTPN6,phos,-2.217760915741091,PhosphoScore
O75582,RPS6KA5,kin,2.043545659777887,PhosphoScore
Q13470,TNK1,kin,-2.2743842368521787,PhosphoScore
Q9Y4P1,ATG4B,other,-3.436560377983062,PhosphoScore
P22674,CCNO,other,2.502516285494133,PhosphoScore
Q12834,CDC20,other,2.6282242248578083,PhosphoScore
Q13541,EIF4EBP1,other,1.9979229069982416,PhosphoScore
Q14674,ESPL1,other,3.7479268240853862,PhosphoScore
Q86UX7,FERMT3,other,-2.0893806114076705,PhosphoScore
P00338,LDHA,other,-2.3413514654883896,PhosphoScore
P48163,ME1,other,-2.2151437965893903,PhosphoScore
Q96PU5,NEDD4L,other,2.7070207312090098,PhosphoScore
Q9UKF7,PITPNC1,other,-1.9775518173850049,PhosphoScore
Q13835,PKP1,other,-3.873760742217152,PhosphoScore
P08567,PLEK,other,-2.0220428429639146,PhosphoScore
Q14738,PPP2R5D,other,2.316857778755484,PhosphoScore
P29353,SHC1,other,-2.1885482073721088,PhosphoScore
Q13586,STIM1,other,-3.366605490387605,PhosphoScore
Q16623,STX1A,other,2.961164220724151,PhosphoScore
P13051,UNG,other,-2.1719966970613536,PhosphoScore
