UNIPROT,gene_name,mf,final_score,method
O15379,HDAC3,tf,-2.136049933715217,PhosphoScore
Q00613,HSF1,tf,-2.0916699891484343,PhosphoScore
P00519,ABL1,kin,2.3896022335357197,VIPER
P27037,ACVR2A,kin,-3.8939871291017205,VIPER
Q13705,ACVR2B,kin,-2.426151313818365,VIPER
Q9UM73,ALK,kin,3.676558489969171,VIPER
O14874,BCKDK,kin,2.5762000564611744,VIPER
P51451,BLK,kin,2.504303660060591,VIPER
P36894,BMPR1A,kin,-5.2277121036662555,VIPER
O00238,BMPR1B,kin,-5.160469163397622,VIPER
P51813,BMX,kin,2.0737638388116078,VIPER
Q8IWQ3,BRSK2,kin,3.332800161644946,VIPER
Q06187,BTK,kin,2.5074322687098216,VIPER
Q8N5S9,CAMKK1,kin,5.617037158907859,VIPER
Q96RR4,CAMKK2,kin,6.186514763098702,VIPER
P06493,CDK1,kin,-6.380032991588646,VIPER
Q15131,CDK10,kin,-4.971640100035915,VIPER
Q9NYV4,CDK12,kin,-2.0202043546064363,VIPER
Q14004,CDK13,kin,-2.208617181384715,VIPER
P24941,CDK2,kin,-5.367857810678532,VIPER
Q8IZL9,CDK20,kin,-2.1427262866659094,VIPER
Q00526,CDK3,kin,-7.091571483416722,VIPER
P11802,CDK4,kin,-2.607904339613197,VIPER
Q00535,CDK5,kin,-5.561900137344633,VIPER
Q15078,CDK5R1,kin,-3.2084081688536856,VIPER
Q00534,CDK6,kin,-3.9616319916104734,VIPER
P49759,CLK1,kin,-7.812495707796742,VIPER
P49760,CLK2,kin,-11.518775130004721,VIPER
P49761,CLK3,kin,-11.73807261295507,VIPER
Q9HAZ1,CLK4,kin,-8.6532098791756,VIPER
P07333,CSF1R,kin,2.7480647088360106,VIPER
P41240,CSK,kin,3.615691781330285,VIPER
P68400,CSNK2A1,kin,-2.873251085814068,VIPER
Q08345,DDR1,kin,3.4542425025232006,VIPER
Q16832,DDR2,kin,3.298731317300622,VIPER
Q9BY84,DUSP16,phos,2.2175941524644243,VIPER
Q92630,DYRK2,kin,-2.364865068969965,VIPER
O43781,DYRK3,kin,-3.1782840577480576,VIPER
P00533,EGFR,kin,3.828158244146573,VIPER
P29320,EPHA3,kin,2.134719493269585,VIPER
Q8IXL6,FAM20C,kin,-4.760776139808339,VIPER
P16591,FER,kin,2.021436859682313,VIPER
P07332,FES,kin,2.8136753330603037,VIPER
P11362,FGFR1,kin,2.699259594921171,VIPER
P22607,FGFR3,kin,2.7245934737313138,VIPER
P36888,FLT3,kin,3.0060543258517667,VIPER
P42685,FRK,kin,2.0004662774006654,VIPER
Q15835,GRK1,kin,-4.07188821628803,VIPER
P25098,GRK2,kin,-3.4157697292141016,VIPER
P35626,GRK3,kin,-2.521756817684563,VIPER
P43250,GRK6,kin,-2.5254326352084933,VIPER
Q8WTQ7,GRK7,kin,-5.8157105108884775,VIPER
P49840,GSK3A,kin,-4.885555466129165,VIPER
P49841,GSK3B,kin,-2.519904109576785,VIPER
Q86Z02,HIPK1,kin,-3.3087925512048506,VIPER
Q9H2X6,HIPK2,kin,-3.27182324350678,VIPER
P57058,HUNK,kin,3.3575311510427785,VIPER
P08069,IGF1R,kin,2.2401796157642377,VIPER
P14616,INSRR,kin,2.4111245025158157,VIPER
P51617,IRAK1,kin,7.82514335511707,VIPER
Q9NWZ3,IRAK4,kin,8.888185439580253,VIPER
P23458,JAK1,kin,2.412353990311718,VIPER
P52333,JAK3,kin,2.363804518902923,VIPER
P10721,KIT,kin,2.659654036849084,VIPER
O95835,LATS1,kin,-2.5355826598508586,VIPER
P53667,LIMK1,kin,3.2855515115088334,VIPER
P53671,LIMK2,kin,2.038991710480715,VIPER
P29376,LTK,kin,2.962530523412536,VIPER
P07948,LYN,kin,2.8911040593846167,VIPER
P36507,MAP2K2,kin,2.3577388512564075,VIPER
O14733,MAP2K7,kin,2.2510315597873207,VIPER
Q13233,MAP3K1,kin,2.204828872567242,VIPER
Q6ZN16,MAP3K15,kin,6.16269643517253,VIPER
Q99683,MAP3K5,kin,2.5502190726426504,VIPER
Q9P0L2,MARK1,kin,2.1826747742183854,VIPER
Q7KZI7,MARK2,kin,2.0767870159451913,VIPER
P27448,MARK3,kin,2.1477365506398636,VIPER
Q6P0Q8,MAST2,kin,-7.222630075482835,VIPER
Q96GX5,MASTL,kin,3.366668071048402,VIPER
P42679,MATK,kin,2.456248204197273,VIPER
Q14680,MELK,kin,3.2335492716171133,VIPER
P08581,MET,kin,2.8098217059015926,VIPER
Q9UQ07,MOK,kin,-2.437164666193383,VIPER
P00540,MOS,kin,-4.3338280724228175,VIPER
Q04912,MST1R,kin,3.566162042017484,VIPER
SIGNOR-C3,MTORC1,kin,-2.1461349056104937,VIPER
O15146,MUSK,kin,2.5608815619389986,VIPER
Q96PY6,NEK1,kin,10.268397961670983,VIPER
Q6ZWH5,NEK10,kin,2.05398093343618,VIPER
Q8NG66,NEK11,kin,4.440243996798909,VIPER
P51955,NEK2,kin,7.1479881972249855,VIPER
P51956,NEK3,kin,4.011265191492733,VIPER
P51957,NEK4,kin,9.196504645562332,VIPER
Q6P3R8,NEK5,kin,5.987253465843165,VIPER
Q8TDX7,NEK7,kin,2.245626470533894,VIPER
Q86SG6,NEK8,kin,5.13463281300663,VIPER
Q8TD19,NEK9,kin,7.495116066281265,VIPER
Q9UBE8,NLK,kin,-2.064523960575464,VIPER
P04629,NTRK1,kin,2.210880285188578,VIPER
Q16620,NTRK2,kin,2.2017062952339748,VIPER
P16234,PDGFRA,kin,3.5410938229113524,VIPER
P09619,PDGFRB,kin,3.0931938165971236,VIPER
P15735,PHKG2,kin,3.244251604170687,VIPER
Q8NEB9,PIK3C3,kin,-2.3468100374701075,VIPER
Q9NYY3,PLK2,kin,-4.416303480933772,VIPER
O00444,PLK4,kin,4.2966972292566945,VIPER
P17252,PRKCA,kin,2.323873425727853,VIPER
P05771,PRKCB,kin,2.0874293675689364,VIPER
Q05655,PRKCD,kin,2.3415146703916005,VIPER
P05129,PRKCG,kin,1.9868463543383608,VIPER
Q14289,PTK2B,kin,2.2389397699377365,VIPER
P07949,RET,kin,3.000351354773803,VIPER
O43353,RIPK2,kin,7.335342811216956,VIPER
Q9Y572,RIPK3,kin,2.3593990010975388,VIPER
P51812,RPS6KA3,kin,-2.230687500729186,VIPER
Q9NRH2,SNRK,kin,2.885233581700077,VIPER
Q96SB4,SRPK1,kin,-7.108934093817839,VIPER
P78362,SRPK2,kin,-4.12345607703249,VIPER
Q9UPE1,SRPK3,kin,-2.723494030369871,VIPER
Q9BYT3,STK33,kin,4.566500498654406,VIPER
Q9UHD2,TBK1,kin,3.8407692799455204,VIPER
P42680,TEC,kin,2.276393792684653,VIPER
Q02763,TEK,kin,3.41968971277985,VIPER
Q15569,TESK1,kin,3.3830226671849495,VIPER
P36897,TGFBR1,kin,-3.506525970900162,VIPER
Q13470,TNK1,kin,2.276237921500309,VIPER
Q96PF2,TSSK2,kin,4.482811563237494,VIPER
Q5TCY1,TTBK1,kin,8.588693878757333,VIPER
Q6IQ55,TTBK2,kin,4.217225180148739,VIPER
Q06418,TYRO3,kin,2.524653392862681,VIPER
O75385,ULK1,kin,6.605714805609135,VIPER
Q8IYT8,ULK2,kin,6.900324247553975,VIPER
Q6PHR2,ULK3,kin,2.3048760153543326,VIPER
Q99986,VRK1,kin,4.278756895025209,VIPER
P30291,WEE1,kin,2.2686236866487572,VIPER
Q9H4A3,WNK1,kin,2.1620321888451848,VIPER
Q9BYP7,WNK3,kin,3.286687314828114,VIPER
Q96J92,WNK4,kin,-0.0692824066821065,VIPER+PhosphoScore
P07947,YES1,kin,2.672634325265247,VIPER
P43403,ZAP70,kin,2.7593891951050393,VIPER
Q9UIG0,BAZ1B,kin,-2.564689504513332,PhosphoScore
O00418,EEF2K,kin,2.0106864088858623,PhosphoScore
P45983,MAPK8,kin,2.189957608296424,PhosphoScore
O96013,PAK4,kin,2.4175680245600852,PhosphoScore
Q6P5Z2,PKN3,kin,2.8378407601435867,PhosphoScore
Q9Y6E0,STK24,kin,2.0096652774179535,PhosphoScore
Q14457,BECN1,other,1.975103904657981,PhosphoScore
P53004,BLVRA,other,2.258553281299684,PhosphoScore
Q9H4E7,DEF6,other,-2.356300136485588,PhosphoScore
Q04637,EIF4G1,other,3.620382345181586,PhosphoScore
P11413,G6PD,other,-2.845539198923501,PhosphoScore
P35568,IRS1,other,2.077845440044445,PhosphoScore
P51787,KCNQ1,other,-1.9978044426753263,PhosphoScore
Q14807,KIF22,other,3.379395318755232,PhosphoScore
Q8IWT6,LRRC8A,other,3.5700327089562633,PhosphoScore
Q96F24,NRBF2,other,2.440268562577431,PhosphoScore
P49768,PSEN1,other,-2.4495856453688702,PhosphoScore
O43148,RNMT,other,-2.2200183598070597,PhosphoScore
Q9BST9,RTKN,other,2.062057176579094,PhosphoScore
P06702,S100A9,other,-2.5735654934266887,PhosphoScore
Q8N1F8,STK11IP,other,-2.0847577145964395,PhosphoScore
Q16623,STX1A,other,-2.328869914637913,PhosphoScore
Q12933,TRAF2,other,-7.083746090028662,PhosphoScore
P53804,TTC3,other,1.978537662386499,PhosphoScore
