UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.390518310216269,VIPER
P18850,ATF6,tf,4.327122929428493,VIPER
Q99626,CDX2,tf,-2.53797002896375,VIPER
Q16254,E2F4,tf,8.179619822811178,VIPER
Q92731,ESR2,tf,4.159634083451067,VIPER
P55317,FOXA1,tf,2.474257453212847,VIPER
O43524,FOXO3,tf,2.757477437736815,VIPER
P15976,GATA1,tf,-2.4291586261744866,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.1169679704171513,VIPER
Q16665,HIF1A,tf,3.2757208672746323,VIPER
P20823,HNF1A,tf,-3.965857483351993,VIPER
P01106,MYC,tf,10.557848734669951,VIPER
P04198,MYCN,tf,3.2581129430046207,VIPER
SIGNOR-C93,MYOD1_SWI_SNF_COMPLEX,tf,-2.0090433297089425,VIPER
Q13469,NFATC2,tf,-2.353201426244584,VIPER
Q16236,NFE2L2,tf,3.5577660067630386,VIPER
P26367,PAX6,tf,-2.4527138756900286,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,6.236727724911399,VIPER
P48382,RFX5,tf,5.83658499199376,VIPER
Q01826,SATB1,tf,2.086907583663092,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.3616435623577177,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-2.932468236226751,VIPER
Q12772,SREBF2,tf,2.3666143149706844,VIPER
P42224,STAT1,tf,3.93812400168358,VIPER
Q92754,TFAP2C,tf,3.3880259111842053,VIPER
P19532,TFE3,tf,4.112467908120122,VIPER
P19484,TFEB,tf,4.886930214706964,VIPER
P04637,TP53,tf,-0.8958906948231566,VIPER+PhosphoScore
P22415,USF1,tf,2.378843076358501,VIPER
Q15853,USF2,tf,2.930286990998481,VIPER
P11473,VDR,tf,2.4014749458724927,VIPER
P15336,ATF2,tf,2.561872091421231,PhosphoScore
Q09472,EP300,tf,2.223977725110485,PhosphoScore
Q00613,HSF1,tf,2.2952135306034016,PhosphoScore
O14896,IRF6,tf,-2.0595315875966875,PhosphoScore
Q96EB6,SIRT1,tf,2.062307277825114,PhosphoScore
P42229,STAT5A,tf,-2.559684804251384,PhosphoScore
Q2M2I8,AAK1,kin,-2.456662197058112,VIPER
Q13705,ACVR2B,kin,-2.0288199791283534,VIPER
P31749,AKT1,kin,1.9991390709833372,VIPER
P31751,AKT2,kin,2.0497266786624757,VIPER
Q9Y243,AKT3,kin,2.9049776407453893,VIPER
Q13315,ATM,kin,-2.5782552149098517,VIPER
Q13873,BMPR2,kin,-4.131756192589542,VIPER
Q8TDC3,BRSK1,kin,4.28789017517982,VIPER
Q8IWQ3,BRSK2,kin,8.760403849399015,VIPER
Q16566,CAMK4,kin,2.830481302543582,VIPER
Q8N5S9,CAMKK1,kin,-3.5850558415932645,VIPER
Q96RR4,CAMKK2,kin,-2.620794002234536,VIPER
P06493,CDK1,kin,-4.319673261507209,VIPER
P24941,CDK2,kin,-4.985486283036241,VIPER
Q00526,CDK3,kin,-3.187708945562541,VIPER
Q00535,CDK5,kin,-2.350819137208664,VIPER
Q00534,CDK6,kin,-4.244841523584335,VIPER
P49336,CDK8,kin,-2.155620024157431,VIPER
P68400,CSNK2A1,kin,-2.822864395211949,VIPER
P53355,DAPK1,kin,3.0800496668946686,VIPER
Q9UIK4,DAPK2,kin,3.352934652981627,VIPER
Q6XUX3,DSTYK,kin,-3.06611198686601,VIPER
Q16829,DUSP7,phos,2.4451997162172052,VIPER
O00418,EEF2K,kin,-3.4670261201277217,VIPER+PhosphoScore
Q8IXL6,FAM20C,kin,-3.0195756123628157,VIPER
P34947,GRK5,kin,-0.24700846009922894,VIPER
Q8NE63,HIPK4,kin,-0.2207496809497775,VIPER
Q5S007,LRRK2,kin,-5.201613924231079,VIPER
Q8TD08,MAPK15,kin,-2.3405817085506144,VIPER
P45983,MAPK8,kin,-2.4421342445481353,VIPER
Q9P0L2,MARK1,kin,3.8766851252647103,VIPER
Q7KZI7,MARK2,kin,5.095408935732874,VIPER
P27448,MARK3,kin,4.624609525657444,VIPER
Q96L34,MARK4,kin,4.900959436475823,VIPER
Q6P0Q8,MAST2,kin,-7.271918938491257,VIPER
Q14680,MELK,kin,5.433883518193221,VIPER
P08581,MET,kin,-0.1979301874525167,VIPER
Q8NEV4,MYO3A,kin,-3.9590991670130036,VIPER
Q8WXR4,MYO3B,kin,-4.175000492522502,VIPER
Q6P3R8,NEK5,kin,-2.297957113839786,VIPER
Q9HC98,NEK6,kin,-2.572401506034034,VIPER
O60285,NUAK1,kin,3.2124975452566757,VIPER
Q13153,PAK1,kin,6.851681251422634,VIPER
Q13177,PAK2,kin,8.294315033877549,VIPER
O75914,PAK3,kin,8.542778184437504,VIPER
O96013,PAK4,kin,6.0238848549897765,VIPER
Q9P286,PAK5,kin,7.178867007067892,VIPER
Q9NQU5,PAK6,kin,4.197897987746234,VIPER
Q9BXM7,PINK1,kin,-3.3802690408325846,VIPER
Q16512,PKN1,kin,2.460755106764887,VIPER
Q16513,PKN2,kin,2.489400023139211,VIPER
P53350,PLK1,kin,-3.140776933485954,VIPER
P17612,PRKACA,kin,2.2732196090087844,VIPER
Q9BZL6,PRKD2,kin,2.747636340547267,VIPER+PhosphoScore
O94806,PRKD3,kin,2.78178329464581,VIPER
Q13464,ROCK1,kin,4.485114609465728,VIPER
O75116,ROCK2,kin,3.3241606527391516,VIPER+PhosphoScore
P08922,ROS1,kin,-2.0813166598866646,VIPER
Q96BR1,SGK3,kin,6.4469842816538145,VIPER
Q96Q15,SMG1,kin,-3.333618367326375,VIPER
