UNIPROT,gene_name,mf,final_score,method
Q16829,DUSP7,phos,2.345256141543224,VIPER
Q13202,DUSP8,phos,2.4988381807665014,VIPER
Q9Y463,DYRK1B,kin,-1.9989768107723715,VIPER
P00533,EGFR,kin,4.051499699076374,VIPER
P21709,EPHA1,kin,3.4071683658790706,VIPER
P29320,EPHA3,kin,2.321208880087242,VIPER
Q9UF33,EPHA6,kin,2.8749009427734458,VIPER
P54762,EPHB1,kin,2.1208787436861143,VIPER
P04626,ERBB2,kin,-0.3687359403218311,VIPER+PhosphoScore
Q8IXL6,FAM20C,kin,-1.9960639471317314,VIPER
P16591,FER,kin,4.748366587593489,VIPER
P07332,FES,kin,4.2689806136712205,VIPER
P11362,FGFR1,kin,2.444965491527989,VIPER
P21802,FGFR2,kin,3.6190315647216673,VIPER
P22607,FGFR3,kin,4.194897749186207,VIPER
P22455,FGFR4,kin,3.1272639701372444,VIPER
P09769,FGR,kin,2.722317965819082,VIPER
P36888,FLT3,kin,3.101390290607385,VIPER
P25098,GRK2,kin,-7.0498969939477965,VIPER
P35626,GRK3,kin,-3.18547118077079,VIPER
Q8WTQ7,GRK7,kin,-8.033691553852075,VIPER
P49840,GSK3A,kin,-5.161473950481093,VIPER
P49841,GSK3B,kin,-2.6514207005767614,VIPER
P08631,HCK,kin,2.960047225094811,VIPER
Q9H2X6,HIPK2,kin,-0.943646592486489,VIPER
P57058,HUNK,kin,4.292925354806423,VIPER
P08069,IGF1R,kin,3.4548012797320213,VIPER
P14616,INSRR,kin,3.233194147628771,VIPER
P51617,IRAK1,kin,6.372268185251624,VIPER
Q9NWZ3,IRAK4,kin,6.680594201974433,VIPER
Q08881,ITK,kin,2.2705294579501643,VIPER
P23458,JAK1,kin,3.006389125512169,VIPER
O60674,JAK2,kin,5.025303472275727,VIPER
P52333,JAK3,kin,4.694479490676635,VIPER
P10721,KIT,kin,4.786708970617273,VIPER
P06239,LCK,kin,2.7012536379842196,VIPER
P53667,LIMK1,kin,2.587002790948618,VIPER
P53671,LIMK2,kin,3.1102821677750603,VIPER
P29376,LTK,kin,3.758233764537115,VIPER
P07948,LYN,kin,3.594243850725723,VIPER
P36507,MAP2K2,kin,2.0658838222961244,VIPER
O14733,MAP2K7,kin,2.328432337479396,VIPER
O43283,MAP3K13,kin,-2.8121984393976844,VIPER
Q99558,MAP3K14,kin,2.27668134628785,VIPER
Q16644,MAPKAPK3,kin,3.961685332189298,VIPER
Q8IW41,MAPKAPK5,kin,3.580997664791217,VIPER
Q6P0Q8,MAST2,kin,-5.981198236430517,VIPER
Q96GX5,MASTL,kin,2.4676752848521124,VIPER
P42679,MATK,kin,2.437038099802963,VIPER
Q14680,MELK,kin,4.735075256435131,VIPER
Q12866,MERTK,kin,3.2136610012762046,VIPER
P08581,MET,kin,3.6972180835015194,VIPER
P00540,MOS,kin,-3.6703689558326507,VIPER
Q04912,MST1R,kin,3.0466067176127978,VIPER
P42345,MTOR,kin,-3.6021289887501537,VIPER
SIGNOR-C3,MTORC1,kin,-2.482033338130191,VIPER
O15146,MUSK,kin,2.9606709683948123,VIPER
Q86YV6,MYLK4,kin,2.913069379889615,VIPER
Q96PY6,NEK1,kin,6.241123303400778,VIPER
Q6ZWH5,NEK10,kin,3.3744592533730615,VIPER
P51955,NEK2,kin,7.408519740383152,VIPER
P51956,NEK3,kin,3.332246865445515,VIPER
P51957,NEK4,kin,7.175987478769845,VIPER
Q6P3R8,NEK5,kin,5.078888250237491,VIPER
Q8TDX7,NEK7,kin,2.9451187067989655,VIPER
Q86SG6,NEK8,kin,2.518959050892405,VIPER
Q8TD19,NEK9,kin,6.771898653477528,VIPER
Q9UBE8,NLK,kin,-5.014557500912078,VIPER
P04629,NTRK1,kin,2.8846638852161646,VIPER
Q16620,NTRK2,kin,2.3864966774384677,VIPER
Q16288,NTRK3,kin,3.559681182166378,VIPER
Q13153,PAK1,kin,3.7460386530528136,VIPER
Q13177,PAK2,kin,4.35523483571519,VIPER
O75914,PAK3,kin,4.622259176400677,VIPER
O96013,PAK4,kin,4.870374209878148,VIPER
Q9P286,PAK5,kin,4.507529825597215,VIPER
Q9NQU5,PAK6,kin,3.2180677689371278,VIPER
P16234,PDGFRA,kin,3.0769869013370594,VIPER
P09619,PDGFRB,kin,3.514495168268891,VIPER
Q15118,PDK1,kin,3.140634232281564,VIPER
O15530,PDPK1,kin,2.58993022667401,VIPER
P15735,PHKG2,kin,4.983185505648955,VIPER
Q8NEB9,PIK3C3,kin,-2.5350392672532487,VIPER
Q9BXM7,PINK1,kin,-6.329148455501616,VIPER
Q16512,PKN1,kin,2.558836790897951,VIPER
Q9NYY3,PLK2,kin,-4.091505465808616,VIPER
O00444,PLK4,kin,2.707934726647449,VIPER
P17612,PRKACA,kin,2.2076905865426633,VIPER
P05771,PRKCB,kin,2.017877900323878,VIPER
Q04759,PRKCQ,kin,2.22853206521838,VIPER
Q05513,PRKCZ,kin,2.463049368105344,VIPER
Q15139,PRKD1,kin,2.107711202510123,VIPER
Q14289,PTK2B,kin,3.4450370121557343,VIPER
Q13882,PTK6,kin,3.316647249417964,VIPER
P04049,RAF1,kin,3.9796256803631143,VIPER
P07949,RET,kin,3.6172720017143596,VIPER
Q13546,RIPK1,kin,6.173259235506218,VIPER
O43353,RIPK2,kin,6.887345086844058,VIPER
Q9Y572,RIPK3,kin,5.032185627975221,VIPER
Q15418,RPS6KA1,kin,2.218559198990358,VIPER
Q9NRH2,SNRK,kin,5.58137590408726,VIPER
P12931,SRC,kin,4.28558650520885,VIPER
O75716,STK16,kin,-2.5935351945537826,VIPER
Q13188,STK3,kin,2.729373274039926,VIPER
Q9BYT3,STK33,kin,4.431969979591764,VIPER
Q13043,STK4,kin,2.037294197940906,VIPER
P43405,SYK,kin,4.089756019747631,VIPER
Q9UHD2,TBK1,kin,4.683699503068782,VIPER
P42680,TEC,kin,3.5517266008215596,VIPER
Q02763,TEK,kin,5.937388696560192,VIPER
Q15569,TESK1,kin,4.066391477249457,VIPER
P36897,TGFBR1,kin,-6.081849157343938,VIPER
Q13470,TNK1,kin,5.278058089416456,VIPER
Q07912,TNK2,kin,4.5897984989909775,VIPER
Q96PF2,TSSK2,kin,2.0358397356636977,VIPER
Q5TCY1,TTBK1,kin,7.170269449796539,VIPER
Q6IQ55,TTBK2,kin,3.611719373701618,VIPER
P42681,TXK,kin,3.7338712361664053,VIPER
P29597,TYK2,kin,3.385981853926686,VIPER
Q06418,TYRO3,kin,4.102982810265898,VIPER
O75385,ULK1,kin,4.468632324024087,VIPER
Q8IYT8,ULK2,kin,4.040266271565209,VIPER
P30291,WEE1,kin,2.233986191373446,VIPER
Q9H4A3,WNK1,kin,4.7829433706345,VIPER
Q9BYP7,WNK3,kin,6.504362943245923,VIPER
Q96J92,WNK4,kin,5.927488454492984,VIPER
P07947,YES1,kin,4.237738039848097,VIPER
P43403,ZAP70,kin,3.43490106113658,VIPER
Q9UIG0,BAZ1B,kin,-2.5846661831979865,PhosphoScore
Q15303,ERBB4,kin,-2.641691001088055,PhosphoScore
P53350,PLK1,kin,-2.0613769571380858,PhosphoScore
Q06124,PTPN11,phos,2.4044769685641527,PhosphoScore
Q9UKV8,AGO2,other,2.0747985852829007,PhosphoScore
Q02952,AKAP12,other,2.902157111037395,PhosphoScore
P00352,ALDH1A1,other,2.5103844136378917,PhosphoScore
Q14155,ARHGEF7,other,2.3534130729787086,PhosphoScore
Q9Y4P1,ATG4B,other,-2.2633956014557275,PhosphoScore
Q12834,CDC20,other,2.302349177393264,PhosphoScore
Q96FF9,CDCA5,other,2.2718805387886563,PhosphoScore
Q9H8V3,ECT2,other,-2.41550738709696,PhosphoScore
Q14674,ESPL1,other,2.629636351062509,PhosphoScore
O00168,FXYD1,other,2.835280377695129,PhosphoScore
O00629,KPNA4,other,-2.3765538111594235,PhosphoScore
Q05469,LIPE,other,2.0953938422637375,PhosphoScore
Q9H063,MAF1,other,-2.0820493499128583,PhosphoScore
P49736,MCM2,other,-2.366834701123523,PhosphoScore
P33991,MCM4,other,3.058990040245566,PhosphoScore
P30041,PRDX6,other,2.2694121933827134,PhosphoScore
P49768,PSEN1,other,-2.246348590995934,PhosphoScore
Q9BST9,RTKN,other,-9.197054982543342,PhosphoScore
P55011,SLC12A2,other,2.4020857589521456,PhosphoScore
Q92504,SLC39A7,other,-3.413336017449388,PhosphoScore
P16949,STMN1,other,2.533525151818606,PhosphoScore
Q16623,STX1A,other,-2.472665010403326,PhosphoScore
P11388,TOP2A,other,-3.1991684855868714,PhosphoScore
P49815,TSC2,other,-2.162926229854457,PhosphoScore
P13051,UNG,other,-2.3193961878530573,PhosphoScore
O94782,USP1,other,-1.981078595651005,PhosphoScore
