UNIPROT,gene_name,mf,final_score,method
P68400,CSNK2A1,kin,-4.776421466071815,VIPER
P19784,CSNK2A2,kin,-3.0618599423506923,VIPER
SIGNOR-C18,CYCLIND_CDK4,kin,-2.327885701930218,VIPER
Q9BY84,DUSP16,phos,2.5232417861464995,VIPER
Q16828,DUSP6,phos,2.9621288970265733,VIPER
Q16829,DUSP7,phos,3.2672131578147314,VIPER
Q8IXL6,FAM20C,kin,-6.070398204367683,VIPER
P21802,FGFR2,kin,-0.3559205670252248,VIPER
P09769,FGR,kin,2.287188260025814,VIPER
O14976,GAK,kin,-2.8127558143935394,VIPER
P35557,GCK,kin,-2.9343729771191263,VIPER
P25098,GRK2,kin,-3.4617183794970505,VIPER
P35626,GRK3,kin,-3.358029002928276,VIPER
P32298,GRK4,kin,-3.733334589566913,VIPER
P34947,GRK5,kin,-0.8389136566066887,VIPER
P43250,GRK6,kin,-2.3023982679634094,VIPER
Q8WTQ7,GRK7,kin,-7.299422102378588,VIPER
P08631,HCK,kin,2.0336082188394924,VIPER
P23458,JAK1,kin,2.145064809045003,VIPER
O95835,LATS1,kin,-2.808088449643184,VIPER
Q9NRM7,LATS2,kin,-2.712709089651463,VIPER
Q6P0Q8,MAST2,kin,-7.952246058736086,VIPER
Q8NEV4,MYO3A,kin,-2.7878061596803527,VIPER
Q6ZWH5,NEK10,kin,1.9634606893418338,VIPER
P11309,PIM1,kin,-2.727694205825903,VIPER
Q9NYY3,PLK2,kin,-5.6781925220907,VIPER
Q9H4B4,PLK3,kin,-2.6035110138798037,VIPER
P78362,SRPK2,kin,-2.243709910389228,VIPER
Q9UPE1,SRPK3,kin,-2.5420599320992596,VIPER
Q15569,TESK1,kin,2.171150583866392,VIPER
P36897,TGFBR1,kin,-4.883319339525369,VIPER
Q9UKE5,TNIK,kin,-2.2949584053381025,VIPER
Q13470,TNK1,kin,2.387715834169731,VIPER
P33981,TTK,kin,-2.5941600905064885,VIPER
P29597,TYK2,kin,2.3460422907122136,VIPER
P30291,WEE1,kin,2.2717203322235875,VIPER
Q9UIG0,BAZ1B,kin,-3.001472926021269,PhosphoScore
O00418,EEF2K,kin,-2.936961029110806,PhosphoScore
Q9H2G2,SLK,kin,-2.112119504848557,PhosphoScore
Q8WYL5,SSH1,phos,-2.325451084070155,PhosphoScore
Q8N264,ARHGAP24,other,2.2847470303531585,PhosphoScore
P52565,ARHGDIA,other,-2.102860150233173,PhosphoScore
Q9UBM7,DHCR7,other,-3.2227107842495037,PhosphoScore
Q9H8V3,ECT2,other,-2.0927302480210894,PhosphoScore
P33991,MCM4,other,2.5744800648233106,PhosphoScore
P27986,PIK3R1,other,3.7572487724146697,PhosphoScore
O43148,RNMT,other,-3.2906313600496415,PhosphoScore
Q8N122,RPTOR,other,2.203548121173687,PhosphoScore
P06702,S100A9,other,-2.427013458120923,PhosphoScore
P19634,SLC9A1,other,2.1981100686127393,PhosphoScore
Q16623,STX1A,other,-2.491525355031386,PhosphoScore
P11388,TOP2A,other,-2.314838653846024,PhosphoScore
