UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,0.560751326970748,NA,0.5749670717425271
P01023,A2M,1.4371714520098766,NA,0.15066928257199472
A8K2U0,A2ML1,-4.790613187401783,+,1.9999983372760457
Q9NRG9,AAAS,0.7538788605879451,NA,0.45092196515784116
Q86V21,AACS,0.07615064290894984,NA,0.9392992498590338
Q8N5Z0,AADAT,-1.6024145958591005,NA,1.8909360406712776
Q6PD74,AAGAB,0.3806906934914578,NA,0.7034327753324014
Q2M2I8,AAK1,-0.2283894076735581,NA,1.1806564766757792
Q9H7C9,AAMDC,0.32679754555425355,NA,0.7438210159654266
Q13685,AAMP,-1.0045257632332487,NA,1.6848747403977802
Q9Y312,AAR2,-0.2413937867581735,NA,1.1907500721567748
Q5JTZ9,AARS2,-0.10766125376782563,NA,1.0857355941782618
Q9BTE6,AARSD1,-0.3620594196106145,NA,1.2826923722557546
Q9NRN7,AASDHPPT,1.143822669966533,NA,0.2526971862065816
Q9UDR5,AASS,0.872731382894935,NA,0.3828095078454512
Q9NY61,AATF,-0.646155085766828,NA,1.481821076384843
P80404,ABAT,-1.9107059096390937,NA,1.943957615055358
O95477,ABCA1,0.13929690673328426,NA,0.8892155341218728
Q86UK0,ABCA12,0.4215169412907552,NA,0.6733776430003569
Q86UQ4,ABCA13,-0.07239937971146462,NA,1.0577159215804623
Q9BZC7,ABCA2,1.7732846345045516,NA,0.07618155386641028
Q99758,ABCA3,1.5436147254571295,NA,0.12268169553960295
Q8N139,ABCA6,-1.4055983200977096,NA,1.8401565648257214
O94911,ABCA8,-0.05751149209480095,NA,1.0458622481061803
P08183,ABCB1,-1.84011964047308,NA,1.9342493255999915
Q9NRK6,ABCB10,0.6090175801117245,NA,0.542512786278049
Q2M3G0,ABCB5,0.8764211641376379,NA,0.380801116939108
Q9NP58,ABCB6,1.0324101530012222,NA,0.3018800176602287
O75027,ABCB7,0.17824752293383905,NA,0.8585285893564364
Q9NUT2,ABCB8,0.8448469931269615,NA,0.3981962729991777
P33527,ABCC1,0.4530900732029224,NA,0.650483883118719
Q5T3U5,ABCC10,-0.4196413096920125,NA,1.3252524942094726
Q96J66,ABCC11,-0.09840813788069544,NA,1.0783917870467803
Q92887,ABCC2,-0.17268314919090266,NA,1.1370995102015249
O15438,ABCC3,-0.5607513269707479,NA,1.4250329282574727
O15439,ABCC4,1.4204783307810676,NA,0.15546847273293524
O15440,ABCC5,0.5201933575556297,NA,0.6029288145488532
P33897,ABCD1,-0.31010442432544433,NA,1.2435184521198221
P28288,ABCD3,0.815149492813537,NA,0.41498674446443046
P61221,ABCE1,0.1912519020184545,NA,0.8483282420766782
