UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,0.06783341803659307,NA,0.9459182412728033
P01023,A2M,0.04175364753546765,NA,0.9666950866702276
A8K2U0,A2ML1,-6.138501592889584,+,1.9999999991669652
Q9NRG9,AAAS,0.2469448593335991,NA,0.8049508984413342
Q86V21,AACS,0.4451771298758193,NA,0.6561917528845542
Q8N5Z0,AADAT,-0.8003756516042522,NA,1.5765068163207745
Q6PD74,AAGAB,1.2016205480767916,NA,0.22951057660623778
Q2M2I8,AAK1,-0.10087212979362976,NA,1.0803480325611696
Q9H7C9,AAMDC,0.7912381244805287,NA,0.4288050479669241
Q13685,AAMP,0.20694720632065117,NA,0.8360510891146855
Q9Y312,AAR2,0.00871493577843095,NA,0.9930465753130028
Q5JTZ9,AARS2,-0.16864051099605545,NA,1.133920586269141
Q9BTE6,AARSD1,0.18958237159795663,NA,0.8496364021084369
Q9NRN7,AASDHPPT,-0.40166748781783207,NA,1.3120712450957277
Q9UDR5,AASS,1.2485771423456509,NA,0.2118197769524604
Q9NY61,AATF,-0.2103941585315231,NA,1.1666399485561212
P80404,ABAT,5.161258122690306,+,2.452956790060582e-7
O95477,ABCA1,-0.39997653012947976,NA,1.3108261966344885
Q86UK0,ABCA12,-1.7008761044283207,NA,1.9110337454291355
Q86UQ4,ABCA13,0.3582228825940121,NA,0.7201765241562046
Q9BZC7,ABCA2,-0.11303401778293264,NA,1.0899964142597245
Q99758,ABCA3,3.5666199857399463,+,3.61615278372561e-4
Q8N139,ABCA6,-1.276449913737345,NA,1.798203478559742
O94911,ABCA8,-1.1998645535542718,NA,1.7698080516596137
P08183,ABCB1,-0.8211527787409061,NA,1.5884407498863988
Q9NRK6,ABCB10,-0.47301289489946446,NA,1.363796020540445
Q2M3G0,ABCB5,0.1599906120517919,NA,0.8728884694542467
Q9NP58,ABCB6,-1.618961912928966,NA,1.8945445418062088
O75027,ABCB7,0.01999882650647399,NA,0.9840443086913299
Q9NUT2,ABCB8,0.13911378828405807,NA,0.8893602326973008
P33527,ABCC1,0.3982205356069601,NA,0.6904676298513657
Q5T3U5,ABCC10,-0.0087149357784309291,NA,1.0069534246869973
Q96J66,ABCC11,-1.7212900367577466,NA,1.91480179347592
Q92887,ABCC2,0.3269401653594951,NA,0.7437131413691065
O15438,ABCC3,1.1703378308422745,NA,0.24186504342823462
O15439,ABCC4,-1.0781155999929082,NA,1.7190178293458578
O15440,ABCC5,-0.5790879714264858,NA,1.437470184103437
P33897,ABCD1,-0.2173530997874344,NA,1.1720668216012642
P28288,ABCD3,1.93718714251003,NA,0.05272247136974009
P61221,ABCE1,-0.4921337241446786,NA,1.377375186984249
Q8NE71,ABCF1,-0.6555712884073425,NA,1.4878999958731733
Q9UG63,ABCF2,-0.6260445656953451,NA,1.468714289418419
Q9NUQ8,ABCF3,0.06438646582572113,NA,0.9486625063720454
P45844,ABCG1,0.6938779837319381,NA,0.48775873161561156
Q9NUJ1,ABHD10,0.39477358339608815,NA,0.6930099921673967
Q8NFV4,ABHD11,-0.28518651782402743,NA,1.2244987511136016
Q8N2K0,ABHD12,0.14086978280657775,NA,0.887972813890511
Q7L211,ABHD13,0.15127567627336097,NA,0.8797582559741572
Q96IU4,ABHD14B,0.2469448593335991,NA,0.8049508984413342
O95870,ABHD16A,0.3738967596283543,NA,0.7084811273401814
Q96GS6,ABHD17A,1.4572803431888215,NA,0.1450390105804783
Q5VST6,ABHD17B,-0.6851630479535071,NA,1.5067589612279289
Q6PCB6,ABHD17C,1.6676745017203447,NA,0.09538035979368874
Q8WU67,ABHD3,0.4064504722162677,NA,0.6844116410591448
Q8TB40,ABHD4,0.5025396176114617,NA,0.6152879916339089
Q8WTS1,ABHD5,0.3147782773701922,NA,0.7529300060705799
Q9BV23,ABHD6,-0.8312357774934765,NA,1.5941595529214767
Q8IZP0,ABI1,-2.3441226138954208,+,1.98092809961145
Q9NYB9,ABI2,0.09566918306023817,NA,0.9237833169590031
Q9P2A4,ABI3,-0.2103941585315231,NA,1.1666399485561212
Q7Z7G0,ABI3BP,0.2226210833549934,NA,0.8238304260570013
P00519,ABL1,0.2608627418454217,NA,0.7941983579491012
O14639,ABLIM1,0.7825231887020977,NA,0.433907163010674
Q6H8Q1,ABLIM2,-0.9842674482893572,NA,1.675015969799215
O94929,ABLIM3,1.412925222286658,NA,0.15767771210106868
Q12979,ABR,-0.4834187883662477,NA,1.3712015896307332
Q9P1F3,ABRACL,-0.6330035069512563,NA,1.4732686471482341
Q9ULW3,ABT1,-1.305939630081293,NA,1.8084269117346683
Q969K4,ABTB1,-1.1007484182831615,NA,1.7289938329901977
Q8N961,ABTB2,0.02959175954616477,NA,0.9763926373667221
P09110,ACAA1,0.7199577542330635,NA,0.4715510067792854
P42765,ACAA2,-0.23822992355516823,NA,1.1882972305184345
Q13085,ACACA,-0.4347061995748687,NA,1.3362243021828997
O00763,ACACB,0.295657448124978,NA,0.7674916965203774
Q6JQN1,ACAD10,0.19998826506473988,NA,0.8414897588539593
Q709F0,ACAD11,0.6764481121750763,NA,0.49875617933893424
Q9UKU7,ACAD8,-0.16519355878518352,NA,1.1312083650390181
Q9H845,ACAD9,-0.5303753826351069,NA,1.4041483094010028
P28330,ACADL,0.844519880529057,NA,0.39837895885439606
P11310,ACADM,0.8521126012612104,NA,0.3941515986142963
P16219,ACADS,2.49195133795791,+,0.012704344179154024
P45954,ACADSB,0.9146780357302444,NA,0.36036067834840313
P49748,ACADVL,0.5130105479124124,NA,0.6079439423471928
P16112,ACAN,-0.700771888153682,NA,1.51655461552257
Q15027,ACAP1,-2.1702141193318063,+,1.9700093710483089
Q15057,ACAP2,-0.222556046520826,NA,1.1761189517740704
Q96P50,ACAP3,1.1285841833068069,NA,0.2590732860068828
P24752,ACAT1,-0.6068586996159635,NA,1.4560553112896946
Q9BWD1,ACAT2,-1.5128868364019443,NA,1.8696915938312546
Q9H3P7,ACBD3,0.4695659426885925,NA,0.6386651617185453
Q5T8D3,ACBD5,0.6364504591621283,NA,0.5244828612241157
Q9BR61,ACBD6,-0.07823931150337628,NA,1.0623623082154336
Q8N6N7,ACBD7,-1.8119912367377944,NA,1.9300124494288948
Q96QU6,ACCS,0.08115893364932546,NA,0.9353155579361564
Q96AP0,ACD,-0.9400157977039298,NA,1.652790542577736
P12821,ACE,-0.9529196942206726,NA,1.6593692392306545
Q9BYF1,ACE2,-5.6220440927663,+,1.999999981128892
Q9UKV3,ACIN1,0.3712627678445748,NA,0.7104418263400567
P53396,ACLY,-0.4582170151263821,NA,1.353203463288475
P21399,ACO1,-0.07303636476998467,NA,1.0582228201306663
Q99798,ACO2,-0.7321196422223664,NA,1.5359044540729623
Q86TX2,ACOT1,0.9599436723107516,NA,0.33708356478865
Q8WXI4,ACOT11,-1.653756619208522,NA,1.901823026556242
Q9NPJ3,ACOT13,0.10087212979362978,NA,0.9196519674388304
P49753,ACOT2,0.514766542434932,NA,0.6067161678111608
Q8N9L9,ACOT4,0.8451536600052991,NA,0.3980250515159647
O00154,ACOT7,-0.7129337761429848,NA,1.5241132626838405
O14734,ACOT8,0.6469213894630789,NA,0.5176828217156223
Q9Y305,ACOT9,-0.2921454590799387,NA,1.2298245893560869
Q15067,ACOX1,-1.0425079332862597,NA,1.7028237506915174
O15254,ACOX3,0.8416416709602598,NA,0.39998855671799766
P24666,ACP1,1.5989956048395757,NA,0.10982157919344795
P11117,ACP2,1.4885630604233386,NA,0.13660246494051528
P13686,ACP5,-0.49909266540058983,NA,1.3822858955893875
Q9NPH0,ACP6,-0.10256308748198203,NA,1.081690259784865
Q96CM8,ACSF2,1.5511935317265402,NA,0.12085531178932428
Q4G176,ACSF3,0.4503800766092109,NA,0.6524364082867472
P33121,ACSL1,-0.7060398717212409,NA,1.519836657595154
O95573,ACSL3,0.07999530602589595,NA,0.9362409892565495
O60488,ACSL4,-0.8416416709602597,NA,1.6000114432820023
Q9ULC5,ACSL5,-0.0886452049701595,NA,1.0706361188991773
Q08AH1,ACSM1,-0.02473246380993289,NA,1.0197316393806333
Q53FZ2,ACSM3,-1.2987991858111658,NA,1.805987145849405
Q9NUB1,ACSS1,0.6173296299169141,NA,0.5370173270202688
Q9NR19,ACSS2,0.10087212979362978,NA,0.9196519674388304
Q9H6R3,ACSS3,-0.07648331698085663,NA,1.0609654137843931
P68133,ACTA1,-0.3216721817919361,NA,1.25229894565598
P62736,ACTA2,-2.0710979840606965,+,1.9616503597800554
P60709,ACTB,-0.03999765301294798,NA,1.0319050025783412
Q562R1,ACTBL2,-0.7251607009664551,NA,1.5316465510311401
P63261,ACTG1,-0.01912082924521414,NA,1.015255284867945
P63267,ACTG2,-0.17215250004109475,NA,1.1366823602509422
O96019,ACTL6A,0.17039650551857513,NA,0.8646983201487344
Q9H568,ACTL8,2.740652191814029,+,0.006131737722844573
P12814,ACTN1,-0.12083843788302004,NA,1.096180995860757
P35609,ACTN2,-2.231088596112488,+,1.9743247390057452
Q08043,ACTN3,-0.6370190798178642,NA,1.475887584367207
O43707,ACTN4,0.39909853286822,NA,0.6898206032668472
P61163,ACTR1A,-0.33734605882627833,NA,1.264143957478979
P42025,ACTR1B,-0.999876288489532,NA,1.6826296193061974
P61160,ACTR2,0.19654131285386792,NA,0.8441865001911275
P61158,ACTR3,-0.00344695221087193,NA,1.002750264504677
Q9P1U1,ACTR3B,0,NA,1
Q9C0K3,ACTR3C,0.02432377597860577,NA,0.9805943482513999
Q9H9F9,ACTR5,0.2035002541097792,NA,0.8387440470855099
Q9GZN1,ACTR6,0.6469213894630789,NA,0.5176828217156223
Q9H981,ACTR8,0.2469448593335991,NA,0.8049508984413342
Q04771,ACVR1,-0.0886452049701595,NA,1.0706361188991773
Q03154,ACY1,2.371958378919066,+,0.01769408377799178
P07311,ACYP1,-0.19127332928630897,NA,1.1516885445453777
P14621,ACYP2,-1.311142576814685,NA,1.8101904015327588
P00813,ADA,-0.6190856244394338,NA,1.464140046936885
Q6DHV7,ADAL,0.4938897186671982,NA,0.6213840659788936
O14672,ADAM10,0.3686938128949626,NA,0.7123559609585712
O43184,ADAM12,-0.08695424728180723,NA,1.069292120325146
Q13444,ADAM15,0.6642862241857734,NA,0.506507136269443
P78536,ADAM17,0.3321431120928867,NA,0.7397811974454149
P78325,ADAM8,-0.2426881256500628,NA,1.1917529931405628
Q13443,ADAM9,-0.6190856244394338,NA,1.464140046936885
O15204,ADAMDEC1,-4.827172023510576,+,1.9999986151450622
Q9UHI8,ADAMTS1,-2.509316172680604,+,1.9879034841597107
P58397,ADAMTS12,0.2695776776238526,NA,0.7874851754171168
Q8TE58,ADAMTS15,1.7319959307118984,NA,0.08327428697049845
Q8TE57,ADAMTS16,0.35997887711653176,NA,0.7188629297643649
O95450,ADAMTS2,-0.39822053560696014,NA,1.3095323701486343
O75173,ADAMTS4,-0.5982088006717,NA,1.4502993800693966
Q9UKP4,ADAMTS7,-0.08695424728180723,NA,1.069292120325146
Q8N6G6,ADAMTSL1,0.43301524188651647,NA,0.6650036968425009
Q86TH1,ADAMTSL2,-0.7077308294095932,NA,1.5208875715158545
P82987,ADAMTSL3,0.09742517758275784,NA,0.92238875101309
Q6UY14,ADAMTSL4,-0.3321431120928867,NA,1.260218802554585
O75689,ADAP1,-0.4886217350996392,NA,1.3748904777244435
Q9NPF8,ADAP2,0.3878146421401769,NA,0.6981532090767157
P55265,ADAR,-0.5130105479124124,NA,1.3920560576528072
P78563,ADARB1,0.3269401653594951,NA,0.7437131413691065
Q9NS39,ADARB2,-0.37729801964116255,NA,1.2940478562746491
Q9BUB4,ADAT1,-0.4590950123876419,NA,1.3538340618253206
Q7Z6V5,ADAT2,-0.6642862241857733,NA,1.493492863730557
Q96EY9,ADAT3,0.2765366188797639,NA,0.7821359379497628
Q86TW2,ADCK1,0.4382181886199081,NA,0.6612281247581899
Q3MIX3,ADCK5,-0.0939131885377185,NA,1.0748218827959697
O60266,ADCY3,-0.10087212979362976,NA,1.0803480325611696
O95622,ADCY5,0.7678547297905635,NA,0.4425734951087525
O43306,ADCY6,0.4365272309315558,NA,0.6624542465278542
P51828,ADCY7,-0.6312475124287367,NA,1.4721212998093103
O60503,ADCY9,1.662471554986953,NA,0.09641826213448267
P35611,ADD1,-0.2643096940562936,NA,1.2084587089608048
P35612,ADD2,-2.1962938898329316,+,1.971929085205384
Q9UEY8,ADD3,0.2678216831013329,NA,0.788836579542699
Q8N7X0,ADGB,0.46254196459851377,NA,0.6436927159590289
Q9UHX3,ADGRE2,-0.8973132010075499,NA,1.6304481857170958
P48960,ADGRE5,-1.622473901974005,NA,1.8952980832747028
Q8IZF2,ADGRF5,-0.4886217350996392,NA,1.3748904777244435
Q9Y653,ADGRG1,1.7285489785010264,NA,0.08388984791273242
Q86SQ4,ADGRG6,-1.4432974238428316,NA,1.8510632948160224
O94910,ADGRL1,-0.4364621940973884,NA,1.3374985768432675
O95490,ADGRL2,-1.3146545658597242,NA,1.8113739773933648
Q9HBW9,ADGRL4,-0.5251724359017153,NA,1.4005366753034547
Q8WXG9,ADGRV1,-1.0450768882358716,NA,1.7040125651479134
P00325,ADH1B,-0.6451653949405592,NA,1.4811799910035306
P00326,ADH1C,-0.5383874266934634,NA,1.4096903951032629
P11766,ADH5,0.8294797829709569,NA,0.40683297211782793
Q8IWW8,ADHFE1,1.8867835960302988,NA,0.05918943837104457
Q9BV57,ADI1,-0.9529196942206726,NA,1.6593692392306545
Q15848,ADIPOQ,-0.4503800766092109,NA,1.3475635917132527
Q96A54,ADIPOR1,-1.3841789415846697,NA,1.833696330249776
Q15847,ADIRF,0.2434979071227272,NA,0.8076197062047428
P55263,ADK,0.5582111476587519,NA,0.5767002095185281
Q9H2P0,ADNP,0.23653896586681591,NA,0.8130144745837299
Q6IQ32,ADNP2,0.5356433662026658,NA,0.5922050513581041
Q96SZ5,ADO,-0.33559006430375865,NA,1.2628199825373043
Q9BRR6,ADPGK,-0.4086264290737433,NA,1.317186167741027
P54922,ADPRH,-0.26079770501125427,NA,1.2057514856453846
Q16186,ADRM1,-0.45558302334260253,NA,1.3513101467209276
P30566,ADSL,-1.4607272953996937,NA,1.8559097047978974
