UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,-0.465022536641293,NA,1.3580846823200743
P01023,A2M,0.5833197517724277,NA,0.5596780683547009
A8K2U0,A2ML1,-0.3516861724672703,NA,1.2749263683022343
Q9NRG9,AAAS,0.5176075567866812,NA,0.604732108268017
Q86V21,AACS,-0.6063686285270101,NA,1.4557300043936157
Q8N5Z0,AADAT,1.3260736212280428,NA,0.18481531269683155
Q6PD74,AAGAB,-0.29414030136477,NA,1.231349303755851
Q2M2I8,AAK1,0.03609973081098499,NA,0.9712028369711048
Q9H7C9,AAMDC,-0.7870962449338017,NA,1.5687744725921804
Q13685,AAMP,0.867614672006929,NA,0.38560531167716117
Q9Y312,AAR2,0.09692739562357494,NA,0.9227840526732225
Q5JTZ9,AARS2,0.20370017237741853,NA,0.8385878074828287
Q9BTE6,AARSD1,-0.7098596115707642,NA,1.5222088017286812
Q9NRN7,AASDHPPT,0.03945784530503011,NA,0.9685253618975007
Q9UDR5,AASS,0.31711285733539674,NA,0.7511579692506964
Q9NY61,AATF,0.09860645287059748,NA,0.9214507463446319
P80404,ABAT,-1.5446563464767975,NA,1.8775705908438804
O95477,ABCA1,0.8445657952523467,NA,0.398353313352815
Q86UK0,ABCA12,-0.6539927977152863,NA,1.4868835542142271
Q86UQ4,ABCA13,-0.7789299210505557,NA,1.56397900278183
Q9BZC7,ABCA2,0.589915245256648,NA,0.555247472744963
Q99758,ABCA3,-0.7000142304404956,NA,1.5160815825316272
Q8N139,ABCA6,0.9558349880830318,NA,0.33915560854669397
O94911,ABCA8,-0.3299156478794839,NA,1.2585363004178867
P08183,ABCB1,-0.8281568267018988,NA,1.5924183095588158
Q9NRK6,ABCB10,0.29085850765468035,NA,0.771159536061008
Q2M3G0,ABCB5,1.5084802948818572,NA,0.13143164622125328
Q9NP58,ABCB6,-0.8134269153984737,NA,1.5840266671551473
O75027,ABCB7,-1.1206943916036018,NA,1.7375820297074804
Q9NUT2,ABCB8,-0.4025921353656361,NA,1.31275170374859
P33527,ABCC1,-0.08876107174032886,NA,1.0707282042175976
Q5T3U5,ABCC10,-2.154306768713897,+,1.968783877586009
Q96J66,ABCC11,-1.1781639419221466,NA,1.7612687453961025
Q92887,ABCC2,-0.22186451895884432,NA,1.1755806480562714
O15438,ABCC3,1.2554005752851845,NA,0.2093333806210811
