UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,1.0139749522443269,NA,0.31059470440043774
P01023,A2M,1.4063511803598248,NA,0.1596198693677732
A8K2U0,A2ML1,-0.7685362215732717,NA,1.5578313201000435
Q9NRG9,AAAS,-0.04447072211812537,NA,1.0354708107546484
Q86V21,AACS,-0.03101620427983903,NA,1.0247433832565618
Q8N5Z0,AADAT,-0.22653159244567364,NA,1.1792120094378467
Q6PD74,AAGAB,-0.8763848040349039,NA,1.6191791234569863
Q2M2I8,AAK1,-0.27907502526677086,NA,1.2198127510519177
Q9H7C9,AAMDC,0.16180828031833833,NA,0.8714568322251284
Q13685,AAMP,-0.6350532419671152,NA,1.4746063088314076
Q9Y312,AAR2,-0.33976198204262026,NA,1.2659642196084704
Q5JTZ9,AARS2,-0.5852007127136754,NA,1.4415872342743083
Q9BTE6,AARSD1,-0.29663671170832356,NA,1.233256120189782
Q9NRN7,AASDHPPT,-0.5757117369750945,NA,1.4351899592551953
Q9UDR5,AASS,1.8890851177471824,NA,0.05888042425942135
Q9NY61,AATF,-0.6754876087337547,NA,1.500633978654895
P80404,ABAT,-1.704333343851977,NA,1.9116811710170682
O95477,ABCA1,0.5070228827480536,NA,0.6121387629075172
Q86UK0,ABCA12,0.4180106252600224,NA,0.6759393487136911
Q86UQ4,ABCA13,-0.3937216798993266,NA,1.3062134666581646
Q9BZC7,ABCA2,-0.20352042481858115,NA,1.161271716962596
Q99758,ABCA3,-0.5784026405427517,NA,1.437007688369346
Q8N139,ABCA6,-2.0280088963654057,+,1.957440659960366
O94911,ABCA8,0.5093552063946508,NA,0.610503267973346
P08183,ABCB1,-0.471132901500161,NA,1.362454169025096
Q9NRK6,ABCB10,-0.4152489084405847,NA,1.3220403013629758
Q2M3G0,ABCB5,1.9484266227392033,NA,0.05136393684986045
Q9NP58,ABCB6,-1.0678638368492526,NA,1.7144180628206462
O75027,ABCB7,-0.30605487419512395,NA,1.2404371345442338
Q9NUT2,ABCB8,-0.1766082499404533,NA,1.1401838865609737
P33527,ABCC1,-0.8413322444035789,NA,1.5998381683971075
Q5T3U5,ABCC10,-0.6053824894711048,NA,1.4550751169361547
Q96J66,ABCC11,-0.9114373636662289,NA,1.637935025640855
Q92887,ABCC2,-0.02713902759276687,NA,1.0216511533030086
O15438,ABCC3,-4.289158660342124,+,1.9999820648778488
O15439,ABCC4,-0.0080727107029718009,NA,1.0064410212748678
O15440,ABCC5,-0.07952328174945032,NA,1.0633835859065748
P33897,ABCD1,-1.454858257829436,NA,1.8542914940933362
