UNIPROT,gene_name,difference,significant,logpval
P04217,A1BG,-0.208398116858908,NA,1.1650818734187123
P01023,A2M,-0.9052249048915416,NA,1.63465374955656
A8K2U0,A2ML1,-4.669106825651752,+,1.999996974879442
Q9NRG9,AAAS,-0.17576085245591971,NA,1.139518173998129
Q86V21,AACS,0.4025262609701892,NA,0.6872967655957546
Q8N5Z0,AADAT,-0.2717652730699048,NA,1.2141974913723672
Q6PD74,AAGAB,0.12666366899254983,NA,0.8992066021157241
Q2M2I8,AAK1,0.30652184035620406,NA,0.7592073534020476
Q9H7C9,AAMDC,0.6436322856615292,NA,0.5198139092153102
Q13685,AAMP,-0.8908842887144708,NA,1.6270087501389106
Q9Y312,AAR2,0.0776371289586237,NA,0.9381167068645236
Q5JTZ9,AARS2,-0.1797875279342105,NA,1.1426806246630976
Q9BTE6,AARSD1,-0.21659275467437697,NA,1.1714742673541296
Q9NRN7,AASDHPPT,0.06746447511873124,NA,0.9462119423158664
Q9UDR5,AASS,1.1646982212382428,NA,0.24414116926191992
Q9NY61,AATF,-0.4454774660719573,NA,1.3440252591789472
P80404,ABAT,2.9649047337519896,+,0.0030277667501241202
O95477,ABCA1,-0.8480037270421464,NA,1.6035641049088514
Q86UK0,ABCA12,-1.5733704605700336,NA,1.8843669372497107
Q86UQ4,ABCA13,0.136906966261886,NA,0.891104332408636
Q9BZC7,ABCA2,-0.5272119139383155,NA,1.4019535638884926
Q99758,ABCA3,2.2292947029547663,+,0.025794302862932536
Q8N139,ABCA6,-3.1243469540064153,+,1.9982179980245087
O94911,ABCA8,-1.0436167378086758,NA,1.7033372541893166
P08183,ABCB1,-2.0025292944404964,+,1.9547721642836646
Q9NRK6,ABCB10,-0.39638028260858743,NA,1.308175490371587
Q2M3G0,ABCB5,0.60613274147174,NA,0.5444266108015351
Q9NP58,ABCB6,-1.0564018439010543,NA,1.709215336064685
O75027,ABCB7,-0.33026265997965415,NA,1.2587984955139877
Q9NUT2,ABCB8,-0.6232163345523005,NA,1.4668576309996664
P33527,ABCC1,-1.6530562489825245,NA,1.9016805836367991
Q5T3U5,ABCC10,-1.142233610675147,NA,1.7466430713680132
Q96J66,ABCC11,-0.7519286629987176,NA,1.5479060400627607
Q92887,ABCC2,0.6808754146498031,NA,0.49595032578874476
O15438,ABCC3,-1.4814633588637829,NA,1.8615168580723154
O15439,ABCC4,-1.0727911195319924,NA,1.71663515386329
O15440,ABCC5,0.7887338897388839,NA,0.43026755600893485
P33897,ABCD1,-0.4352341688026211,NA,1.336607536696408
P28288,ABCD3,-0.5598491783413038,NA,1.424417683774765
P61221,ABCE1,0.02861058892469753,NA,0.9771751668019492
Q8NE71,ABCF1,-0.13280964735415154,NA,1.1056560755329383
Q9UG63,ABCF2,-0.09197774513569432,NA,1.0732842785644112
Q9NUQ8,ABCF3,0.5496765245014112,NA,0.5825412611793996
P45844,ABCG1,0.04902654003392616,NA,0.9608981454779897
Q9NUJ1,ABHD10,0.7029021229647915,NA,0.4821167480499345
Q8NFV4,ABHD11,0.1920794846574139,NA,0.8476799445617623
Q8N2K0,ABHD12,-0.8152958192097145,NA,1.5850969986854069
Q7L211,ABHD13,-0.8132471597558469,NA,1.5839236342436607
Q96IU4,ABHD14B,0.28808390527139893,NA,0.7732825123529359
O95870,ABHD16A,-1.0441805306072949,NA,1.7035981270787313
Q96GS6,ABHD17A,0.4652263121306217,NA,0.6417693978842296
Q5VST6,ABHD17B,-1.0032779849593938,NA,1.684273244912619
Q6PCB6,ABHD17C,-2.2722459080565343,+,1.9769283381122853
Q8WU67,ABHD3,-0.2493006625068089,NA,1.1968717811069507
Q8TB40,ABHD4,1.3200431225849338,NA,0.18682062088318438
Q8WTS1,ABHD5,1.9881886782634264,+,0.04679082665784163
Q9BV23,ABHD6,-0.1879821657496794,NA,1.149109368381147
Q8IZP0,ABI1,-0.4355642699700471,NA,1.3368471009298524
Q9NYB9,ABI2,0.3637430182055991,NA,0.7160499167207396
Q9P2A4,ABI3,0.2533979814145434,NA,0.7999606873671652
Q7Z7G0,ABI3BP,2.3907149392336153,+,0.016815603178169332
P00519,ABL1,0.1491282795556457,NA,0.8814524115341397
O14639,ABLIM1,0.3678403371133335,NA,0.712992289795123
Q6H8Q1,ABLIM2,-0.3657916776594663,NA,1.285479469574929
O94929,ABLIM3,-0.03368430655550044,NA,1.0268711065740783
Q12979,ABR,-1.0114726227748627,NA,1.688209722077588
Q9P1F3,ABRACL,0.08378310732022538,NA,0.9332288791964762
Q9ULW3,ABT1,-0.9767160554885636,NA,1.6712902556887468
Q969K4,ABTB1,-2.719701390152915,+,1.993465910726091
Q8N961,ABTB2,-1.7266667024628577,NA,1.915772461012607
P09110,ACAA1,1.8206224636229753,NA,0.06866426573623893
P42765,ACAA2,0.17371219300205248,NA,0.8620916545893711
Q13085,ACACA,-0.8500523864960137,NA,1.6047040384144164
O00763,ACACB,1.2924614216458092,NA,0.19619739767226063
Q6JQN1,ACAD10,-0.8663710186975078,NA,1.6137132683074682
Q709F0,ACAD11,-0.14305294462348772,NA,1.11375163262621
Q9UKU7,ACAD8,0.12461500953868264,NA,0.9008283451335365
Q9H845,ACAD9,0.04492922112619169,NA,0.9641637252658112
P28330,ACADL,3.0235718931425084,+,0.002498096656177685
P11310,ACADM,0.3085704998100713,NA,0.7576482641781055
P16219,ACADS,-0.03475656728629923,NA,1.0277261460268292
P45954,ACADSB,2.38259094484759,+,0.01719128503517241
P49748,ACADVL,0.05926983730326232,NA,0.9527371852106614
P16112,ACAN,0.00819463781546892,NA,0.9934616981825187
Q15027,ACAP1,-0.4107208987856581,NA,1.3187227991753716
Q15057,ACAP2,0.00819463781546892,NA,0.9934616981825187
Q96P50,ACAP3,0.4434288066180901,NA,0.6574556035843869
P24752,ACAT1,-0.33308376982703436,NA,1.2609289496404474
Q9BWD1,ACAT2,-0.8071011813942455,NA,1.580391808460771
Q9H3P7,ACBD3,0.4148182176933925,NA,0.6782749822272891
Q5T8D3,ACBD5,-0.3944022665841639,NA,1.3067159293588522
Q9BR61,ACBD6,-0.1348583068080188,NA,1.1072760953196787
Q8N6N7,ACBD7,-0.17371219300205248,NA,1.137908345410629
Q96QU6,ACCS,0.17371219300205248,NA,0.8620916545893711
Q96AP0,ACD,-0.9153975587314338,NA,1.6400170404702354
P12821,ACE,0,NA,1
Q9BYF1,ACE2,-1.4691714021405795,NA,1.858213695082303
Q9UKV3,ACIN1,0.5241389247575146,NA,0.6001819168717557
P53396,ACLY,-1.0390588819726263,NA,1.7012226475590286
P21399,ACO1,0.9849106933040324,NA,0.3246679403444739
Q99798,ACO2,0.8766143159668438,NA,0.38069616069587997
Q86TX2,ACOT1,0.5414818866859423,NA,0.5881754791821205
Q8WXI4,ACOT11,-1.0911584111873536,NA,1.7247968157033937
Q9NPJ3,ACOT13,1.076817795010283,NA,0.28156167378068203
P49753,ACOT2,-1.6469809140503666,NA,1.9004380311047888
Q8N9L9,ACOT4,-0.15322559846338016,NA,1.1217796286224284
O00154,ACOT7,0.08788042622795986,NA,0.9299717140119522
O14734,ACOT8,1.9187461871202711,NA,0.055016463166823897
Q9Y305,ACOT9,0.6416542696371056,NA,0.5210976877312304
Q15067,ACOX1,-0.506760641114365,NA,1.3876772242850515
O15254,ACOX3,0.6886321502171645,NA,0.4910547836864445
P24666,ACP1,-0.2605329677883569,NA,1.2055473115256023
P11117,ACP2,-0.1103450367910557,NA,1.0878642588809415
P13686,ACP5,0.9787647149424308,NA,0.3276962478822014
Q9NPH0,ACP6,-0.5272119139383155,NA,1.4019535638884926
Q96CM8,ACSF2,-0.7438046686126925,NA,1.5430053446636867
Q4G176,ACSF3,-0.48426070883654726,NA,1.3717991430772407
P33121,ACSL1,0.11239369624492292,NA,0.910511253327247
O95573,ACSL3,-0.8704683376052423,NA,1.6159554849330224
O60488,ACSL4,0.4025262609701892,NA,0.6872967655957546
Q9ULC5,ACSL5,0.49245534665201623,NA,0.622397481310009
Q08AH1,ACSM1,1.2015034479784097,NA,0.22955596979837198
Q53FZ2,ACSM3,-2.476546706007708,+,1.9867339733467921
Q9NUB1,ACSS1,0.8377604297728103,NA,0.40216526665024843
Q9NR19,ACSS2,-0.3269377914654326,NA,1.2562850631089235
Q9H6R3,ACSS3,-0.14510160407735492,NA,1.115369348176539
P68133,ACTA1,0.837272213739281,NA,0.4024395741802694
P62736,ACTA2,-0.03475656728629923,NA,1.0277261460268292
P60709,ACTB,0.4945040061058834,NA,0.6209502778095568
Q562R1,ACTBL2,0.30037586199460237,NA,0.7638904734220182
P63261,ACTG1,0.4311368498948867,NA,0.6663688679309602
P63267,ACTG2,0.2472520030529417,NA,0.8047132017141616
O96019,ACTL6A,-0.29627854308686785,NA,1.2329826291212274
Q9H568,ACTL8,-2.443838798175276,+,1.985468081953789
P12814,ACTN1,-0.4383071579834219,NA,1.3388363622410926
P35609,ACTN2,0.16192417990686542,NA,0.8713655612793697
Q08043,ACTN3,0.40047760151632184,NA,0.688804777637174
O43707,ACTN4,0.5905084267198685,NA,0.5548498379461486
P61163,ACTR1A,0.97057007712696175,NA,0.3317624127258902
P42025,ACTR1B,0.555822502863013,NA,0.5783322005900067
P61160,ACTR2,0.1164910151526574,NA,0.9072634064889453
P61158,ACTR3,-0.06746447511873124,NA,1.0537880576841336
Q9P1U1,ACTR3B,-0.03270790783243201,NA,1.0260924822716813
Q9C0K3,ACTR3C,-1.0993530490028225,NA,1.7283858984375993
Q9H9F9,ACTR5,-0.49655266555975064,NA,1.3804954603149033
Q9GZN1,ACTR6,-0.2840572297931082,NA,1.223633476918725
Q9H981,ACTR8,0.10624771788332124,NA,0.9153858117810336
Q04771,ACVR1,0.18388484684194492,NA,0.8541037925697235
Q03154,ACY1,1.4691714021405795,NA,0.141786304917697
P07311,ACYP1,0.49655266555975064,NA,0.6195045396850968
P14621,ACYP2,0.3759643314993588,NA,0.7069434132650503
P00813,ADA,0.2247873924898459,NA,0.822144674438896
Q6DHV7,ADAL,0.8827602943284456,NA,0.37736579752964183
O14672,ADAM10,-0.5292605733921827,NA,1.4033752981125802
O43184,ADAM12,-0.03065924837856477,NA,1.024458709045401
Q13444,ADAM15,0.8664082519878592,NA,0.38626632023452345
P78536,ADAM17,-0.6804375124016956,NA,1.5037725245260523
P78325,ADAM8,0.7008534635109241,NA,0.4833944690146072
Q13443,ADAM9,-0.19003082520354664,NA,1.1507150243964768
O15204,ADAMDEC1,-1.12796363792752,NA,1.740664723981762
Q9UHI8,ADAMTS1,-1.7715959235890493,NA,1.9235383431384292
P58397,ADAMTS12,0.29218122417913345,NA,0.7701480665250511
Q8TE58,ADAMTS15,0.2493006625068089,NA,0.8031282188930493
Q8TE57,ADAMTS16,1.6571535678902591,NA,0.09748843127613228
O95450,ADAMTS2,1.2076494263400108,NA,0.22718213880338867
O75173,ADAMTS4,1.1524769079444832,NA,0.24912515352568446
Q9UKP4,ADAMTS7,1.4283394999221224,NA,0.15319416375847597
Q8N6G6,ADAMTSL1,-0.4781147304749456,NA,1.36743145174567
Q86TH1,ADAMTSL2,0.5578711623168802,NA,0.5769323647347143
P82987,ADAMTSL3,1.606078368402466,NA,0.10825669207339729
Q6UY14,ADAMTSL4,-0.2799599108853737,NA,1.2204917380657447
O75689,ADAP1,0.5946057456276029,NA,0.5521070385448587
Q9NPF8,ADAP2,0.13280964735415154,NA,0.8943439244670618
P55265,ADAR,-0.3841589693148277,NA,1.2991393728880951
P78563,ADARB1,-0.17166353354818523,NA,1.136297943820204
Q9NS39,ADARB2,0.2554466408684107,NA,0.798378151116635
Q9BUB4,ADAT1,-1.0584505033549216,NA,1.710149894863473
Q7Z6V5,ADAT2,-0.9011275859838068,NA,1.6324795127962406
Q96EY9,ADAT3,-0.01631863220149416,NA,1.0130198068268692
Q86TW2,ADCK1,0.09600442061398508,NA,0.9235170616404511
Q3MIX3,ADCK5,-0.06131849675712954,NA,1.0488944397622624
O60266,ADCY3,-0.9685920611025384,NA,1.6672512340535914
O95622,ADCY5,-0.5332872488704734,NA,1.4061652469847616
O43306,ADCY6,0.10010173952171954,NA,0.9202635543323114
P51828,ADCY7,-1.0584505033549216,NA,1.710149894863473
O60503,ADCY9,0.5353359083243406,NA,0.5924176002763847
P35611,ADD1,0.5844330917877105,NA,0.5589289682884491
P35612,ADD2,-0.5292605733921827,NA,1.4033752981125802
Q9UEY8,ADD3,1.3987045812704912,NA,0.1619015898610134
Q8N7X0,ADGB,0.2594733163467014,NA,0.7952700676473622
Q9UHX3,ADGRE2,0.3841589693148278,NA,0.7008606271119048
P48960,ADGRE5,-0.5639464972490382,NA,1.4272094554783867
Q8IZF2,ADGRF5,0.04492922112619169,NA,0.9641637252658112
Q9Y653,ADGRG1,2.7095287363130227,+,0.0067378868121679945
Q86SQ4,ADGRG6,-2.270197248602667,+,1.9768043821228227
O94910,ADGRL1,0.5578711623168802,NA,0.5769323647347143
O95490,ADGRL2,-0.7192913985957294,NA,1.5280386054926818
Q9HBW9,ADGRL4,1.0891097517334865,NA,0.27610549006846324
Q8WXG9,ADGRV1,-1.2219193990876378,NA,1.77826189133294
P00325,ADH1B,4.068355101662547,+,4.7346189049983286e-5
P00326,ADH1C,0.30242452144846954,NA,0.762328463966471
P11766,ADH5,1.3077511658617305,NA,0.19095772266761546
Q8IWW8,ADHFE1,3.2448646446373632,+,0.001175064636074892
Q9BV57,ADI1,0.01631863220149415,NA,0.9869801931731308
Q15848,ADIPOQ,0.9419594882022644,NA,0.3462133814611062
Q96A54,ADIPOR1,-0.8439064081344119,NA,1.6012782929709102
Q15847,ADIRF,1.5468085310992032,NA,0.12190942245420684
P55263,ADK,1.0277912549763568,NA,0.30404803075890013
Q9H2P0,ADNP,0.31061915926393846,NA,0.7560901602297696
Q6IQ32,ADNP2,0.15322559846338016,NA,0.8782203713775715
Q96SZ5,ADO,-0.14715026353122215,NA,1.1169865829102763
Q9BRR6,ADPGK,0.01024329726933615,NA,0.9918271741798133
P54922,ADPRH,0.09402640458956156,NA,0.9250881818213774
Q16186,ADRM1,-0.01222131329375969,NA,1.0097509544546515
P30566,ADSL,0.04902654003392616,NA,0.9608981454779897
Q8IUX7,AEBP1,0.9849106933040324,NA,0.3246679403444739
Q8N556,AFAP1,0.5578711623168802,NA,0.5769323647347143
Q8TED9,AFAP1L1,0.547627865047544,NA,0.5839474520858539
Q8N4X5,AFAP1L2,-0.45155280100411527,NA,1.3484088211394787
P55196,AFDN,-1.3659966734380593,NA,1.8280599924922598
P51825,AFF1,0.6947781285787662,NA,0.4871943568006072
P51816,AFF2,0.9609450673146348,NA,0.33657978902226
P51826,AFF3,-1.2219193990876378,NA,1.77826189133294
Q9UHB7,AFF4,-0.3637430182055991,NA,1.2839500832792603
Q9Y4W6,AFG3L2,-1.5100739477884806,NA,1.8689754437228097
P43652,AFM,-0.6497782640231309,NA,1.4841645388839075
Q63HM1,AFMID,0.2206900735821114,NA,0.825333761046292
Q6ULP2,AFTPH,0.4352341688026211,NA,0.663392463303592
P20933,AGA,-0.1879821657496794,NA,1.149109368381147
Q9UPQ3,AGAP1,-0.46384475772731865,NA,1.3572410262065258
Q99490,AGAP2,-0.6356974212487871,NA,1.4750263424725754
Q96P47,AGAP3,-0.11444235569879016,NA,1.0911128604590312
P52594,AGFG1,0.25134932196067616,NA,0.8015440453666682
O95081,AGFG2,0.4045749204240563,NA,0.6857899966071839
Q8N302,AGGF1,-0.8357117703189428,NA,1.596682927979391
Q53H12,AGK,0.3678403371133335,NA,0.712992289795123
P35573,AGL,0.8949816076222054,NA,0.37079691996041025
Q9BSE5,AGMAT,-0.3715475343014773,NA,1.2897702416956205
Q9UL18,AGO1,0.651826923476998,NA,0.5145128310972571
Q9UKV8,AGO2,-0.07149115059702202,NA,1.0569931326614008
Q9H9G7,AGO3,1.0993530490028225,NA,0.2716141015624008
Q9HCK5,AGO4,0.3759643314993588,NA,0.7069434132650503
Q99943,AGPAT1,-1.4855606777715176,NA,1.862604637469505
O15120,AGPAT2,1.1340389728596785,NA,0.25677820052286765
Q9NRZ7,AGPAT3,-1.1728928590537118,NA,1.7591612264544612
Q9NUQ2,AGPAT5,-1.4446581321236165,NA,1.8514460644985788
O00116,AGPS,0.9052249048915416,NA,0.3653462504434398
O95994,AGR2,2.3989095770490843,+,0.016443974821121556
Q8TD06,AGR3,3.2510106229989653,+,0.001149955608099631
O00468,AGRN,0.09402640458956156,NA,0.9250881818213774
P01019,AGT,-0.09402640458956156,NA,1.0749118181786226
Q9UPW5,AGTPBP1,-1.0012293255055265,NA,1.6832840480275344
Q6RW13,AGTRAP,0.5190172761228465,NA,0.6037486938488223
Q8WYP5,AHCTF1,-0.065415815664864,NA,1.0521570680287857
P23526,AHCY,-0.14100428516962046,NA,1.112133442907902
O43865,AHCYL1,0.7519286629987176,NA,0.4520939599372394
Q96HN2,AHCYL2,-0.00409731890773446,NA,1.0032691783499912
Q5TGY3,AHDC1,0.29013256472526616,NA,0.7717148236739813
Q09666,AHNAK,0.9246165262738364,NA,0.3551654135026105
Q8IVF2,AHNAK2,0.7376586902510907,NA,0.460721881009483
P35869,AHR,-0.00204865945386723,NA,1.0016345926051844
O95433,AHSA1,-0.3903049476764294,NA,1.3036889348563385
P02765,AHSG,0.07353981005088923,NA,0.9413765659800725
Q9NZD4,AHSP,-0.4311368498948866,NA,1.3336311320690397
Q96BJ3,AIDA,0.7539773224525848,NA,0.45086283895587875
P55008,AIF1,-0.4720393955427876,NA,1.3631013308191475
Q9BQI0,AIF1L,-0.7213400580495966,NA,1.529299683407617
O95831,AIFM1,0.4658934171811859,NA,0.6412917932956295
Q9BRQ8,AIFM2,0.948105466563866,NA,0.3430757656038104
Q96NN9,AIFM3,-0.05107519948779339,NA,1.0407344018656426
Q13155,AIMP2,0.340317556342954,NA,0.7336173973133646
O00170,AIP,0.4148182176933925,NA,0.6782749822272891
Q96IF1,AJUBA,0.6383415106661827,NA,0.5232513959208508
P00568,AK1,0.7805392519234151,NA,0.4350735328244722
P54819,AK2,0.860225040335906,NA,0.389665004062079
Q9UIJ7,AK3,1.518197942174506,NA,0.1289645061322513
P27144,AK4,0.9133488992775668,NA,0.3610590720963298
Q9Y6K8,AK5,-0.6906808096710316,NA,1.5102338482996767
Q9Y3D8,AK6,0.6783888529478284,NA,0.49752517496051407
Q92667,AKAP1,-0.8766143159668438,NA,1.61930383930412
O43572,AKAP10,-0.5558225028630129,NA,1.421667799409993
Q9UKA4,AKAP11,0.5292605733921827,NA,0.5966247018874198
Q02952,AKAP12,1.552954509460805,NA,0.12043400283983464
Q12802,AKAP13,0.2820085703392409,NA,0.7779369387312594
Q02040,AKAP17A,-0.05722117784939507,NA,1.0456309916864939
P24588,AKAP5,1.9044055709432008,NA,0.05685738422700399
Q9P0M2;O43687,AKAP7,-0.13280964735415154,NA,1.1056560755329383
O43823,AKAP8,0.0776371289586237,NA,0.9381167068645236
Q9ULX6,AKAP8L,-0.3944022665841639,NA,1.3067159293588522
Q99996,AKAP9,0.709048101326393,NA,0.47829462755730445
Q7Z591,AKNA,-0.11444235569879016,NA,1.0911128604590312
P14550,AKR1A1,1.4160475431989192,NA,0.15676158503196228
P15121,AKR1B1,-0.09402640458956156,NA,1.0749118181786226
O60218,AKR1B10,-1.5509058500069377,NA,1.8790757517094234
C9JRZ8,AKR1B15,-2.2068300923916704,+,1.9726740681381718
Q04828,AKR1C1,0.3187431536499637,NA,0.7499212881917551
P52895,AKR1C2,-0.3718670125916243,NA,1.2900081332264983
P42330,AKR1C3,0.8745656565129767,NA,0.3818102812453875
Q96JD6,AKR1E2,0.33103511037316713,NA,0.7406179650272156
O43488,AKR7A2,0.6436322856615292,NA,0.5198139092153102
O95154,AKR7A3,-0.3351324292809016,NA,1.26247480909232
P31749,AKT1,0.9685920611025384,NA,0.3327487659464086
Q96B36,AKT1S1,1.0686938006242577,NA,0.28520766589661295
P31751,AKT2,0.7294640524356217,NA,0.46571784921198933
Q9Y243,AKT3,0.6988048040570569,NA,0.48467402586094355
