gene_ID,gene_name,difference,tstat,logpval,significant
A1BG,A1BG,0.3995135808336413,0.3995135808336413,0.6895148189303818,NA
A1BG-AS1,A1BG-AS1,-0.5167462619869014,-0.5167462619869014,1.3946667026573896,NA
A2M,A2M,1.4495640181659148,1.4495640181659148,0.14718013604104258,NA
A2ML1,A2ML1,-0.7607680953299744,-0.7607680953299744,1.553204406096346,NA
A2MP1,A2MP1,-1.478167066893373,-1.478167066893373,1.860636933558299,NA
A3GALT2,A3GALT2,-0.7452388298955769,-0.7452388298955769,1.5438726471262834,NA
A4GALT,A4GALT,0.34290476281850907,0.34290476281850907,0.7316701085612127,NA
AAAS,AAAS,0.6712425437444955,0.6712425437444955,0.502066030336769,NA
AACS,AACS,0.40120587257969736,0.40120587257969736,0.6882685574367333,NA
AACSP1,AACSP1,-2.723594245417381,-2.723594245417381,1.9935424211842645,+
AADAC,AADAC,-1.902335015713675,-1.902335015713675,1.9428726292734053,NA
AADACL2-AS1,AADACL2-AS1,-0.7452388298955769,-0.7452388298955769,1.5438726471262834,NA
AADACP1,AADACP1,-1.7846046016939277,-1.7846046016939277,1.9256745255119367,NA
AADAT,AADAT,-0.01758656128254398,-0.01758656128254398,1.0140313224366346,NA
AAED1,AAED1,-0.08123000381069372,-0.08123000381069372,1.0647409612384227,NA
AAGAB,AAGAB,0.7353173547569343,0.7353173547569343,0.4621462412085107,NA
AAK1,AAK1,-0.0624820658396799,-0.0624820658396799,1.0498210565816122,NA
AAMDC,AAMDC,-0.7452388298955769,-0.7452388298955769,1.5438726471262834,NA
AAMP,AAMP,1.169141321187086,1.169141321187086,0.2423466980516708,NA
AANAT,AANAT,-0.7452388298955769,-0.7452388298955769,1.5438726471262834,NA
AAR2,AAR2,0.6336471212291704,0.6336471212291704,0.5263111415183153,NA
AARD,AARD,0.5311805151150273,0.5311805151150273,0.5952936940110032,NA
AARS,AARS,0.9447301627836046,0.9447301627836046,0.3447966538627234,NA
AARS2,AARS2,-0.10326297870052244,-0.10326297870052244,1.0822457427828107,NA
AARSD1,AARSD1,0.5177417277198758,0.5177417277198758,0.6046384802443259,NA
AASDH,AASDH,0.32558365906475817,0.32558365906475817,0.7447393772817794,NA
AASDHPPT,AASDHPPT,0.47898492851608065,0.47898492851608065,0.6319493506380403,NA
AASS,AASS,-0.08013499150442216,-0.08013499150442216,1.0638701069715784,NA
AATF,AATF,0.6954323610557686,0.6954323610557686,0.48678438607951935,NA
AATK,AATK,-0.7452388298955769,-0.7452388298955769,1.5438726471262834,NA
ABAT,ABAT,0.3197767756224087,0.3197767756224087,0.7491375543024383,NA
ABCA1,ABCA1,0.01164694907579812,0.01164694907579812,0.9907072892473443,NA
ABCA10,ABCA10,-0.22646845425162795,-0.22646845425162795,1.1791629082416357,NA
ABCA11P,ABCA11P,0.4218783776344614,0.4218783776344614,0.6731137931687483,NA
ABCA12,ABCA12,-0.2615088480523194,-0.2615088480523194,1.2062998728983103,NA
ABCA13,ABCA13,-2.886220163994264,-2.886220163994264,1.99610100696472,+
ABCA17P,ABCA17P,-2.059220415230407,-2.059220415230407,1.9605268716719817,+
ABCA2,ABCA2,0.05846702071668407,0.05846702071668407,0.9533766311951617,NA
ABCA3,ABCA3,-0.20188045064716548,-0.20188045064716548,1.1599898144674938,NA
ABCA4,ABCA4,-0.7414892423013741,-0.7414892423013741,1.541603147906271,NA
ABCA5,ABCA5,-0.22646845425162795,-0.22646845425162795,1.1791629082416357,NA
ABCA6,ABCA6,-0.6234933707528336,-0.6234933707528336,1.4670396427404382,NA
ABCA7,ABCA7,-0.5001551664373316,-0.5001551664373316,1.3830341757543492,NA
ABCA8,ABCA8,-0.23204306235628341,-0.23204306235628341,1.183495432487879,NA
ABCA9,ABCA9,-0.23204306235628341,-0.23204306235628341,1.183495432487879,NA
ABCB1,ABCB1,-0.8780671408654329,-0.8780671408654329,1.6200927162892291,NA
ABCB10,ABCB10,0.1560226625481546,0.1560226625481546,0.8760151578453385,NA
ABCB11,ABCB11,-3.1196900605678106,-3.1196900605678106,1.9981895857676375,+
ABCB4,ABCB4,-0.6326848376872953,-0.6326848376872953,1.473060526792342,NA
ABCB5,ABCB5,-2.039410647144221,-2.039410647144221,1.9585909393225647,+
ABCB6,ABCB6,0.4291784596762721,0.4291784596762721,0.6677933574707855,NA
ABCB7,ABCB7,0.30315249788173976,0.30315249788173976,0.7617736477805794,NA
ABCB8,ABCB8,-0.34579161344413406,-0.34579161344413406,1.2705006716840326,NA
ABCB9,ABCB9,-0.5187371934528499,-0.5187371934528499,1.3960559788415878,NA
ABCC1,ABCC1,0.05465106874028307,0.05465106874028307,0.9564164525489907,NA
ABCC10,ABCC10,0.00295321500782347,0.00295321500782347,0.9976436787656279,NA
ABCC11,ABCC11,0.7218453851706835,0.7218453851706835,0.4703895423939538,NA
ABCC12,ABCC12,0.7218453851706835,0.7218453851706835,0.4703895423939538,NA
ABCC13,ABCC13,-0.00112819449737062,-0.00112819449737062,1.0009001687800756,NA
ABCC2,ABCC2,-1.2352070636654726,-1.2352070636654726,1.7832465489446114,NA
ABCC3,ABCC3,-0.16830007325483615,-0.16830007325483615,1.1336527837642776,NA
ABCC4,ABCC4,0.4147110243570471,0.4147110243570471,0.6783534609772712,NA
ABCC5,ABCC5,0.6488113825614773,0.6488113825614773,0.5164602992593321,NA
ABCC6,ABCC6,0.25613333309425884,0.25613333309425884,0.7978478841635503,NA
ABCC6P1,ABCC6P1,-0.5350628314736265,-0.5350628314736265,1.4073935894396497,NA
ABCC6P2,ABCC6P2,0.05003874417750265,0.05003874417750265,0.9600915135897031,NA
ABCC8,ABCC8,-0.2491650729634394,-0.2491650729634394,1.1967669047195073,NA
ABCC9,ABCC9,-0.7377064725160722,-0.7377064725160722,1.5393071619297192,NA
ABCD1,ABCD1,-0.20566322043246735,-0.20566322043246735,1.1629460098095656,NA
ABCD2,ABCD2,-1.531092661696501,-1.531092661696501,1.8742535067881287,NA
ABCD3,ABCD3,0.7560562241938966,0.7560562241938966,0.4496154866479281,NA
ABCD4,ABCD4,0.34625616411952215,0.34625616411952215,0.7291502092516315,NA
ABCE1,ABCE1,0.5239799796465141,0.5239799796465141,0.6002924647175281,NA
ABCF1,ABCF1,0.5432588326751142,0.5432588326751142,0.5869516043649761,NA
ABCF2,ABCF2,0.14712983533358517,0.14712983533358517,0.8830295409428115,NA
ABCF3,ABCF3,0.6072340971142552,0.6072340971142552,0.5436955670335494,NA
ABCG1,ABCG1,0.24578048947132736,0.24578048947132736,0.805852161014704,NA
ABCG2,ABCG2,-1.1593857570039388,-1.1593857570039388,1.753701020197597,NA
ABCG4,ABCG4,-2.1230961330962512,-2.1230961330962512,1.9662542030033303,+
ABCG8,ABCG8,-1.9701594143203165,-1.9701594143203165,1.951179896660076,+
