gene_ID,gene_name,difference,tstat,logpval,significant
A1BG,A1BG,0.12467401310120524,0.12467401310120524,0.9007816313933442,NA
A1BG-AS1,A1BG-AS1,0.294773158105602,0.294773158105602,0.7681671725457309,NA
A2M,A2M,1.4543558597753443,1.4543558597753443,0.14584767094476037,NA
A2ML1,A2ML1,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
A2MP1,A2MP1,-1.557330385406248,-1.557330385406248,1.8806079352002132,NA
A3GALT2,A3GALT2,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
A4GALT,A4GALT,-0.6384682028724109,-0.6384682028724109,1.4768310538144211,NA
AAAS,AAAS,0.7811815489308547,0.7811815489308547,0.43469572412430935,NA
AACS,AACS,0.4700030554184887,0.4700030554184887,0.6383528346209524,NA
AACSP1,AACSP1,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
AADAC,AADAC,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
AADACL2-AS1,AADACL2-AS1,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
AADACP1,AADACP1,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
AADAT,AADAT,-0.38284562607617817,-0.38284562607617817,1.2981657706547243,NA
AAED1,AAED1,-0.0664383404022936,-0.0664383404022936,1.0529711536081907,NA
AAGAB,AAGAB,1.241413298997506,1.241413298997506,0.2144531087593765,NA
AAK1,AAK1,-0.22836749765431777,-0.22836749765431777,1.1806394450097277,NA
AAMDC,AAMDC,1.0646147640361636,1.0646147640361636,0.2870502958876016,NA
AAMP,AAMP,1.3187667430369692,1.3187667430369692,0.18724710574842082,NA
AANAT,AANAT,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
AAR2,AAR2,0.6379453236562591,0.6379453236562591,0.5235092725992914,NA
AARD,AARD,0.14526238223718416,0.14526238223718416,0.8845037142692644,NA
AARS,AARS,1.061379448886224,1.061379448886224,0.2885174926588696,NA
AARS2,AARS2,0.02836619747623752,0.02836619747623752,0.9773700838527092,NA
AARSD1,AARSD1,0.2371257245248612,0.2371257245248612,0.812559256119672,NA
AASDH,AASDH,0.2484656675251543,0.2484656675251543,0.8037741306659693,NA
AASDHPPT,AASDHPPT,0.349969595360631,0.349969595360631,0.726361515865019,NA
AASS,AASS,-0.1165693852508517,-0.1165693852508517,1.0927987006820565,NA
AATF,AATF,0.5273236894891346,0.5273236894891346,0.5979688261468366,NA
AATK,AATK,-0.15114477341889235,-0.15114477341889235,1.12013848590719,NA
ABAT,ABAT,-0.01751645374108672,-0.01751645374108672,1.0139753933270175,NA
ABCA1,ABCA1,0.36490433297196806,0.36490433297196806,0.7151828197733694,NA
ABCA10,ABCA10,0.5417028679333102,0.5417028679333102,0.5880232137382961,NA
ABCA11P,ABCA11P,0.7417695280134096,0.7417695280134096,0.4582269858957459,NA
ABCA12,ABCA12,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
ABCA13,ABCA13,-3.1993998837801043,-3.1993998837801043,1.9986228599150482,+
ABCA17P,ABCA17P,-1.761514719313543,-1.761514719313543,1.9218486760792763,NA
ABCA2,ABCA2,0.15519708734406912,0.15519708734406912,0.8766659444313003,NA
ABCA3,ABCA3,0.5385982725874087,0.5385982725874087,0.5901640797534665,NA
ABCA4,ABCA4,-2.3595578227872145,-2.3595578227872145,1.9817032707980144,+
ABCA5,ABCA5,0.5417028679333102,0.5417028679333102,0.5880232137382961,NA
ABCA6,ABCA6,-0.17068738412256754,-0.17068738412256754,1.135530416738325,NA
ABCA7,ABCA7,-0.19434766865343847,-0.19434766865343847,1.1540963370682662,NA
ABCA8,ABCA8,-0.30111306860144305,-0.30111306860144305,1.2366717240702447,NA
ABCA9,ABCA9,-0.25411929904979613,-0.25411929904979613,1.2005966058322688,NA
ABCB1,ABCB1,-0.9369995553441042,-0.9369995553441042,1.6512412133551047,NA
ABCB10,ABCB10,0.2789233818659992,0.2789233818659992,0.7803036242215744,NA
ABCB11,ABCB11,-1.930764185591693,-1.930764185591693,1.9464877787461623,NA
ABCB4,ABCB4,-0.9699409459616704,-0.9699409459616704,1.6679240712311798,NA
ABCB5,ABCB5,-2.868482699858006,-2.868482699858006,1.9958755424610326,+
ABCB6,ABCB6,0.1816678476617563,0.1816678476617563,0.8558433998968524,NA
ABCB7,ABCB7,0.6081738882866135,0.6081738882866135,0.5430721509003982,NA
ABCB8,ABCB8,0.12359557471789212,0.12359557471789212,0.9016354964845413,NA
ABCB9,ABCB9,-0.29395615933036473,-0.29395615933036473,1.2312085961737456,NA
ABCC1,ABCC1,0.0512748431338902,0.0512748431338902,0.9591065139995363,NA
ABCC10,ABCC10,0.08215739683785848,0.08215739683785848,0.9345215512647179,NA
ABCC11,ABCC11,1.0883077285180442,1.0883077285180442,0.2764592798312547,NA
ABCC12,ABCC12,1.0883077285180442,1.0883077285180442,0.2764592798312547,NA
ABCC13,ABCC13,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
ABCC2,ABCC2,0.32016548003997597,0.32016548003997597,0.7488428899019899,NA
ABCC3,ABCC3,0.5801998502224898,0.5801998502224898,0.5617798546350026,NA
ABCC4,ABCC4,-0.5135654301141391,-0.5135654301141391,1.392444145684677,NA
ABCC5,ABCC5,0.3897084157881711,0.3897084157881711,0.696752172695722,NA
ABCC6,ABCC6,0.30568826174277175,0.30568826174277175,0.7598420115377678,NA
ABCC6P1,ABCC6P1,-1.980895230440251,-1.980895230440251,1.9523969759199276,+
ABCC6P2,ABCC6P2,-0.3912443734856172,-0.3912443734856172,1.3043833882456068,NA
ABCC8,ABCC8,-1.2231125264321914,-1.2231125264321914,1.7787128019793519,NA
ABCC9,ABCC9,-0.8673585797428804,-0.8673585797428804,1.6142544308381659,NA
ABCD1,ABCD1,-0.5681736282509974,-0.5681736282509974,1.430082923461803,NA
ABCD2,ABCD2,-1.1027522668642389,-1.1027522668642389,1.7298652378367432,NA
ABCD3,ABCD3,1.2668383008828892,1.2668383008828892,0.20521311388972616,NA
ABCD4,ABCD4,0.32562303185856073,0.32562303185856073,0.7447095842377875,NA
ABCE1,ABCE1,0.6836318951675263,0.6836318951675263,0.4942076388417118,NA
ABCF1,ABCF1,0.6726187516773282,0.6726187516773282,0.5011898689307086,NA
ABCF2,ABCF2,0.5275851290972106,0.5275851290972106,0.5977873166673474,NA
ABCF3,ABCF3,0.6806580196256629,0.6806580196256629,0.49608790544548376,NA
ABCG1,ABCG1,0.8255282424507332,0.8255282424507332,0.40907175531949774,NA
ABCG2,ABCG2,-1.3336034407952777,-1.3336034407952777,1.8176661452846388,NA
