gene_ID,gene_name,difference,tstat,logpval,significant
A1BG,A1BG,1.3772031206786504,1.3772031206786504,0.16844945729050562,NA
A1BG-AS1,A1BG-AS1,0.2799437247333554,0.2799437247333554,0.7795206803212962,NA
A2M,A2M,0.6265018806877266,0.6265018806877266,0.5309858037150063,NA
A2ML1,A2ML1,0.47801024519811613,0.47801024519811613,0.6326429130717429,NA
A2MP1,A2MP1,-1.1760490926889977,-1.1760490926889977,1.7604247410474236,NA
A3GALT2,A3GALT2,-0.5999667924313447,-0.5999667924313447,1.4514716331216224,NA
A4GALT,A4GALT,0.18527957892299168,0.18527957892299168,0.8530097543790067,NA
AAAS,AAAS,0.5589844991528272,0.5589844991528272,0.5761722991432593,NA
AACS,AACS,0.2525930684515303,0.2525930684515303,0.8005826869396171,NA
AACSP1,AACSP1,-1.24435291481986,-1.24435291481986,1.7866302958891571,NA
AADAC,AADAC,-0.5999667924313447,-0.5999667924313447,1.4514716331216224,NA
AADACL2-AS1,AADACL2-AS1,-0.5999667924313447,-0.5999667924313447,1.4514716331216224,NA
AADACP1,AADACP1,-0.5999667924313447,-0.5999667924313447,1.4514716331216224,NA
AADAT,AADAT,-0.10465485412204206,-0.10465485412204206,1.083350313646877,NA
AAED1,AAED1,0.8215391484865557,0.8215391484865557,0.4113392344261022,NA
AAGAB,AAGAB,0.4866902191831895,0.4866902191831895,0.6264778775600988,NA
AAK1,AAK1,-0.2915073142369598,-0.2915073142369598,1.2293366492835918,NA
AAMDC,AAMDC,1.2038366604130244,1.2038366604130244,0.2286527170224565,NA
AAMP,AAMP,1.2014773386251354,1.2014773386251354,0.2295660918125945,NA
AANAT,AANAT,-0.5999667924313447,-0.5999667924313447,1.4514716331216224,NA
AAR2,AAR2,0.5262161409877013,0.5262161409877013,0.598738040469083,NA
AARD,AARD,1.358415928663978,1.358415928663978,0.17433174274393967,NA
AARS,AARS,1.0451212971758943,1.0451212971758943,0.2959669121151249,NA
AARS2,AARS2,-0.09128536399067068,-0.09128536399067068,1.0727341527265057,NA
AARSD1,AARSD1,0.6759311285154764,0.6759311285154764,0.4990843729486609,NA
AASDH,AASDH,-0.04057450926579585,-0.04057450926579585,1.0323648939239127,NA
AASDHPPT,AASDHPPT,0.21469828269790467,0.21469828269790467,0.830002561568482,NA
AASS,AASS,-1.2196819820502052,-1.2196819820502052,1.777414545463449,NA
AATF,AATF,0.641968545741666,0.641968545741666,0.5208936061918479,NA
AATK,AATK,-0.5623341535430402,-0.5623341535430402,1.426111627240755,NA
ABAT,ABAT,-1.3956116561100809,-1.3956116561100809,1.8371685295318574,NA
ABCA1,ABCA1,-0.2880120226993464,-0.2880120226993464,1.2266624643501258,NA
ABCA10,ABCA10,-0.35483034592672297,-0.35483034592672297,1.2772833070414793,NA
ABCA11P,ABCA11P,-0.3067118324255782,-0.3067118324255782,1.2409372773612943,NA
ABCA12,ABCA12,-0.5999667924313447,-0.5999667924313447,1.4514716331216224,NA
ABCA13,ABCA13,-0.6821935258537006,-0.6821935258537006,1.5048834121044647,NA
ABCA17P,ABCA17P,-0.4369988244901187,-0.4369988244901187,1.3378877994542255,NA
ABCA2,ABCA2,-0.23837888286523568,-0.23837888286523568,1.1884127555620205,NA
ABCA3,ABCA3,0.3852102548744796,0.3852102548744796,0.7000816462177057,NA
ABCA4,ABCA4,-1.1154057845114047,-1.1154057845114047,1.7353234281528223,NA
ABCA5,ABCA5,-0.35483034592672297,-0.35483034592672297,1.2772833070414793,NA
ABCA6,ABCA6,-1.6955076700373128,-1.6955076700373128,1.910020843523235,NA
ABCA7,ABCA7,-0.07459534689856655,-0.07459534689856655,1.0594633235529967,NA
ABCA8,ABCA8,-2.0203076361700405,-2.0203076361700405,1.9566485127755409,+
ABCA9,ABCA9,-1.9515669025969768,-1.9515669025969768,1.9490103540541461,NA
ABCB1,ABCB1,-1.4351084504851126,-1.4351084504851126,1.8487438041283526,NA
ABCB10,ABCB10,0.24365094760113595,0.24365094760113595,0.8075011666326228,NA
ABCB11,ABCB11,-2.326902958877698,-2.326902958877698,1.9800295693026635,+
ABCB4,ABCB4,-0.6936988604983447,-0.6936988604983447,1.5121289192286402,NA
ABCB5,ABCB5,-1.7797733235232769,-1.7797733235232769,1.9248869349543596,NA
ABCB6,ABCB6,0.21414486153778256,0.21414486153778256,0.8304340926904896,NA
ABCB7,ABCB7,0.4162018398413187,0.4162018398413187,0.6772623135562823,NA
ABCB8,ABCB8,0.3708213047113044,0.3708213047113044,0.7107706320592648,NA
ABCB9,ABCB9,0.26415665795513465,0.26415665795513465,0.7916592070867248,NA
ABCC1,ABCC1,-0.11324744581867505,-0.11324744581867505,1.0901656187423046,NA
ABCC10,ABCC10,-0.08924644392706282,-0.08924644392706282,1.0711139443054496,NA
ABCC11,ABCC11,-1.4090976559593726,-1.4090976559593726,1.8411937061114778,NA
ABCC12,ABCC12,-2.943763660407508,-2.943763660407508,1.9967575249601173,+
ABCC13,ABCC13,-2.077950819111182,-2.077950819111182,1.9622861108497605,+
ABCC2,ABCC2,0.2519231375734877,0.2519231375734877,0.8011004750444493,NA
ABCC3,ABCC3,-0.759643360841318,-0.759643360841318,1.5525322070293524,NA
ABCC4,ABCC4,-0.0295352134928335,-0.0295352134928335,1.0235622651222696,NA
ABCC5,ABCC5,0.49082631416936534,0.49082631416936534,0.6235492969101128,NA
ABCC6,ABCC6,-0.6184335827217357,-0.6184335827217357,1.463710433656113,NA
ABCC6P1,ABCC6P1,-1.986461563114151,-1.986461563114151,1.953017903312378,+
ABCC6P2,ABCC6P2,-0.9712250085848508,-0.9712250085848508,1.668563757109343,NA
ABCC8,ABCC8,-2.922675401463907,-2.922675401463907,1.9965296190555673,+
ABCC9,ABCC9,-1.18965160225621,-1.18965160225621,1.7658166449697221,NA
ABCD1,ABCD1,0.8765608627744872,0.8765608627744872,0.3807252047013,NA
ABCD2,ABCD2,-1.6225434591896326,-1.6225434591896326,1.8953129643620141,NA
ABCD3,ABCD3,0.493593419969976,0.493593419969976,0.6215933487551019,NA
ABCD4,ABCD4,0.26788496892858893,0.26788496892858893,0.788787864037996,NA
ABCE1,ABCE1,0.7063401648927132,0.7063401648927132,0.4799766213701034,NA
ABCF1,ABCF1,0.5289249919293518,0.5289249919293518,0.5968574842136707,NA
ABCF2,ABCF2,0.7304285490727658,0.7304285490727658,0.46512827289392517,NA
ABCF3,ABCF3,0.92153361389178,0.92153361389178,0.35677190004901854,NA
ABCG1,ABCG1,-0.1004605042769059,-0.1004605042769059,1.0800212628150077,NA
ABCG2,ABCG2,-1.5830757922440812,-1.5830757922440812,1.8865958095697928,NA
ABCG4,ABCG4,-2.496191579016109,-2.496191579016109,1.9874465217774788,+
ABCG8,ABCG8,-1.4624591067669377,-1.4624591067669377,1.856384557483066,NA
ABHD10,ABHD10,0.5149146983494178,0.5149146983494178,0.6066126293229882,NA
ABHD11,ABHD11,1.2125457618275777,1.2125457618275777,0.2253035364276025,NA
