gene_ID,gene_name,difference,tstat,logpval,significant
A1BG,A1BG,0.5481406556314463,0.5481406556314463,0.5835953266015268,NA
A1BG-AS1,A1BG-AS1,-0.05104792037137906,-0.05104792037137906,1.0407126646358567,NA
A2M,A2M,1.2606018127845655,1.2606018127845655,0.20745234520239417,NA
A2ML1,A2ML1,-0.3662063798285573,-0.3662063798285573,1.2857889180481648,NA
A2MP1,A2MP1,-1.804579212676815,-1.804579212676815,1.9288594466274185,NA
A3GALT2,A3GALT2,-0.7223568957947477,-0.7223568957947477,1.5299249192057514,NA
A4GALT,A4GALT,0.4082232377502949,0.4082232377502949,0.6831097893309608,NA
AAAS,AAAS,0.40364365643717864,0.40364365643717864,0.6864747777226066,NA
AACS,AACS,0.5666191061046494,0.5666191061046494,0.5709729912929491,NA
AACSP1,AACSP1,-1.0557376053719476,-1.0557376053719476,1.708911888649735,NA
AADAC,AADAC,-1.6356471047978784,-1.6356471047978784,1.898086534207936,NA
AADACL2-AS1,AADACL2-AS1,-0.7223568957947477,-0.7223568957947477,1.5299249192057514,NA
AADACP1,AADACP1,-1.7090164809401804,-1.7090164809401804,1.912552103319,NA
AADAT,AADAT,-0.8278153661730108,-0.8278153661730108,1.592224928962514,NA
AAED1,AAED1,0.1737678895452342,0.1737678895452342,0.8620478808565635,NA
AAGAB,AAGAB,0.8611854621748787,0.8611854621748787,0.3891359056354835,NA
AAK1,AAK1,-0.1629434246233231,-0.1629434246233231,1.1294370202090758,NA
AAMDC,AAMDC,0.5892287872729015,0.5892287872729015,0.5557078084758955,NA
AAMP,AAMP,1.1039993469024798,1.1039993469024798,0.26959342099566896,NA
AANAT,AANAT,-0.7223568957947477,-0.7223568957947477,1.5299249192057514,NA
AAR2,AAR2,0.5042983701932919,0.5042983701932919,0.6140517225919198,NA
AARD,AARD,0.1689641329230843,0.1689641329230843,0.8658248534994295,NA
AARS,AARS,0.904066996288603,0.904066996288603,0.3659598774225304,NA
AARS2,AARS2,-0.05409029956540732,-0.05409029956540732,1.0431367792400035,NA
AARSD1,AARSD1,0.460616209975876,0.460616209975876,0.6450739796545271,NA
AASDH,AASDH,0.11820443794903412,0.11820443794903412,0.9059056736378472,NA
AASDHPPT,AASDHPPT,0.5029853433832376,0.5029853433832376,0.6149745768546266,NA
AASS,AASS,-0.7788810987153776,-0.7788810987153776,1.5639502409378514,NA
AATF,AATF,0.7280893786971798,0.7280893786971798,0.4665588751998789,NA
AATK,AATK,-0.7223568957947477,-0.7223568957947477,1.5299249192057514,NA
ABAT,ABAT,-0.05409029956540732,-0.05409029956540732,1.0431367792400035,NA
ABCA1,ABCA1,0.33517411204946934,0.33517411204946934,0.7374937492840162,NA
ABCA10,ABCA10,-0.5743051167000891,-0.5743051167000891,1.4342386526774498,NA
ABCA11P,ABCA11P,0.2275379386691649,0.2275379386691649,0.820005471983408,NA
ABCA12,ABCA12,0.3947406941641275,0.3947406941641275,0.6930342669329499,NA
ABCA13,ABCA13,-2.5863745904096302,-2.5863745904096302,1.990300854135552,+
ABCA17P,ABCA17P,-2.192370472260899,-2.192370472260899,1.9716472330627701,+
ABCA2,ABCA2,-0.00803828608106399,-0.00803828608106399,1.0064135552917002,NA
ABCA3,ABCA3,-0.48812572289872064,-0.48812572289872064,1.3745392078802385,NA
ABCA4,ABCA4,-1.380471553029278,-1.380471553029278,1.8325584974962303,NA
