gene_ID,gene_name,difference,tstat,logpval,significant
A1BG,A1BG,-0.7346564521023715,-0.7346564521023715,1.5374512518575307,NA
A1BG-AS1,A1BG-AS1,-0.4992773082663168,-0.4992773082663168,1.3824159612395932,NA
A2M,A2M,1.5141979536626715,1.5141979536626715,0.12997564055733055,NA
A2ML1,A2ML1,-0.38089096482240825,-0.38089096482240825,1.2967158429149759,NA
A2MP1,A2MP1,-0.6828685033415267,-0.6828685033415267,1.5053100619671844,NA
A3GALT2,A3GALT2,-0.6828685033415267,-0.6828685033415267,1.5053100619671844,NA
A4GALT,A4GALT,-0.3098526771604735,-0.3098526771604735,1.243327009033659,NA
AAAS,AAAS,0.6472845435546635,0.6472845435546635,0.5174478030924737,NA
AACS,AACS,0.47296203017257094,0.47296203017257094,0.6362402686448965,NA
AACSP1,AACSP1,-0.6828685033415267,-0.6828685033415267,1.5053100619671844,NA
AADAC,AADAC,-0.6828685033415267,-0.6828685033415267,1.5053100619671844,NA
AADACL2-AS1,AADACL2-AS1,-0.6828685033415267,-0.6828685033415267,1.5053100619671844,NA
AADACP1,AADACP1,-2.024299526563608,-2.024299526563608,1.9570606576776832,+
AADAT,AADAT,0.14230343116950514,0.14230343116950514,0.886840336427729,NA
AAED1,AAED1,-0.00469915680245461,-0.00469915680245461,1.003749370862484,NA
AAGAB,AAGAB,0.872390358381214,0.872390358381214,0.3829954585802876,NA
AAK1,AAK1,-0.43611415924573704,-0.43611415924573704,1.337246095443958,NA
AAMDC,AAMDC,0.8298710913134865,0.8298710913134865,0.4066116711038655,NA
AAMP,AAMP,1.0895562186105134,1.0895562186105134,0.2759086777283288,NA
AANAT,AANAT,-1.799712239384225,-1.799712239384225,1.9280939125127987,NA
AAR2,AAR2,0.4399383006435967,0.4399383006435967,0.6599817949060913,NA
AARD,AARD,0.15552588617227414,0.15552588617227414,0.876406748012896,NA
AARS,AARS,1.1681455651343235,1.1681455651343235,0.24274805340969133,NA
AARS2,AARS2,0.18945703908379125,0.18945703908379125,0.8497346231147593,NA
AARSD1,AARSD1,0.6373677023025869,0.6373677023025869,0.5238853610215721,NA
AASDH,AASDH,0.2501895897582738,0.2501895897582738,0.8024407354800087,NA
AASDHPPT,AASDHPPT,0.6480623350254145,0.6480623350254145,0.5169446338163475,NA
AASS,AASS,0.0658530111902606,0.0658530111902606,0.9474948509671874,NA
AATF,AATF,0.6745396530089004,0.6745396530089004,0.4999682846441192,NA
AATK,AATK,-0.999105552157749,-0.999105552157749,1.6822564381667249,NA
ABAT,ABAT,-0.23586526350527415,-0.23586526350527415,1.186462776469615,NA
ABCA1,ABCA1,-0.3056720480051863,-0.3056720480051863,1.2401456422742405,NA
ABCA10,ABCA10,-0.5050135203631062,-0.5050135203631062,1.3864506602027422,NA
ABCA11P,ABCA11P,-0.00411581319939134,-0.00411581319939134,1.0032839345353433,NA
