gene_ID,gene_name,difference,tstat,logpval,significant
A1BG,A1BG,0.7858296385170407,0.7858296385170407,0.4319673003086147,NA
A1BG-AS1,A1BG-AS1,-0.02003216901945953,-0.02003216901945953,1.0159822894565878,NA
A2M,A2M,1.2698042277147523,1.2698042277147523,0.20415437441029255,NA
A2ML1,A2ML1,-0.7641962031322408,-0.7641962031322408,1.5552496711183985,NA
A2MP1,A2MP1,-0.7641962031322408,-0.7641962031322408,1.5552496711183985,NA
A3GALT2,A3GALT2,-0.7641962031322408,-0.7641962031322408,1.5552496711183985,NA
A4GALT,A4GALT,-0.1061410847882624,-0.1061410847882624,1.0845295857081196,NA
AAAS,AAAS,0.6898516933128759,0.6898516933128759,0.49028745675516133,NA
AACS,AACS,0.19538717547691548,0.19538717547691548,0.8450898556206435,NA
AACSP1,AACSP1,-0.7641962031322408,-0.7641962031322408,1.5552496711183985,NA
AADAC,AADAC,-0.7641962031322408,-0.7641962031322408,1.5552496711183985,NA
AADACL2-AS1,AADACL2-AS1,-0.7641962031322408,-0.7641962031322408,1.5552496711183985,NA
AADACP1,AADACP1,-2.407356925214573,-2.407356925214573,1.9839315430180264,+
AADAT,AADAT,-0.822233939149468,-0.822233939149468,1.5890562338180718,NA
AAED1,AAED1,0.14002910970372687,0.14002910970372687,0.8886369907567914,NA
AAGAB,AAGAB,0.9009574222944572,0.9009574222944572,0.3676109583254375,NA
AAK1,AAK1,-0.35316093082104444,-0.35316093082104444,1.2760322042209837,NA
AAMDC,AAMDC,0.8294886561516216,0.8294886561516216,0.40682795317193116,NA
AAMP,AAMP,1.1754275488759276,1.1754275488759276,0.2398237072482494,NA
AANAT,AANAT,-0.7641962031322408,-0.7641962031322408,1.5552496711183985,NA
AAR2,AAR2,0.5903117474184647,0.5903117474184647,0.5549816650311128,NA
AARD,AARD,0.5399535541737873,0.5399535541737873,0.5892290635470048,NA
AARS,AARS,0.9670995268546306,0.9670995268546306,0.33349428201843745,NA
AARS2,AARS2,-0.01241798405774,-0.01241798405774,1.009907863112781,NA
AARSD1,AARSD1,0.3119855099980118,0.3119855099980118,0.7550515354681785,NA
AASDH,AASDH,0.00437897332562422,0.00437897332562422,0.9965060959574926,NA
AASDHPPT,AASDHPPT,0.2660389689843735,0.2660389689843735,0.7902091971961044,NA
AASS,AASS,-0.5852791959845385,-0.5852791959845385,1.4416399989126072,NA
AATF,AATF,0.3121815834305024,0.3121815834305024,0.7549025274943004,NA
AATK,AATK,-0.27855498975835874,-0.27855498975835874,1.2194136411479872,NA
ABAT,ABAT,0.6053767228148283,0.6053767228148283,0.5449287138070196,NA
ABCA1,ABCA1,-0.07503076683308196,-0.07503076683308196,1.0598097675133213,NA
ABCA10,ABCA10,-0.1802895211751367,-0.1802895211751367,1.143074718228736,NA
ABCA11P,ABCA11P,0.06427940695151252,0.06427940695151252,0.9487477504112972,NA
ABCA12,ABCA12,0.09156629297312552,0.09156629297312552,0.9270426332162629,NA
ABCA13,ABCA13,-3.167664338602416,-3.167664338602416,1.9984633116918855,+
ABCA17P,ABCA17P,-1.8758018497324676,-1.8758018497324676,1.9393175060872698,NA
ABCA2,ABCA2,0.5466200508784688,0.5466200508784688,0.5846397908508172,NA
ABCA3,ABCA3,0.4265904312887865,0.4265904312887865,0.6696776684305661,NA
ABCA4,ABCA4,-0.8916439342511521,-0.8916439342511521,1.6274161864829697,NA
ABCA5,ABCA5,-0.1802895211751367,-0.1802895211751367,1.143074718228736,NA
ABCA6,ABCA6,-0.7386739780030434,-0.7386739780030434,1.5398950092891817,NA
ABCA7,ABCA7,-0.400120517902551,-0.400120517902551,1.3109322473706455,NA
ABCA8,ABCA8,-1.9142322425006315,-1.9142322425006315,1.9444095122919711,NA
ABCA9,ABCA9,-1.6113968260188491,-1.6113968260188491,1.8929067414071021,NA
ABCB1,ABCB1,-1.016477352936855,-1.016477352936855,1.6905978733402687,NA
ABCB10,ABCB10,0.05110980806922494,0.05110980806922494,0.9592380204999984,NA
ABCB11,ABCB11,-0.7641962031322408,-0.7641962031322408,1.5552496711183985,NA
ABCB4,ABCB4,-1.1314090632817806,-1.1314090632817806,1.7421170414368263,NA
ABCB5,ABCB5,-2.696565238138256,-2.696565238138256,1.9929941327050693,+
ABCB6,ABCB6,0.16731599572533987,0.16731599572533987,0.8671214187796432,NA
ABCB7,ABCB7,0.24251015708549756,0.24251015708549756,0.808384887502497,NA
ABCB8,ABCB8,0.6194613310487388,0.6194613310487388,0.5356124885060415,NA
ABCB9,ABCB9,0.11725191262939834,0.11725191262939834,0.9066604302561294,NA
ABCC1,ABCC1,0.19672701059893488,0.19672701059893488,0.8440411717234846,NA
ABCC10,ABCC10,-0.23659527520536333,-0.23659527520536333,1.1870292140092815,NA
ABCC11,ABCC11,0.6874007754067432,0.6874007754067432,0.4918302091343387,NA
ABCC12,ABCC12,0.6874007754067432,0.6874007754067432,0.4918302091343387,NA
ABCC13,ABCC13,-1.452871455850173,-1.452871455850173,1.8537405524467423,NA
ABCC2,ABCC2,-1.5286211586023872,-1.5286211586023872,1.8736416124053754,NA
ABCC3,ABCC3,-0.16025735215567702,-0.16025735215567702,1.127321647350738,NA
ABCC4,ABCC4,-0.8125283042411817,-0.8125283042411817,1.5835114477951198,NA
ABCC5,ABCC5,0.7946202640737041,0.7946202640737041,0.4268344271240013,NA
ABCC6,ABCC6,0.284175761489757,0.284175761489757,0.7762756895992555,NA
ABCC6P1,ABCC6P1,-0.6090694391267353,-0.6090694391267353,1.4575215866897504,NA
ABCC6P2,ABCC6P2,-0.4469493893623971,-0.4469493893623971,1.345088397559338,NA
ABCC8,ABCC8,-0.4413939754418292,-0.4413939754418292,1.3410721970576598,NA
ABCC9,ABCC9,-0.819456232189184,-0.819456232189184,1.5874738365300316,NA
ABCD1,ABCD1,0.10934361751894282,0.10934361751894282,0.9129299521935824,NA
ABCD2,ABCD2,-2.03935977133507,-2.03935977133507,1.9585858657248205,+
ABCD3,ABCD3,0.9047808542280243,0.9047808542280243,0.3655814965440482,NA
ABCD4,ABCD4,0.5029283543384728,0.5029283543384728,0.6150146451308104,NA
ABCE1,ABCE1,0.2228701349310193,0.2228701349310193,0.8236365806734384,NA
ABCF1,ABCF1,0.5304113137925764,0.5304113137925764,0.5958267834490039,NA
ABCF2,ABCF2,0.4560994828786267,0.4560994828786267,0.6483184420223399,NA
ABCF3,ABCF3,0.7743266638109236,0.7743266638109236,0.43873763958319556,NA
ABCG1,ABCG1,0.4227669993552192,0.4227669993552192,0.6724652672126933,NA
ABCG2,ABCG2,-1.0002686158509624,-1.0002686158509624,1.6828194690219647,NA
ABCG4,ABCG4,-2.606665569341301,-2.606665569341301,1.9908571390298102,+
ABCG8,ABCG8,-0.7641962031322408,-0.7641962031322408,1.5552496711183985,NA
ABHD10,ABHD10,0.5707697619802317,0.5707697619802317,0.5681557226589229,NA
ABHD11,ABHD11,1.0746131256703275,1.0746131256703275,0.2825479728465078,NA
ABHD12,ABHD12,1.050594130190225,1.050594130190225,0.29344503811375827,NA
ABHD12B,ABHD12B,-1.826260629123168,-1.826260629123168,1.9321889873595022,NA
ABHD13,ABHD13,-0.24603947887032887,-0.24603947887032887,1.1943483280920641,NA
ABHD14A,ABHD14A,1.0686982437901933,1.0686982437901933,0.2852056631486393,NA
ABHD14A-ACY1,ABHD14A-ACY1,1.0686982437901933,1.0686982437901933,0.2852056631486393,NA
ABHD14B,ABHD14B,0.2651893174435807,0.2651893174435807,0.7908636238379214,NA
