gene_ID,gene_name,difference,tstat,logpval,significant
A1BG,A1BG,0.28904545921755376,0.28904545921755376,0.7725465900887636,NA
A1BG-AS1,A1BG-AS1,-0.2682745180784319,-0.2682745180784319,1.2115119808531434,NA
A2M,A2M,1.5359741263072335,1.5359741263072335,0.12454472623539277,NA
A2ML1,A2ML1,-1.9839273682202052,-1.9839273682202052,1.9527360625692922,+
A2MP1,A2MP1,-1.377436052920117,-1.377436052920117,1.8316225272678988,NA
A3GALT2,A3GALT2,-1.7628748117930133,-1.7628748117930133,1.9220783938771426,NA
A4GALT,A4GALT,0.15396712193902484,0.15396712193902484,0.8776356593153107,NA
AAAS,AAAS,0.7492663281787124,0.7492663281787124,0.45369669840390847,NA
AACS,AACS,0.3023213843792902,0.3023213843792902,0.7624070782036716,NA
AACSP1,AACSP1,-2.7036169517347957,-2.7036169517347957,1.9931410693710057,+
AADAC,AADAC,-2.5439697504227747,-2.5439697504227747,1.9890399424382292,+
AADACL2-AS1,AADACL2-AS1,-0.7362256725768042,-0.7362256725768042,1.5384066289121012,NA
AADACP1,AADACP1,-2.424755303464093,-2.424755303464093,1.9846812919252368,+
AADAT,AADAT,-0.1783679362869254,-0.1783679362869254,1.141565971371929,NA
AAED1,AAED1,0.01068796000362584,0.01068796000362584,0.9914724040816887,NA
AAGAB,AAGAB,1.0977341562214562,1.0977341562214562,0.27232059037905787,NA
AAK1,AAK1,-0.2050542263588716,-0.2050542263588716,1.1624702414642762,NA
AAMDC,AAMDC,0.8811517214310007,0.8811517214310007,0.3782357060779868,NA
AAMP,AAMP,1.0916171476659218,1.0916171476659218,0.27500141581066506,NA
AANAT,AANAT,-0.7362256725768042,-0.7362256725768042,1.5384066289121012,NA
AAR2,AAR2,0.6134149623464621,0.6134149623464621,0.5396019951930215,NA
AARD,AARD,0.6600991650038087,0.6600991650038087,0.5091901945045683,NA
AARS,AARS,0.5769481805730845,0.5769481805730845,0.5639744616879201,NA
AARS2,AARS2,-0.07995804040448384,-0.07995804040448384,1.0637293720198273,NA
AARSD1,AARSD1,0.5124843211801465,0.5124843211801465,0.6083120906459818,NA
AASDH,AASDH,0.3034305123041948,0.3034305123041948,0.7615617956005242,NA
AASDHPPT,AASDHPPT,0.393202654347228,0.393202654347228,0.694169809402542,NA
AASS,AASS,0.2165152149162188,0.2165152149162188,0.8285861666329246,NA
AATF,AATF,0.6613091227400684,0.6613091227400684,0.5084140922061228,NA
AATK,AATK,-1.1307391144716468,-1.1307391144716468,1.7418350869504748,NA
ABAT,ABAT,0.3936395835297662,0.3936395835297662,0.6938471524538408,NA
ABCA1,ABCA1,0.11746673022852908,0.11746673022852908,0.9064902069173737,NA
ABCA10,ABCA10,-0.5297598288589631,-0.5297598288589631,1.4037215394488398,NA
ABCA11P,ABCA11P,0.4797482424269026,0.4797482424269026,0.6314064198605303,NA
ABCA12,ABCA12,-0.87476583337852,-0.87476583337852,1.6182986688424654,NA
ABCA13,ABCA13,-3.064856555882501,-3.064856555882501,1.997822255817763,+
ABCA17P,ABCA17P,-0.5229706215610624,-0.5229706215610624,1.3990053022737632,NA
ABCA2,ABCA2,0.3447371250226104,0.3447371250226104,0.7302920053630123,NA
ABCA3,ABCA3,0.21775878258959655,0.21775878258959655,0.8276170605997147,NA
ABCA4,ABCA4,-1.3471198896393923,-1.3471198896393923,1.8220583766903324,NA
ABCA5,ABCA5,-0.5297598288589631,-0.5297598288589631,1.4037215394488398,NA
ABCA6,ABCA6,-0.29428860940801177,-0.29428860940801177,1.2314626241391724,NA
ABCA7,ABCA7,-0.18216585918129552,-0.18216585918129552,1.1445474349073044,NA
ABCA8,ABCA8,-0.4995444953895932,-0.4995444953895932,1.382604151273295,NA
ABCA9,ABCA9,-0.3169753169628779,-0.3169753169628779,1.248737668536628,NA
ABCB1,ABCB1,-0.5979880012091532,-0.5979880012091532,1.4501520607196432,NA
ABCB10,ABCB10,0.05992651788196482,0.05992651788196482,0.9522141596287036,NA
ABCB11,ABCB11,-2.5720676578536903,-2.5720676578536903,1.9898906866641968,+
ABCB4,ABCB4,-0.7933961756150669,-0.7933961756150669,1.5724529617770886,NA
ABCB5,ABCB5,-1.1268403617659215,-1.1268403617659215,1.7401900178865362,NA
ABCB6,ABCB6,0.2783238892768096,0.2783238892768096,0.7807637393241313,NA
ABCB7,ABCB7,0.3134462735654542,0.3134462735654542,0.7539416328911155,NA
ABCB8,ABCB8,0.0756223585162205,0.0756223585162205,0.9397195478729453,NA
ABCB9,ABCB9,-0.35505537571793466,-0.35505537571793466,1.2774518935846246,NA
ABCC1,ABCC1,0.03119002164580115,0.03119002164580115,0.9751179976174542,NA
ABCC10,ABCC10,-0.17339366559341396,-0.17339366559341396,1.1376579961813214,NA
ABCC11,ABCC11,-1.655726332259808,-1.655726332259808,1.9022227477963625,NA
ABCC12,ABCC12,-0.7362256725768042,-0.7362256725768042,1.5384066289121012,NA
ABCC13,ABCC13,-1.110304272703708,-1.110304272703708,1.7331320674480624,NA
ABCC2,ABCC2,-1.4818957374838564,-1.4818957374838564,1.8616319605860066,NA
ABCC3,ABCC3,-0.46348103286163567,-0.46348103286163567,1.3569803928328859,NA
ABCC4,ABCC4,-0.436962792475281,-0.436962792475281,1.337861667983102,NA
ABCC5,ABCC5,0.4724212761351087,0.4724212761351087,0.6366261208738528,NA
ABCC6,ABCC6,-0.1636467838291011,-0.1636467838291011,1.1299907870339134,NA
ABCC6P1,ABCC6P1,-2.0400895731449182,-2.0400895731449182,1.9586585949537394,+
ABCC6P2,ABCC6P2,-0.9135853107501798,-0.9135853107501798,1.6390652121667137,NA
ABCC8,ABCC8,-0.5598743325169779,-0.5598743325169779,1.42443484255429,NA
ABCC9,ABCC9,-0.6285058241125879,-0.6285058241125879,1.4703273674587314,NA
ABCD1,ABCD1,-0.45891008141354417,-0.45891008141354417,1.3537012611105057,NA
ABCD2,ABCD2,-1.3258784093806135,-1.3258784093806135,1.8151200243904535,NA
ABCD3,ABCD3,1.329474672652274,1.329474672652274,0.18369141632798885,NA
ABCD4,ABCD4,0.28776828160705753,0.28776828160705753,0.7735241183997951,NA
ABCE1,ABCE1,0.7271173796177394,0.7271173796177394,0.4671540529779139,NA
ABCF1,ABCF1,0.5446154210652606,0.5446154210652606,0.5860180463724656,NA
ABCF2,ABCF2,0.33525912275524405,0.33525912275524405,0.7374296264352357,NA
ABCF3,ABCF3,0.39034580969217086,0.39034580969217086,0.6962808533424174,NA
ABCG1,ABCG1,0.5396075404346308,0.5396075404346308,0.5894677153520549,NA
